"V1","V2","V3","V4","V5"
0.00655432940211947,0.485959930067668,0.366035129198154,0.00396260956271784,0.13748800176934
0.0208803146012616,0.164688564891293,0.020349358903227,0.781168017469835,0.0129137441343835
0.00762355637611842,0.105154802690019,0.626406593167411,0.224712657087846,0.0361023906786058
0.0630073601460634,0.847475467506726,0.0287629901396622,0.0466038768280017,0.0141503053795466
0.00495586443309684,0.00358513531006796,0.0368886987717311,0.00661491543862612,0.947955386046478
0.0774090359399997,0.00324403147306679,0.0032987840499834,0.0150522858364452,0.900995862700505
0.0615600610584903,0.695712682560015,0.0317914373007259,0.0942460735173908,0.116689745563378
0.0431302967268272,0.0837148456021232,0.0401749258611163,0.0104576241073778,0.822522307702556
0.0104793101617797,0.321763768570788,0.00735669361537749,0.00344748201249043,0.656952745639564
0.994055994359856,0.001989919535,0.00111173326607378,0.00170258741789458,0.00113976542117485
0.774221244532158,0.000634740150076863,0.000222807360439443,0.00205719011493398,0.222864017842391
0.00541123660793051,0.345956656589182,0.178976847024816,0.27657679543498,0.193078464343091
0.0115914789086078,0.62548970057544,0.283006650072496,0.0462544796158573,0.0336576908275999
0.18202780293825,0.650531947165557,0.0950856389037571,0.0297193162373154,0.0426352947551207
0.106472692783372,0.847769672973605,0.0216643242194129,0.0184469464549106,0.00564636356869982
0.164723722423303,0.488527316106748,0.0125588813062205,0.00606669554792163,0.328123384615806
0.154956164957924,0.544323330484991,0.0082524046078537,0.00531378268678426,0.287154317262447
0.00469768613619571,0.0427742295911498,0.634234130088992,0.0450499112176717,0.273244042965991
0.922610123351349,0.00177167160833272,0.00496906298308075,0.0019875322885942,0.0686616097686434
0.00295668997557085,0.981479466697734,0.00562480107271784,0.00573984909923404,0.00419919315474334
0.131572881162826,0.506802009959128,0.0344781736353246,0.00736977315738098,0.31977716208534
0.178482730250071,0.676575769049988,0.0392578198528371,0.0303871930099442,0.0752964878371596
0.0177821302291948,0.525936886534282,0.00928891279938272,0.00681265072111595,0.440179419716025
0.0441667681276122,0.105376195227423,0.0284304477552851,0.30873535407054,0.51329123481914
0.107425923396923,0.320961227829308,0.303148531507906,0.241729618649178,0.0267346986166849
0.0083114054992323,0.967853143850313,0.00993435845608065,0.00855278536370378,0.00534830683067031
0.00477038863238261,0.973861139427098,0.007402125027339,0.00709558720403334,0.00687075970914775
0.3213236812437,0.0107034096503933,0.0318804755125056,0.015195130789163,0.620897302804238
0.00526968576858378,0.0574965835568805,0.597201526273953,0.00327100498707172,0.336761199413511
0.00359480441807672,0.94322744706198,0.00506703713744266,0.0429665941124024,0.00514411727009874
0.0477874286338224,0.84908057020576,0.016163963272176,0.0821255876042813,0.0048424502839609
0.097227294044551,0.489843596567468,0.0262023422576768,0.0160826210962174,0.370644146034087
0.0420780353079514,0.626915179449857,0.00678788573196268,0.0119596370152557,0.312259262494973
0.0162642781612686,0.641013995082132,0.00665580389683742,0.0109371687763815,0.32512875408338
0.00536996264417568,0.802948339258149,0.0833342632931006,0.0551278517504327,0.0532195830541426
0.00905118709773319,0.141866803071036,0.0971613861336399,0.155192778044181,0.59672784565341
0.00540772446433734,0.966241756259383,0.00687482942688277,0.0144110658584369,0.00706462399096012
0.0205868659879065,0.269692581027907,0.0822142891316068,0.435817763848201,0.191688500004378
0.991828659664879,0.000590018287678865,0.000437113765404239,0.000890721280227401,0.00625348700181069
0.00611893730115479,0.944638547725773,0.0127249014230488,0.0269727294960343,0.00954488405398863
0.0264121622995338,0.499872074335379,0.0783953491746488,0.206336269734773,0.188984144455665
0.101772013217191,0.869593486958803,0.0142288208198193,0.0103275911692005,0.00407808783498563
0.00995030997563938,0.862642589695445,0.118289290092811,0.00389743081024577,0.00522037942585825
0.135492221969746,0.77688398078246,0.00876316379986608,0.070346723930793,0.00851390951713421
0.958356186728203,0.0026232644417301,0.00160558373798114,0.0243515793380702,0.0130633857540155
0.00225045672193079,0.981895714269098,0.00724457527558068,0.004981308526758,0.00362794520663241
0.964528061534095,0.00284020899298806,0.00281327823134285,0.00822607756077629,0.0215923736807978
0.0139056195800207,0.136792776846198,0.213106185310541,0.248190177450948,0.388005240812292
0.180422031204301,0.0475735226009556,0.120074674117061,0.0204229200484033,0.631506852029279
0.0495924098571833,0.0872367810663564,0.0616761655650528,0.367202143300971,0.434292500210437
0.111864489667104,0.734976821524732,0.0548858173490514,0.0718778838425805,0.0263949876165318
0.0221920613776209,0.687485840040131,0.00793876313878281,0.00496822624090239,0.277415109202562
0.0585497310864033,0.554114976648465,0.0117629883075341,0.00670155587708504,0.368870748080512
0.00605086172183521,0.26236963866111,0.354386353459483,0.344662606519244,0.0325305396383288
0.0122234620876236,0.651320667239957,0.275381697946904,0.0499599011119961,0.0111142716135196
0.126654309186402,0.0329873270697448,0.00098920903386377,0.00297823078379824,0.836390923926191
0.0123646554633612,0.901625501197213,0.0239742153171175,0.00765537554046999,0.0543802524818379
0.00605086172183521,0.26236963866111,0.354386353459483,0.344662606519244,0.0325305396383288
0.00605086172183521,0.26236963866111,0.354386353459483,0.344662606519244,0.0325305396383288
0.0207859078671564,0.00525309820439986,0.00473303427194463,0.170257422267924,0.798970537388575
0.00485006630212177,0.0182640787130366,0.334585865694836,0.00615012113288095,0.636149868157124
0.926160663300004,0.0126258640174716,0.00657193224883444,0.0132688121177131,0.0413727283159767
0.0224370202807134,0.181985599812968,0.0477719987750228,0.173555750060708,0.574249631070587
0.00657004016974804,0.160649556292898,0.00445760214672427,0.130431937486403,0.697890863904227
0.111641097419908,0.736721982551593,0.0107171242484058,0.136013450756898,0.0049063450231948
0.0770506453541926,0.00960532473529808,0.00469347579806674,0.900536149801887,0.00811440431055575
0.0299482887174699,0.0313184077083488,0.00394545983262967,0.422558995552201,0.51222884818935
0.0722872506002672,0.0457501120537758,0.555220620897403,0.0524495744656994,0.274292441982855
0.00568227833756123,0.529269206789061,0.0364603046638995,0.00493961168042904,0.42364859852905
0.00325911602944642,0.382586750236785,0.600828250643364,0.00742031455896073,0.00590556853144362
0.055832153631574,0.00086927654324631,0.000392707045169761,0.0102912922162819,0.932614570563728
0.00623125878429555,0.50174598879021,0.0404328427632828,0.00525648967801898,0.446333419984192
0.0151196533893218,0.797189922555272,0.106149819488839,0.0306613892239796,0.0508792153425876
0.0479123280224542,0.502964334494906,0.0303657827451483,0.00530274362842831,0.413454811109063
0.680750633514307,0.231535422002735,0.0730462427746226,0.00840837365092592,0.00625932805740954
0.672398825470788,0.0429619632553714,0.00369821704494364,0.00746073498486979,0.273480259244027
0.212391174234786,0.0121846188456749,0.0957308239905956,0.0279710051827898,0.651722377746154
0.00201685263690176,0.985141321001435,0.00396686355993081,0.00503618132373408,0.00383878147799803
0.00579150927679727,0.0379689847435419,0.754920185627395,0.183230550397929,0.0180887699543368
0.00935564445738038,0.212484031803982,0.008491653419529,0.595268595548561,0.174400074770548
0.0110016364474,0.47357863561622,0.00846462760173192,0.355171579011925,0.151783521322723
0.00487972492728982,0.185098529765893,0.634208974162687,0.163675092601101,0.0121376785430295
0.171834584687635,0.0185546200506992,0.666365316978831,0.119241363129964,0.0240041151528705
0.985794422779797,0.00122964644431595,0.00488611944560278,0.00364047401255098,0.00444933731773287
0.00477038863238261,0.973861139427098,0.007402125027339,0.00709558720403334,0.00687075970914775
0.217765979167628,0.080251382856767,0.431481180865999,0.0186592619041022,0.251842195205504
0.741513348795096,0.0654959855464743,0.00282627636011719,0.00706845933825741,0.183095929960056
0.00648284696047278,0.00197176256194233,0.00792598137680747,0.00327371022211733,0.98034569887866
0.0179508004464092,0.161170960242139,0.53678368529771,0.209338576626418,0.0747559773873242
0.0226512653251821,0.0684589199251663,0.764283574020456,0.004195475330464,0.140410765398732
0.0685924435960291,0.486320519817831,0.0292394610726776,0.00456183674764205,0.41128573876582
0.00355067158185425,0.00886294603078406,0.00203054517963296,0.975500524012693,0.0100553131950357
0.359551640205831,0.520344683486993,0.0335639818986957,0.07665158090837,0.00988811350011097
0.0801769000879108,0.238042173123301,0.0538203923214462,0.511275454162835,0.116685080304508
0.0211275563922862,0.830801330577852,0.0804618463002198,0.0511931146335382,0.0164161520961035
0.00255463402068235,0.969377752225999,0.00771370816070654,0.0137629001303171,0.00659100546229416
0.0100736662581445,0.0574553465754545,0.608085136915625,0.14122654264001,0.183159307610766
0.935884629182446,0.0335799570798201,0.00438950341161595,0.0186551163880116,0.00749079393810664
0.315422319102601,0.624715878870659,0.00663247980234124,0.00349181896375864,0.0497375032606409
0.0855126053829882,0.0649277076965806,0.765831358584145,0.0321909398020422,0.0515373885342439
0.0118553747929051,0.00688863819472626,0.810303763546937,0.0089667081948039,0.161985515270628
0.148719325407316,0.00712751986522685,0.726882084181127,0.0199520566655414,0.0973190138807891
0.00642414212131091,0.00317365067081854,0.368414198481766,0.0139931929960637,0.607994815730041
0.0363870146612918,0.585838981522738,0.346726341613116,0.0221875317900675,0.00886013041278697
0.00282048391322626,0.891210867038985,0.0989183240819331,0.00372071130276062,0.00332961366309486
0.00211772244576053,0.0285467935857415,0.0212127943993494,0.006569651420863,0.941553038148286
0.00591251925683229,0.0102385716752924,0.0337713200971468,0.0111252868029979,0.938952302167731
0.00435408310228766,0.963936304047053,0.00595279690427504,0.0192234875144432,0.00653332843194104
0.0123287678754081,0.909822503815278,0.0211563062521821,0.0127200448763552,0.0439723771807766
0.0396256534484922,0.133456008546046,0.236790999466289,0.250544158683415,0.339583179855759
0.00895991103243011,0.0117956355729731,0.0249614496109504,0.0317691897598633,0.922513814023783
0.0628169414570406,0.791993821563622,0.044120975695326,0.0936675315947693,0.00740072968924222
0.00916257566142535,0.350881138178858,0.00448407583789611,0.0404242629367902,0.59504794738503
0.00684619751707543,0.854776998994793,0.0373885553446594,0.0862854992658412,0.014702748877631
0.00264102946584077,0.00300553974158297,0.0897896527169883,0.0057361478001487,0.898827630275439
0.00313036413940504,0.979355794816233,0.00692337670823936,0.00583148737730234,0.00475897695881993
0.00772754443068747,0.965412287442085,0.00793720600250643,0.00895904147820701,0.0099639206465144
0.134081794828144,0.349770155777326,0.204316411513402,0.183395969465266,0.128435668415862
0.0119927526736868,0.178402079763566,0.0035498445675118,0.028370166197436,0.777685156797799
0.979760410747384,0.000788151345676637,0.000593269127899534,0.0012860816124978,0.0175720871665424
0.0239785874480866,0.200373607949181,0.0881404970037146,0.0599214447108552,0.627585862888163
0.00235018854171282,0.00454749986892869,0.00196077152393987,0.00420763187761439,0.986933908187804
0.00635966332738617,0.556851430850928,0.340560104287331,0.0627926307803238,0.0334361707540308
0.98476908177119,0.00104430687794204,0.000648064498809758,0.00124155260574922,0.0122969942463084
0.126717730121996,0.474099961026821,0.00891915344960025,0.00377647963711523,0.386486675764467
0.00243820274134346,0.00181718836340897,0.0154458859241371,0.00884303387485934,0.971455689096251
0.682443734260243,0.000599798760781725,0.000206726317204277,0.00149315959310654,0.315256581068664
0.491314313992348,0.0146188384174325,0.00886445145112075,0.00921910862456522,0.475983287514534
0.012194124910931,0.510976351739547,0.0893023639921199,0.0427789504297442,0.344748208927658
0.00830856950889097,0.349313140610734,0.00448925029357772,0.0472009181991776,0.59068812138762
0.00460459033764285,0.800684707639853,0.130710186804995,0.0558405401895002,0.00815997502800915
0.028140367610243,0.137432214771821,0.0101870021551008,0.00413047979671768,0.820109935666118
0.994177132873907,0.0018459585602267,0.00107092226132391,0.00190286561453364,0.0010031206900087
0.993385996597901,0.00195466336216141,0.00158179111609812,0.00199049179278269,0.00108705713105672
0.97671508665728,0.00347439265797029,0.00235002837200038,0.0145583697237421,0.00290212258900738
0.0599240035004651,0.0447440717885396,0.279170851301297,0.088757793785369,0.527403279624329
0.00709794862293372,0.95414768526989,0.0156792559981256,0.00984874683764902,0.013226363271402
0.103221159206943,0.0565929168848147,0.0189570507076028,0.130258879344048,0.690969993856592
0.994305880949435,0.00168944359149106,0.00140429568204993,0.00160629430221342,0.000994085474810738
0.927021643660353,0.014298845625428,0.00426875492915696,0.0487167520895741,0.00569400369548839
0.109272246398799,0.765895206879297,0.0179743773600043,0.00687163529070804,0.099986534071191
0.0157117547144025,0.350903467873355,0.00708015139879727,0.026763471422095,0.59954115459135
0.00307804027266399,0.937898743710342,0.0439623957053069,0.00642381389965873,0.00863700641202792
0.0108183098034731,0.460218550334519,0.508057157427865,0.00863305456473925,0.0122729278694038
0.958533867767936,0.0183091200133323,0.00864148943490466,0.00972807941572433,0.00478744336810244
0.0161147570334592,0.0191797202809095,0.0083812529694329,0.0038958792483572,0.952428390467841
0.00304122229783805,0.974938310635736,0.0098719443117756,0.0064712620170411,0.00567726073760916
0.00696831969098457,0.633844865008636,0.0130085297062495,0.058814515388776,0.287363770205354
0.00611893730115479,0.944638547725773,0.0127249014230488,0.0269727294960343,0.00954488405398863
0.00534809793220162,0.435632901875041,0.00603543269577139,0.262060091818901,0.290923475678085
0.0615613078852807,0.0764267401514991,0.0199656167309064,0.280487401306414,0.5615589339259
0.890348611867567,0.00476115207848327,0.0128420942101317,0.0616158275336852,0.0304323143101329
0.0487399349868095,0.000831183115914242,0.00037774121092716,0.0130528829855458,0.936998257700803
0.0804097453040603,0.860462376143469,0.0161179689841933,0.0266315536691266,0.0163783558991512
0.710453635100508,0.00284937686457801,0.00982272046583576,0.00265222582581031,0.274222041743268
0.744185274558524,0.0158190052797435,0.00322061356568393,0.0286001654604393,0.208174941135609
0.669761144306198,0.0031688362535427,0.00176773247695168,0.00507306453840467,0.320229222424902
0.890620843471733,0.00165682180918168,0.000437591548096023,0.0641047739159229,0.0431799692550661
0.95073037275677,0.00229142216980996,0.00177138330254349,0.0401153147617279,0.00509150700914879
0.00325426653425232,0.919383099387468,0.00874110879513261,0.0614441805484216,0.00717734473472595
0.94538990086828,0.00632490439410329,0.00185358819625901,0.00165815937950482,0.044773447161853
0.0224840590771651,0.225957227858886,0.00649901473436095,0.515079032392351,0.229980665937238
0.456721655103073,0.00200192302344274,0.0090375462845587,0.00441856533032904,0.527820310258596
0.0053911620531191,0.00609047837453826,0.100947306257314,0.0151171255869214,0.872453927728108
0.175556885425322,0.0187709381218364,0.0375872525788584,0.751183725229099,0.0169011986448839
0.00941075415974913,0.466885949025798,0.0116912054968237,0.0257481785274772,0.486263912790152
0.0141099406322401,0.813318005633525,0.0658979416782053,0.00686901848922471,0.0998050935668049
0.00479723479007832,0.880084662053873,0.0928592249560705,0.0173470328583196,0.0049118453416585
0.00447308844740597,0.971206179546073,0.00720642191600296,0.0118047110499212,0.00530959904059656
0.0508941363640989,0.00506911614985865,0.153456388168594,0.75446680215264,0.0361135571648089
0.287733529949263,0.0014134394179623,0.00566659311315232,0.00502589945511262,0.70016053806451
0.0276694176007974,0.00203377128061397,0.00669804732914436,0.0502677695104466,0.913330994278998
0.0332072303545386,0.172929215869124,0.00407162097532882,0.00351923388651305,0.786272698914495
0.00899718146711779,0.967124046529397,0.0101821164286274,0.00864679254630944,0.00504986302854893
0.0382072939954961,0.00203339799155812,0.0110322893544717,0.00969316360055865,0.939033855057915
0.0651744250778661,0.00210680608665092,0.00785026816845451,0.0493961826415398,0.875472318025489
0.0459361713412693,0.584483293110744,0.0357472052844568,0.300789743583871,0.0330435866796582
0.0057370615561405,0.132459680102486,0.465116235560156,0.00555798098837681,0.391129041792841
0.00499134770162228,0.223599533269084,0.666962542334467,0.0310830816283847,0.0733634950664429
0.0155305459387954,0.351650923629175,0.00707903578901471,0.026248664919635,0.59949082972338
0.716628099747896,0.0211945896004513,0.0482089002717623,0.00418735431561081,0.20978105606428
0.038386886536283,0.180902403847417,0.0259042547287911,0.366062820076688,0.38874363481082
0.0070032762039663,0.922731855602535,0.0256595179600317,0.0399259686929438,0.00467938154052353
0.0466091479645835,0.00251070902929958,0.00643343322753194,0.046524697249715,0.89792201252887
0.0920562952024021,0.652067309210563,0.0699741432990839,0.0283463185731928,0.157555933714759
0.0761958109334522,0.706933771419601,0.0506387463236807,0.0249919596669584,0.141239711656308
0.083973261332188,0.319723455944492,0.166778898939451,0.0355915668629701,0.393932816920899
0.00605773834984004,0.00252453989552361,0.00900429313406017,0.00663258956861745,0.975780839051959
0.119402697075102,0.789641685415339,0.0220922461890949,0.0597414635580229,0.00912190776244161
0.953648089570032,0.0361358510998329,0.00249636382941603,0.00336828175153686,0.00435141374918256
0.994055994359856,0.001989919535,0.00111173326607378,0.00170258741789458,0.00113976542117485
0.429589523127701,0.00192640571693349,0.000555121451229215,0.543359128130789,0.0245698215733471
0.993245917012386,0.00259432940008103,0.00121847316128959,0.00192616658180338,0.00101511384444044
0.993250971194357,0.00259868933084726,0.0012163007524015,0.00191476395689612,0.00101927476549789
0.994737823336528,0.00160370721661744,0.000996595642334507,0.00171368005777446,0.000948193746746064
0.0565383645362368,0.866549259777609,0.0236235846143163,0.0378978815431792,0.0153909095286584
0.0157002644990916,0.351517392571554,0.00720426726985473,0.0322600507662991,0.5933180248932
0.00522696292665102,0.352605683436455,0.554646578855712,0.0749557481148967,0.0125650266662849
0.00832667672875249,0.00571147645757705,0.107699301755875,0.0129558223126706,0.865306722745125
0.0283351874980857,0.00688357234277797,0.00467799092011228,0.364796010524105,0.595307238714919
0.16164882204254,0.337082889321199,0.00734384175104513,0.0104024152589902,0.483522031626226
0.258662263042518,0.328318857774241,0.0339406393106599,0.0682528509766479,0.310825388895934
0.185137423041433,0.00187536265091587,0.010710069925495,0.0101312933739792,0.792145851008177
0.756204379551943,0.00233978219145215,0.000472089973724578,0.0331894914133015,0.207794256869579
0.00605773834984004,0.00252453989552361,0.00900429313406017,0.00663258956861745,0.975780839051959
0.382616016824038,0.0530650675859058,0.00208339998428063,0.177418343358227,0.384817172247548
0.011314062702233,0.142166567569702,0.00292695402783226,0.00481332803209409,0.838779087668138
0.0769767144152223,0.800944195704249,0.0131626888854737,0.00940447475079395,0.0995119262442606
0.00292957420543072,0.00288573932389663,0.00704297661461584,0.960795297822132,0.026346412033925
0.670901414460069,0.00771322692551271,0.111961194847012,0.00540823624281117,0.204015927524595
0.0488306859689781,0.00466226010136748,0.00829480606283488,0.901697046465119,0.0365152014017011
0.220453881032955,0.106247569844566,0.0957650982180488,0.167322171511673,0.410211279392757
0.00380312695936024,0.452703679449269,0.496011074338545,0.0387742397178822,0.00870787953494395
0.00724342752547314,0.0162850753194664,0.0374039000811878,0.610469534199514,0.328598062874358
0.0721359631088755,0.0229358136046041,0.00420984532086215,0.10019617990837,0.800522198057288
0.849356717893203,0.00468895536033148,0.118188217858441,0.00255107879739738,0.0252150300906275
0.00381301469183345,0.329623170845917,0.638782808727565,0.0173645317101948,0.0104164740244901
0.23618386138239,0.0489182829024955,0.0306111857164859,0.0830762946490317,0.601210375349597
0.321877404962399,0.181123532823216,0.00565190336308876,0.00905768199930136,0.482289476851994
0.995330782458048,0.000315856255912979,8.68753040915771e-05,0.00195056828507252,0.00231591769687479
0.00599524720077602,0.937869717344435,0.00636721186967668,0.0446388858295362,0.0051289377555761
0.00755760745216871,0.801692746451177,0.114940077786516,0.0675241020770605,0.0082854662330778
0.684408752237362,0.000785667233213558,0.000259608865098699,0.00222405345766689,0.312321918206658
0.034140284819463,0.757492014074296,0.0451033537501486,0.0764893440998145,0.0867750032562772
0.00788707141473982,0.229051598791576,0.00766945389445756,0.175368572765183,0.580023303134043
0.00607557199467636,0.905143321278368,0.00773928533117115,0.0617595925326021,0.0192822288631821
0.0880553939924805,0.23286679965962,0.199626867559225,0.261360726657026,0.21809021213165
0.950615784262616,0.000908998171891663,0.000371810036813463,0.0396470954748361,0.00845631205384316
0.12090475508922,0.213320128529153,0.199161701918307,0.0436902406805419,0.422923173782778
0.994632974689729,0.00031845418866743,9.34115484318045e-05,0.00191421403704998,0.00304094553612193
0.0483436801728139,0.835937033895444,0.0358219374238784,0.0666696776709919,0.0132276708368718
0.594904640991876,0.0213959199925722,0.00600668518236218,0.0420066919946148,0.335686061838575
0.0137725970984554,0.0223329442921597,0.0618963293661651,0.0337387723326007,0.868259356910619
0.00282438555901944,0.890815341522326,0.0992939216416339,0.00372756669629867,0.00333878458072219
0.00773545121853229,0.49422409432581,0.029817397836741,0.0123275398285552,0.455895516790361
0.00829334491529243,0.324904133848787,0.00976909925775051,0.00575586347032716,0.651277558507843
0.00696985194030559,0.39591752942149,0.00923722019385,0.00534244954428678,0.582532948900067
0.413112899500012,0.00305620509736152,0.0201249489684197,0.0217529189920053,0.541953027442201
0.00927729172721824,0.836022879271432,0.00806835122975994,0.062357135809217,0.0842743419623732
0.0586547755588144,0.361641362519635,0.00928821998301134,0.00468714405091479,0.565728497887624
0.0361888752868875,0.0104967089846135,0.00282337006395241,0.0663786316738564,0.88411241399069
0.00197360009595637,0.00176550129802037,0.00841420220178928,0.0059614102214256,0.981885286182808
0.104584459617419,0.848712703711485,0.0262355945980042,0.0127254592487545,0.00774178282433694
0.01735366012202,0.397579301336912,0.208579087097619,0.0687513986119537,0.307736552831495
0.0267490811688386,0.102974209294434,0.713671284189269,0.0785126138833988,0.0780928114640601
0.13661334382492,0.732118268514693,0.0113172099351673,0.111982716421006,0.00796846130421279
0.00814635314173576,0.0103044889289661,0.600117692227316,0.00427980978043917,0.377151655921543
0.019337436649892,0.0695015574713376,0.458740403456516,0.183294554028181,0.269126048394074
0.989059740867436,0.0035051269441395,0.00136757079341198,0.00300071295312487,0.00306684844188829
0.00570290171534279,0.0161122874248002,0.00540003129130586,0.964198506406753,0.00858627316179789
0.00331291291652722,0.00355208699698805,0.036291329329467,0.00918180551037395,0.947661865246644
0.112206094249525,0.647905697932006,0.0530219154931766,0.00917972477943554,0.177686567545857
0.16490889573657,0.167593700998148,0.0696415229376581,0.573690389041983,0.0241654912856406
0.00575593150869981,0.348076087626776,0.0543106890330965,0.276026347507187,0.31583094432424
0.00307804027266399,0.937898743710342,0.0439623957053069,0.00642381389965873,0.00863700641202792
0.0100336590703364,0.941179024289947,0.018039969965469,0.00968879368743471,0.0210585529868135
0.0987248781388436,0.00253456996834728,0.0147810224589899,0.0201998639104642,0.863759665523355
0.995037649927542,0.000310966622632995,8.70515586957161e-05,0.00194741426160746,0.00261691762952212
0.0396242486943443,0.231851345686694,0.594928681294493,0.123375624435259,0.0102200998892104
0.989070216083742,0.000649372263735168,0.00049735826754997,0.000977650969554835,0.00880540241541775
0.681823188378675,0.143022111126498,0.00191776903765083,0.148442169068286,0.0247947623888903
0.940954407799051,0.0010994708631767,0.000408718797175794,0.0489032685652289,0.00863413397536789
0.981426825793143,0.000600047172581984,0.000161091690142129,0.0135618690665724,0.00425016627756046
0.0102774320602196,0.465544328255616,0.025052141745823,0.0187351398659281,0.480390958072413
0.154978294720191,0.295419602475929,0.0711575057248583,0.46503557088938,0.0134090261896414
0.0254536376240217,0.501532566595686,0.00624007366452235,0.00686131640539565,0.459912405710374
0.0254106676927583,0.369057786948043,0.309956215689414,0.00768529182338831,0.287890037846396
0.00394640633783388,0.850278046781104,0.0127245047157354,0.121963231706705,0.0110878104586208
0.00278817655933762,0.979579543340749,0.00584112594017966,0.00453353561394883,0.00725761854578414
0.00785111084800061,0.00631009513576357,0.889890863219328,0.00692892585098498,0.0890190049459233
0.00291163613032815,0.00388515597281421,0.0641292769472958,0.00454438615688544,0.924529544792676
0.0319983434008277,0.833712562013999,0.0181739495269594,0.0320050526370991,0.084110092421115
0.0609187460283049,0.600128492643376,0.138071585287974,0.0665436516635861,0.134337524376759
0.0270407697146656,0.206781954441506,0.0369076796152588,0.00774730503844163,0.721522291190128
0.00451846695493914,0.903317372700931,0.0072858862655836,0.079890286936202,0.00498798714234346
0.0107533049438401,0.810832136207398,0.0243432211573747,0.053842976473956,0.100228361217432
0.00607520202507001,0.336373312350015,0.00510791448090815,0.0531369346414537,0.599306636502553
0.00574291581901249,0.100706772241366,0.00403335791532366,0.261800316232763,0.627716637791535
0.995700929857512,0.000268696057376204,7.86511933290458e-05,0.00141195686038091,0.0025397660314017
0.0816182202560699,0.863761602166381,0.0222362947228143,0.0199101777802316,0.0124737050745034
0.248766095644147,0.594468236511977,0.0486739242489259,0.022752712667568,0.0853390309273818
0.108058080362527,0.00392793919691534,0.259872044965315,0.037894117933714,0.590247817541529
0.0921263474202424,0.00648925983453346,0.801772586548133,0.0117796248738072,0.087832181323284
0.989754107031842,0.00041164993733641,0.000133408213176855,0.00241215532397361,0.00728867949367061
0.988208426039658,0.000615765764391232,0.000165577392943382,0.00610572864489541,0.00490450215811172
0.00724335948076825,0.00714492817281816,0.628735102970391,0.0246652356713273,0.332211373704695
0.979893891119168,0.00542897586414543,0.000410175781183431,0.00520152425648744,0.00906543297901598
0.0306874904204178,0.107763839739337,0.745188674464244,0.0585878411526401,0.0577721542233611
0.0678889179862921,0.00687417518790688,0.903735972521675,0.0119438439440848,0.00955709036004142
0.00191530340546707,0.00405663924694749,0.986028741525563,0.00231210808407284,0.00568720773795021
0.478579988396553,0.424164145857476,0.0196872711198746,0.0101971692912974,0.0673714253347983
0.0197975793440176,0.687255826721311,0.0737972688479997,0.188528620329615,0.0306207047570572
0.0699214724445456,0.833158510692188,0.0231303136878045,0.0458541095913024,0.0279355935841595
0.00875087899845181,0.531426504499985,0.441299600180273,0.0126094138392748,0.00591360248201479
0.0409297310632461,0.495105068181377,0.0468498127122401,0.338002926385945,0.0791124616571915
0.00553976349635133,0.357003505050317,0.618690024458328,0.0067481562499716,0.0120185507450325
0.00494632798389671,0.255590833882353,0.586760842003229,0.082482744887462,0.0702192512430592
