"V1","V2","V3"
0.296941039176765,0.668484616687324,0.034574344135911
0.526933088051988,0.297115710010232,0.17595120193778
0.821380062180256,0.137658151791415,0.0409617860283288
0.00619971758176077,0.988549395362545,0.00525088705569437
0.00619971758176077,0.988549395362545,0.00525088705569437
0.0394631089775344,0.00364993798501592,0.95688695303745
0.0172656920766096,0.924880537272264,0.0578537706511263
0.0172656920766096,0.924880537272264,0.0578537706511263
0.232067300244302,0.00575430074315586,0.762178399012542
0.0100702150782255,0.395005475880151,0.594924309041624
0.00227149076077821,0.00254916654791323,0.995179342691309
0.00227149076077821,0.00254916654791323,0.995179342691309
0.00158948264746001,0.00065821500427576,0.997752302348264
0.0100702150782255,0.395005475880151,0.594924309041624
0.268310715563476,0.673412740614941,0.058276543821583
0.0445955590030605,0.819416245947109,0.13598819504983
0.0445955590030605,0.819416245947109,0.13598819504983
0.00158948264746001,0.00065821500427576,0.997752302348264
0.049382464226062,0.93622504693355,0.0143924888403878
0.049382464226062,0.93622504693355,0.0143924888403878
0.826555704306289,0.0514548032740438,0.121989492419667
0.826555704306289,0.0514548032740438,0.121989492419667
0.00886551574655808,0.00774344677477701,0.983391037478665
0.0124581632788693,0.613065398807684,0.374476437913446
0.0333218173450323,0.679582140905219,0.287096041749749
0.0333218173450323,0.679582140905219,0.287096041749749
0.0818920216496187,0.683713243515751,0.23439473483463
0.00886551574655808,0.00774344677477701,0.983391037478665
0.0185709640608475,0.710853341924697,0.270575694014455
0.7500352863792,0.149570835951016,0.100393877669784
0.468304374951903,0.330582437517453,0.201113187530645
0.00511065737712269,0.989571534096091,0.00531780852678683
0.0673114060789811,0.0252322917546524,0.907456302166367
0.0673114060789811,0.0252322917546524,0.907456302166367
0.542111964792525,0.12301034135181,0.334877693855665
0.00563165523665046,0.989585042747518,0.00478330201583184
0.00563165523665046,0.989585042747518,0.00478330201583184
0.0227898087147131,0.964436961182746,0.0127732301025406
0.0227898087147131,0.964436961182746,0.0127732301025406
0.135558019502057,0.528734646797558,0.335707333700385
0.0156099760232345,0.785849014771847,0.198541009204919
0.0156099760232345,0.785849014771847,0.198541009204919
0.0155881098533123,0.807740185330389,0.176671704816299
0.0155881098533123,0.807740185330389,0.176671704816299
0.159859316280155,0.82989577845701,0.0102449052628352
0.0101012607275673,0.980047241023713,0.0098514982487197
0.0101012607275673,0.980047241023713,0.0098514982487197
0.159859316280155,0.82989577845701,0.0102449052628352
0.893710472834638,0.060628129790386,0.0456613973749765
0.00360355581742122,0.0051555548381752,0.991240889344404
0.0136337274652254,0.979029218183768,0.00733705435100715
0.340651894262497,0.605971686335163,0.0533764194023405
0.00652590621865775,0.972024938882657,0.0214491548986848
0.0238019655287645,0.967878785727485,0.00831924874375108
0.0102931344211537,0.902701256447727,0.0870056091311195
0.0112722591923958,0.0139126968208713,0.974815043986733
0.00352735564376039,0.00202199094130981,0.99445065341493
0.00525395180272339,0.990365858747787,0.00438018944948957
0.00525395180272339,0.990365858747787,0.00438018944948957
0.0101035754114972,0.00334055468457677,0.986555869903926
0.0101035754114972,0.00334055468457677,0.986555869903926
0.594417397160914,0.103444411547891,0.302138191291195
0.0330487056389406,0.0701239523516026,0.896827342009457
0.612278891494975,0.0699029580614877,0.317818150443537
0.612278891494975,0.0699029580614877,0.317818150443537
0.0616025944415529,0.885957435823939,0.0524399697345079
0.0113364396937313,0.908634245391604,0.0800293149146652
0.0184584301343498,0.744195643042866,0.237345926822784
0.0184584301343498,0.744195643042866,0.237345926822784
0.68740233587012,0.280176366404483,0.0324212977253966
0.483494189992966,0.509009394838513,0.00749641516852058
0.137477578947589,0.044587452757664,0.817934968294747
0.137477578947589,0.044587452757664,0.817934968294747
0.00625557400406307,0.975432253457994,0.0183121725379424
0.00625557400406307,0.975432253457994,0.0183121725379424
0.483494189992966,0.509009394838513,0.00749641516852058
0.483494189992966,0.509009394838513,0.00749641516852058
0.68740233587012,0.280176366404483,0.0324212977253966
0.417004016172814,0.015730300559708,0.567265683267478
0.593168817410078,0.0144154283580936,0.392415754231829
0.593168817410078,0.0144154283580936,0.392415754231829
0.0142725921671965,0.0358327123014056,0.949894695531398
0.0142725921671965,0.0358327123014056,0.949894695531398
0.417004016172814,0.015730300559708,0.567265683267478
0.236444496781605,0.194670031578272,0.568885471640123
0.0540654225375319,0.828732677125385,0.117201900337083
0.0540654225375319,0.828732677125385,0.117201900337083
0.0261167037320802,0.846332429347198,0.127550866920722
0.939656416462508,0.01235186514178,0.0479917183957121
0.210244862269143,0.707011222714041,0.0827439150168152
0.210244862269143,0.707011222714041,0.0827439150168152
0.60599096772657,0.0325363435160645,0.361472688757365
0.0379799474968993,0.729427090701453,0.232592961801648
0.0379799474968993,0.729427090701453,0.232592961801648
0.653876658540083,0.339628455299563,0.00649488616035412
0.653876658540083,0.339628455299563,0.00649488616035412
0.00613183619478576,0.00222067573740392,0.99164748806781
0.00613183619478576,0.00222067573740392,0.99164748806781
0.0453024359419865,0.699699571808506,0.254997992249507
0.0453024359419865,0.699699571808506,0.254997992249507
0.17864705887701,0.785110472110878,0.0362424690121123
0.17864705887701,0.785110472110878,0.0362424690121123
0.0127416943361888,0.551736249737635,0.435522055926176
0.0627320889679169,0.406078051392885,0.531189859639198
0.0627320889679169,0.406078051392885,0.531189859639198
0.0292753036110449,0.0052364152002263,0.965488281188729
0.00450675766177569,0.991240839102377,0.00425240323584806
0.00450675766177569,0.991240839102377,0.00425240323584806
0.984357277052024,0.00639194333411472,0.00925077961386075
0.0292753036110449,0.0052364152002263,0.965488281188729
0.804772216383213,0.158952156910219,0.0362756267065676
0.804772216383213,0.158952156910219,0.0362756267065676
0.556786245313055,0.419409019799701,0.0238047348872439
0.904205146348531,0.0864438255698639,0.00935102808160534
0.904205146348531,0.0864438255698639,0.00935102808160534
0.906164190509228,0.0636493303926538,0.0301864790981179
0.906164190509228,0.0636493303926538,0.0301864790981179
0.0203212949352977,0.173538837255783,0.806139867808919
0.0066569654752915,0.986227160945611,0.00711587357909678
0.0066569654752915,0.986227160945611,0.00711587357909678
0.00365086623813412,0.237162456247194,0.759186677514672
0.00365086623813412,0.237162456247194,0.759186677514672
0.108454021445067,0.00866856968259603,0.882877408872337
0.938039077542248,0.025661981061766,0.036298941395986
0.478409761024185,0.0485686901304884,0.473021548845326
0.913469575715318,0.0593364027192959,0.0271940215653863
0.0368257576312365,0.583938388970181,0.379235853398582
0.938039077542248,0.025661981061766,0.036298941395986
0.985931526628913,0.00642329972085,0.00764517365023654
0.500672045815751,0.457447676105826,0.0418802780784233
0.0368257576312365,0.583938388970181,0.379235853398582
0.030897739870276,0.954061103162449,0.0150411569672753
0.030897739870276,0.954061103162449,0.0150411569672753
0.00515468682194201,0.991038089999508,0.00380722317855011
0.00515468682194201,0.991038089999508,0.00380722317855011
0.766420760975879,0.145709647580816,0.0878695914433053
0.0325552824752975,0.0320771034997514,0.935367614024951
0.887203855544782,0.0149418764275257,0.0978542680276923
0.887203855544782,0.0149418764275257,0.0978542680276923
0.874694434620182,0.00547782921184374,0.119827736167974
0.802076792710409,0.00485611358787646,0.193067093701715
0.409185716119799,0.00288758193682667,0.587926701943374
0.325549895399431,0.665743318137153,0.00870678646341582
0.325549895399431,0.665743318137153,0.00870678646341582
0.0261524754726188,0.969294403034359,0.00455312149302199
0.0261524754726188,0.969294403034359,0.00455312149302199
0.802076792710409,0.00485611358787646,0.193067093701715
0.045315173680002,0.122736441859862,0.831948384460136
0.045315173680002,0.122736441859862,0.831948384460136
0.0503307435879921,0.00854525488965145,0.941124001522356
0.00792565889405911,0.985155544778795,0.00691879632714551
0.00792565889405911,0.985155544778795,0.00691879632714551
0.0137927257307813,0.95326381926086,0.0329434550083588
0.502352434886999,0.207841303095258,0.289806262017743
0.20499716086385,0.0158529819244423,0.779149857211708
0.20499716086385,0.0158529819244423,0.779149857211708
0.0560928177950844,0.929131305500775,0.0147758767041403
0.0560928177950844,0.929131305500775,0.0147758767041403
0.0628349040199521,0.893034982754034,0.0441301132260139
0.0628349040199521,0.893034982754034,0.0441301132260139
0.0440509757941969,0.925748504747958,0.0302005194578454
0.111797484836274,0.00274927450816118,0.885453240655565
0.111797484836274,0.00274927450816118,0.885453240655565
0.00593363219725127,0.988171422221429,0.00589494558131922
0.00593363219725127,0.988171422221429,0.00589494558131922
0.00611709228447813,0.986224445455774,0.00765846225974757
0.00611709228447813,0.986224445455774,0.00765846225974757
0.249706008376923,0.397741633611006,0.352552358012071
0.064266356763059,0.72396433106992,0.211769312167021
0.064266356763059,0.72396433106992,0.211769312167021
0.002920604285925,0.00449451583706865,0.992584879877006
0.124571430653452,0.191719979497736,0.683708589848813
0.00458410404785524,0.00697967269184721,0.988436223260298
0.00458410404785524,0.00697967269184721,0.988436223260298
0.002920604285925,0.00449451583706865,0.992584879877006
0.555998023978812,0.436258749236798,0.00774322678438965
0.0113364396937313,0.908634245391604,0.0800293149146652
0.00386180899289877,0.00268693685877291,0.993451254148328
0.00852113924449021,0.533744562934227,0.457734297821283
0.00852113924449021,0.533744562934227,0.457734297821283
0.0232828843867769,0.00298243121646839,0.973734684396755
0.00173133101413186,0.00110873528301377,0.997159933702854
0.0412276308437139,0.0251739555658527,0.933598413590433
0.0412276308437139,0.0251739555658527,0.933598413590433
0.26537094866855,0.699742734116744,0.0348863172147064
0.0232828843867769,0.00298243121646839,0.973734684396755
0.0716129399422802,0.886476168567721,0.0419108914899987
0.0716129399422802,0.886476168567721,0.0419108914899987
0.0132014953993734,0.25519061722761,0.731607887373017
0.00272328174994473,0.0047687414767415,0.992507976773314
0.00648119046754267,0.00235655683256201,0.991162252699895
0.00648119046754267,0.00235655683256201,0.991162252699895
0.00455566732870922,0.00242766224483787,0.993016670426453
0.00455566732870922,0.00242766224483787,0.993016670426453
0.561336104378764,0.0495500179271606,0.389113877694075
0.561336104378764,0.0495500179271606,0.389113877694075
0.00759197322581222,0.983862231856982,0.00854579491720586
0.409133786701933,0.0578283060763738,0.533037907221693
0.00583763647481827,0.00236595430200994,0.991796409223172
0.00583763647481827,0.00236595430200994,0.991796409223172
0.00799050396577902,0.0326786346384997,0.959330861395721
0.00561350726959348,0.888061082914493,0.106325409815913
0.00561350726959348,0.888061082914493,0.106325409815913
0.409133786701933,0.0578283060763738,0.533037907221693
0.00423336826261399,0.98616278922772,0.00960384250966634
0.00423336826261399,0.98616278922772,0.00960384250966634
0.589274325056678,0.400136837142707,0.0105888378006152
0.589274325056678,0.400136837142707,0.0105888378006152
0.021128602720876,0.00392184083662821,0.974949556442496
0.0967508090375256,0.116114779760486,0.787134411201988
0.00542895770983357,0.989142068582341,0.0054289737078259
0.124189633721956,0.86113278363914,0.0146775826389046
0.124189633721956,0.86113278363914,0.0146775826389046
0.0136337274652254,0.979029218183768,0.00733705435100715
0.392530362852438,0.575196949881384,0.0322726872661782
0.392530362852438,0.575196949881384,0.0322726872661782
0.313773596474323,0.0914221649302052,0.594804238595472
0.313773596474323,0.0914221649302052,0.594804238595472
0.0136337274652254,0.979029218183768,0.00733705435100715
0.0498567047760773,0.0954769497793484,0.854666345444574
0.0498567047760773,0.0954769497793484,0.854666345444574
0.0546030372935301,0.00173521400280735,0.943661748703663
0.0546030372935301,0.00173521400280735,0.943661748703663
0.0153456072749799,0.969151940442611,0.0155024522824093
0.0153456072749799,0.969151940442611,0.0155024522824093
0.0237340313330778,0.00609401458761252,0.97017195407931
0.00664531837530472,0.275664715711403,0.717689965913292
0.00405272766509268,0.0085404717102143,0.987406800624693
0.00782204590591247,0.00369300203154834,0.988484952062539
0.0741144030331462,0.0201506676959465,0.905734929270907
0.00664531837530472,0.275664715711403,0.717689965913292
0.0102024224837447,0.984404466206762,0.00539311130949252
0.558628673386346,0.297880922274004,0.14349040433965
0.558628673386346,0.297880922274004,0.14349040433965
0.0115225794886567,0.0235527451090401,0.964924675402303
0.788397403150727,0.0413651380966837,0.17023745875259
0.0995558547759821,0.00584171922617986,0.894602425997838
0.0324710453455486,0.77003465046579,0.197494304188661
0.0447803723189029,0.936697761613371,0.0185218660677259
0.0447803723189029,0.936697761613371,0.0185218660677259
0.0369322758951824,0.957899775722117,0.00516794838270078
0.0369322758951824,0.957899775722117,0.00516794838270078
0.00644386712200744,0.985865260051773,0.0076908728262198
0.00644386712200744,0.985865260051773,0.0076908728262198
0.00978048731300635,0.00248383163398981,0.987735681053004
0.963901910993447,0.00394622536970269,0.0321518636368502
0.0071457905434855,0.208820274104098,0.784033935352417
0.0071457905434855,0.208820274104098,0.784033935352417
0.00527846376278623,0.989201072643385,0.005520463593828
0.00978048731300635,0.00248383163398981,0.987735681053004
0.012682669212355,0.00308765161471204,0.984229679172933
0.012682669212355,0.00308765161471204,0.984229679172933
0.00527846376278623,0.989201072643385,0.005520463593828
0.172230391052223,0.755222912272645,0.0725466966751322
0.419114277992947,0.219569284914446,0.361316437092608
0.419114277992947,0.219569284914446,0.361316437092608
0.021073875848638,0.00250716064029766,0.976418963511064
0.634594249991666,0.355609001337997,0.00979674867033725
0.00422836025854215,0.98620561428825,0.00956602545320729
0.00422836025854215,0.98620561428825,0.00956602545320729
0.05442506828592,0.0413905022427785,0.904184429471302
0.495594070401662,0.189219592495861,0.315186337102477
0.0331269253019165,0.95974951659747,0.00712355810061375
0.0331269253019165,0.95974951659747,0.00712355810061375
0.0303815539887125,0.0184685125617241,0.951149933449563
0.05442506828592,0.0413905022427785,0.904184429471302
0.0864833650712954,0.623118998542103,0.290397636386601
0.181824893882303,0.503617516410278,0.314557589707419
0.0242788214707902,0.0173723873200396,0.95834879120917
0.0261568196930759,0.900614272980219,0.0732289073267049
0.0261568196930759,0.900614272980219,0.0732289073267049
0.00460903127646636,0.0517375200746704,0.943653448648863
0.00227149076077821,0.00254916654791323,0.995179342691309
0.460305501103372,0.0066240279303141,0.533070470966314
0.00227149076077821,0.00254916654791323,0.995179342691309
0.00236025281531416,0.00264394761775577,0.99499579956693
0.00234784033108488,0.00265184558157314,0.995000314087342
0.00234784033108488,0.00265184558157314,0.995000314087342
0.00199685399597167,0.00161226717598629,0.996390878828042
0.00199685399597167,0.00161226717598629,0.996390878828042
0.0117052256277732,0.948452485847748,0.0398422885244791
0.00427359582686052,0.986104549224636,0.0096218549485035
0.00427359582686052,0.986104549224636,0.0096218549485035
0.00386180899289877,0.00268693685877291,0.993451254148328
0.0117052256277732,0.948452485847748,0.0398422885244791
0.570883017227005,0.420973420751097,0.00814356202189736
0.570883017227005,0.420973420751097,0.00814356202189736
0.166013504890032,0.0102163580626329,0.823770137047335
0.426992512797321,0.0122353750970798,0.560772112105599
0.0131818335065432,0.525249337489912,0.461568829003545
0.0416051629330786,0.437430399728052,0.52096443733887
0.0416051629330786,0.437430399728052,0.52096443733887
0.0163643509063519,0.00230452111573014,0.981331127977918
0.00313953467250506,0.000767942486890315,0.996092522840605
0.00313953467250506,0.000767942486890315,0.996092522840605
0.0242788214707902,0.0173723873200396,0.95834879120917
0.106706041984104,0.150956200301874,0.742337757714022
0.106706041984104,0.150956200301874,0.742337757714022
0.0169396658637774,0.802085482366782,0.180974851769441
0.00823831826373367,0.871553365883528,0.120208315852738
0.903252646596712,0.00495631302333435,0.0917910403799536
0.108209258145561,0.00576486969373923,0.886025872160699
0.108209258145561,0.00576486969373923,0.886025872160699
0.857417948394457,0.0381095901618053,0.104472461443738
0.857417948394457,0.0381095901618053,0.104472461443738
0.903252646596712,0.00495631302333435,0.0917910403799536
0.331327471556804,0.0264500820007071,0.642222446442489
0.331327471556804,0.0264500820007071,0.642222446442489
0.496532322696929,0.494562231584776,0.00890544571829525
0.726467749427565,0.0107328371748281,0.262799413397607
0.726467749427565,0.0107328371748281,0.262799413397607
0.170729152888728,0.0228713559142475,0.806399491197024
0.0968559702437868,0.00613102931703706,0.897013000439176
0.650582151983024,0.340011662434629,0.00940618558234614
0.650582151983024,0.340011662434629,0.00940618558234614
0.0766869027842131,0.403748022095694,0.519565075120093
0.0968559702437868,0.00613102931703706,0.897013000439176
0.00993469402611916,0.206741004566306,0.783324301407575
0.00993469402611916,0.206741004566306,0.783324301407575
0.0014629560486039,0.000649130976029258,0.997887912975367
0.0766869027842131,0.403748022095694,0.519565075120093
0.00612980865635502,0.990551564161504,0.00331862718214051
0.00612980865635502,0.990551564161504,0.00331862718214051
0.152465199996672,0.840219094121641,0.0073157058816861
0.0014629560486039,0.000649130976029258,0.997887912975367
0.0272691657406199,0.939382775131992,0.0333480591273882
0.0272691657406199,0.939382775131992,0.0333480591273882
0.646612555733849,0.252043418380683,0.101344025885468
0.646612555733849,0.252043418380683,0.101344025885468
0.0258466320596559,0.0022475985503034,0.971905769390041
0.00388029037189687,0.993712027585893,0.00240768204220958
0.00388029037189687,0.993712027585893,0.00240768204220958
0.367495437529572,0.361408599856924,0.271095962613504
0.0289670679210818,0.00174892624062512,0.969284005838293
0.176119604434289,0.304963507468718,0.518916888096993
0.0016691884087942,0.000631917812540558,0.997698893778665
0.00646053534503948,0.988489727594919,0.00504973706004136
0.00646053534503948,0.988489727594919,0.00504973706004136
0.00330103680276961,0.0219292829725968,0.974769680224634
0.00330103680276961,0.0219292829725968,0.974769680224634
0.0016691884087942,0.000631917812540558,0.997698893778665
0.340205555451291,0.0186365466821774,0.641157897866531
0.0263882779080157,0.969038393974574,0.00457332811741065
0.0263882779080157,0.969038393974574,0.00457332811741065
0.00465577670377276,0.990067532217458,0.00527669107876971
0.00465577670377276,0.990067532217458,0.00527669107876971
0.0237778796440361,0.502769203817445,0.473452916538519
0.0237778796440361,0.502769203817445,0.473452916538519
0.020341537108441,0.594435376992283,0.385223085899276
0.0119208418216881,0.0101846885911638,0.977894469587148
0.0119208418216881,0.0101846885911638,0.977894469587148
0.0148831684063651,0.937309688312554,0.0478071432810808
0.020341537108441,0.594435376992283,0.385223085899276
0.00989552038637301,0.474221454048132,0.515883025565495
0.00860461489766303,0.0180692981406676,0.973326086961669
0.0199931756759072,0.0843633644597171,0.895643459864376
0.0199931756759072,0.0843633644597171,0.895643459864376
0.0111509046468741,0.904972051415664,0.0838770439374617
0.237941865044232,0.449690223816068,0.3123679111397
0.237941865044232,0.449690223816068,0.3123679111397
0.921658369058086,0.023014640523098,0.0553269904188163
0.921658369058086,0.023014640523098,0.0553269904188163
0.104629600815112,0.883542390675359,0.0118280085095288
0.640720324083147,0.0392473150436091,0.320032360873243
0.656433788468877,0.215796102018721,0.127770109512402
0.656433788468877,0.215796102018721,0.127770109512402
0.00422079999042684,0.00485764799970109,0.990921552009872
0.00422079999042684,0.00485764799970109,0.990921552009872
0.0394444843249942,0.00281907766120133,0.957736438013804
0.0172061720641504,0.839965936975689,0.142827890960161
0.0172061720641504,0.839965936975689,0.142827890960161
0.782495786212323,0.0855840165056937,0.131920197281984
0.917502126100967,0.0649188558722197,0.0175790180268134
0.0394444843249942,0.00281907766120133,0.957736438013804
0.0198136233650921,0.974057111794715,0.00612926484019275
0.0198136233650921,0.974057111794715,0.00612926484019275
0.00653130871859272,0.982367236086982,0.0111014551944257
0.917502126100967,0.0649188558722197,0.0175790180268134
0.0548347487441764,0.00286241049998202,0.942302840755842
0.0548347487441764,0.00286241049998202,0.942302840755842
0.00653130871859272,0.982367236086982,0.0111014551944257
0.00155888744985504,0.000559646009868996,0.997881466540276
0.00155888744985504,0.000559646009868996,0.997881466540276
0.0131818335065432,0.525249337489912,0.461568829003545
0.774733802071647,0.214829315019242,0.0104368829091106
0.0461813091339246,0.290972481475888,0.662846209390187
0.0185712724087282,0.00163552095032376,0.979793206640948
0.00198742448566927,0.000848672486473564,0.997163903027857
0.0139066090346651,0.753510705355257,0.232582685610078
0.0139066090346651,0.753510705355257,0.232582685610078
0.740298935444116,0.172637987863963,0.0870630766919217
0.129846570203957,0.863888044936424,0.00626538485961952
0.00433524718645987,0.991017013958016,0.00464773885552429
0.889710177787109,0.00682723300835591,0.103462589204535
0.889710177787109,0.00682723300835591,0.103462589204535
0.0516220767400491,0.00756034579863515,0.940817577461316
0.00433524718645987,0.991017013958016,0.00464773885552429
0.00701692401581685,0.983923327808923,0.00905974817526084
0.00701692401581685,0.983923327808923,0.00905974817526084
0.34783967756112,0.535449537947723,0.116710784491157
0.0431343245981546,0.408262607955125,0.54860306744672
0.0431343245981546,0.408262607955125,0.54860306744672
0.00781763474051641,0.989210040439016,0.00297232482046829
0.00781763474051641,0.989210040439016,0.00297232482046829
0.00870375603575685,0.973535058604231,0.0177611853600118
0.0160245136815728,0.955070577566638,0.0289049087517891
0.00133531828619163,0.000596408520389473,0.998068273193419
0.020875089453256,0.883286266627399,0.0958386439193455
0.263696191172292,0.652892656373009,0.0834111524546987
0.0170774633276424,0.815127253488458,0.1677952831839
0.0170774633276424,0.815127253488458,0.1677952831839
0.330415105812997,0.0032359883074709,0.666348905879532
0.863951439132186,0.0121810642380627,0.123867496629751
0.0303482340113018,0.00333390311635479,0.966317862872343
0.863951439132186,0.0121810642380627,0.123867496629751
0.709216226536204,0.0054880861603129,0.285295687303483
0.709216226536204,0.0054880861603129,0.285295687303483
0.00276488345211903,0.00675001170308687,0.990485104844794
0.00276488345211903,0.00675001170308687,0.990485104844794
0.880830572302719,0.0822076051336425,0.0369618225636382
0.949400091601948,0.00461680064129098,0.0459831077567612
0.979407926507635,0.00571498525100294,0.0148770882413619
0.00824854817686444,0.495402965578903,0.496348486244233
0.105504200232807,0.877876779274679,0.0166190204925139
0.949400091601948,0.00461680064129098,0.0459831077567612
0.0142312975902883,0.978392275752146,0.00737642665756617
0.105504200232807,0.877876779274679,0.0166190204925139
0.318624312819332,0.60879998283455,0.0725757043461183
0.318624312819332,0.60879998283455,0.0725757043461183
0.579309050454455,0.410197619337287,0.0104933302082585
0.579309050454455,0.410197619337287,0.0104933302082585
0.729476634371366,0.240316960065717,0.0302064055629166
0.377151184649242,0.616500655014187,0.00634816033657117
0.953461183188766,0.0194299334285115,0.0271088833827225
0.953461183188766,0.0194299334285115,0.0271088833827225
0.729476634371366,0.240316960065717,0.0302064055629166
0.0866289547970726,0.269857098118111,0.643513947084816
0.0987342583480374,0.0142304126513117,0.887035329000651
0.00799052291870632,0.531947244953353,0.46006223212794
0.440638663091347,0.168798368329086,0.390562968579568
0.440638663091347,0.168798368329086,0.390562968579568
0.00982956522036882,0.724626555893628,0.265543878886003
0.00982956522036882,0.724626555893628,0.265543878886003
0.00799052291870632,0.531947244953353,0.46006223212794
0.871669996641638,0.12334745091891,0.00498255243945229
0.871669996641638,0.12334745091891,0.00498255243945229
0.0101509156566635,0.603737264077788,0.386111820265548
0.903967349090664,0.0738810858895155,0.0221515650198202
0.903967349090664,0.0738810858895155,0.0221515650198202
0.172669862990664,0.00421312509328714,0.823117011916049
0.398756902784554,0.593205390905463,0.00803770630998353
0.398756902784554,0.593205390905463,0.00803770630998353
0.0014157509630591,0.000638521574126454,0.997945727462814
0.172669862990664,0.00421312509328714,0.823117011916049
0.644839044471546,0.238414395797514,0.11674655973094
0.644839044471546,0.238414395797514,0.11674655973094
0.420413555712355,0.0481613024864073,0.531425141801238
0.0014157509630591,0.000638521574126454,0.997945727462814
0.00312924205466867,0.00109256569331398,0.995778192252017
0.00312924205466867,0.00109256569331398,0.995778192252017
0.0123608320198936,0.674480608470431,0.313158559509676
0.0128786927941433,0.325898721948533,0.661222585257324
0.0128786927941433,0.325898721948533,0.661222585257324
0.276768830769889,0.0551654611486279,0.668065708081483
0.276768830769889,0.0551654611486279,0.668065708081483
0.0123608320198936,0.674480608470431,0.313158559509676
0.0138967823881786,0.595619274037731,0.390483943574091
0.0138967823881786,0.595619274037731,0.390483943574091
0.0122681068774881,0.98305415861314,0.0046777345093724
0.0122681068774881,0.98305415861314,0.0046777345093724
0.00506374152092352,0.917883999102637,0.0770522593764392
0.00506374152092352,0.917883999102637,0.0770522593764392
0.0461813091339246,0.290972481475888,0.662846209390187
0.569520493731114,0.131716999144392,0.298762507124494
0.569520493731114,0.131716999144392,0.298762507124494
0.00507566418997574,0.989806253015385,0.00511808279463872
0.00283491857779603,0.00829679003553028,0.988868291386674
0.500105287283594,0.343108308406672,0.156786404309734
0.500105287283594,0.343108308406672,0.156786404309734
0.0317006489181419,0.16375417005712,0.804545181024738
0.0317006489181419,0.16375417005712,0.804545181024738
0.197565896522154,0.415834495214078,0.386599608263768
0.0355177604707206,0.959278799927318,0.00520343960196117
0.0195731250797244,0.957791043149275,0.0226358317710008
0.0575525707005482,0.0086702725757401,0.933777156723712
0.00165542240673573,0.000722085869164668,0.9976224917241
0.00165542240673573,0.000722085869164668,0.9976224917241
0.00556115075302507,0.988963547890906,0.00547530135606929
0.00556115075302507,0.988963547890906,0.00547530135606929
0.00420806443677748,0.00362522777996437,0.992166707783258
0.0553915093600303,0.00183411509442727,0.942774375545542
0.152336167217375,0.445430547860424,0.4022332849222
0.803203018353152,0.00540838151726657,0.191388600129582
0.803203018353152,0.00540838151726657,0.191388600129582
0.0296015103165786,0.11191508343724,0.858483406246182
0.00137256227467035,0.000653779219243823,0.997973658506086
0.0415139017327807,0.166262353915459,0.79222374435176
0.0358736887949534,0.909938506038464,0.0541878051665823
0.0358736887949534,0.909938506038464,0.0541878051665823
0.9504301295957,0.00333317881985057,0.0462366915844492
0.0415139017327807,0.166262353915459,0.79222374435176
0.0316061437866611,0.232614383049336,0.735779473164003
0.9504301295957,0.00333317881985057,0.0462366915844492
0.502246857147906,0.48457078720232,0.0131823556497744
0.502246857147906,0.48457078720232,0.0131823556497744
0.00724730067826195,0.913893035973109,0.0788596633486295
0.00118452299331167,0.000560647598118378,0.99825482940857
0.00118452299331167,0.000560647598118378,0.99825482940857
