"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.0292786818256388,0.00263382666008592,0.00891023504097457,0.000402842784283495,0.019497986726512,0.00207704423687244,0.00564914928596766,0.000285022385057012,2.85877316125714e-05,0.0295935919660547,0.0156772643568959,0.000831699511326463,0.235527537495511,0.00664008505490827,0.00146443134997822,5.21891450320644e-05,0.00193129772905254,0.0014148270585151,0.00249013994981606,0.00128837837072016,0.000830308668236701,0.125711786212022,0.000827166482504153,0.000141910902030325,0.000552643774146947,0.00109561281856232,0.0156462134667413,0.163341233051553,0.00860349228928613,0.0149944878218033,0.013959541361244,0.0161253969994693,0.000209280022462491,0.000137124661452474,0.0627576669219854,0.00045324821671213,0.00303529401185293,0.0408240585330468,0.00320819043984013,0.0018494579312267,0.00371102610063189,0.00639455765670939,0.00944975242546989,0.00125818034193107,0.00248485238626449,0.00591024461293829,0.0136934216418534,0.00397574691715915,0.111454337005966,0.00168894766008264
0.00466366520584814,0.00644299425599469,0.00261720505285144,0.00153578645301655,0.0112303974855186,0.00272948460359253,0.00318936358406646,0.00135937831971961,0.000667529979355793,0.00435163718266302,0.0266423429192955,0.000988109062347602,0.306032814015627,0.0132144594033377,0.0204072833969193,0.00205962134383983,0.00378333816276847,0.00183941690472196,0.00262532172625696,0.000914073750989987,0.00355225654050746,0.136027261255333,0.00176252515827581,0.00268301890128777,0.00206841662529983,0.0255200256294345,0.0240938100550737,0.00466132375512933,0.0117753750948145,0.00507727483815184,0.0361583272553525,0.011453589911077,0.000632742184559687,0.000838439997649234,0.00160127959905031,0.00099846294904588,0.00298555421650727,0.162903750464528,0.0253280151109296,0.00628601828947873,0.0386106832430174,0.0170029692589033,0.00145390570130975,0.000298848759827929,0.00941609132497366,0.000297814892088922,0.0298053177056522,0.00938514206331831,0.00782791269540808,0.00219962371528342
0.0397478622659128,0.00531886649453535,0.14009554568407,0.000315730586872853,0.00823081545809322,0.00174385340267434,0.00644647875366248,0.00111503187028051,0.000773448711055245,0.0464136303964878,0.00190879915583384,0.00131762819054263,0.000446218783881447,0.0209825641879201,0.0255804590624964,0.0232747143719162,0.00288715054573007,0.0162116305884532,0.010333783142776,0.000173923928665572,0.00258659990315335,0.00114804983335916,0.000562947602465481,0.000237409626101914,0.000807427114050558,0.000244572046953741,0.0135869821971004,0.0177760351481934,0.00463827518805707,0.0417626771204031,0.00453582884350677,0.00531610322074142,0.000319081773212728,0.00113312589834862,0.437074837619341,0.0308100005711639,0.00284882537808675,0.00094992324388625,0.00241215144899877,0.0023162841386147,0.00128409838679895,0.00114588605091655,0.0281882871634711,0.000492534025135853,0.0133803937790343,0.00551335015541046,0.00625311579217614,0.00710851650347955,0.00947849125043996,0.00277005339553754
0.0461953640425613,0.00734678267266486,0.00454351769201722,0.139502572774533,0.015689401651573,0.0126412610414371,0.00400890743121846,0.000778325952358761,0.00273455689561634,0.00555032069229124,0.0297164649028279,0.00347170353319736,0.00179741824805672,0.0417927971384633,0.0137786830222939,0.00120678403058612,0.00633874532951687,0.00185848835051832,0.0123386425436022,0.000983088566031778,0.000473283727949314,0.00336865364280559,0.00349918890880625,0.00156878382365781,0.00766434448073177,0.000815414874667473,0.0172504652804921,0.0012592889487368,0.0797514717599333,0.0158500983298785,0.00399077379259467,0.00232234704080898,0.00349760285988707,0.00187748315115549,0.000285308077404833,0.00240831642554412,0.00137102641581404,0.0244567782126348,0.0235959034169669,0.342305574002166,0.0166043576900861,0.00974518873406162,0.00777144594393392,0.00106457025980592,0.00417510558818108,0.00328002886153207,0.0148674105017201,0.0139244512504404,0.037480752414718,0.001200755071519
0.00397353149460119,0.00715597642544823,0.0152605410167705,0.000542688294425603,0.0394079569456763,0.000737459202575895,0.0154723392194418,0.00385427420382953,0.015702947445817,0.010788652673847,0.00578662167711854,0.00315376529097793,0.00127127125365624,0.0087414908349875,0.0786175772442201,0.0993381586186996,0.00456892608081219,0.0453120896965938,0.00455162146535115,0.000857676702181962,0.0147455517652788,0.00229717924887699,0.00140889473461467,0.0153066074987464,0.00453117223805072,0.00971126397417875,0.0107138815542157,0.010040822568575,0.0128985542406106,0.0315016813558993,0.0342035102586048,0.0167301021756714,0.00284064731750143,0.00332267727349231,0.0124230627830602,0.00661562065093757,0.00280394555642967,0.0202791467567269,0.00902030782653081,0.153232762946312,0.00565045110479268,0.0319996597953344,0.0110797685487808,0.000743682818406109,0.0402741307347321,0.0033201453969142,0.119164575278016,0.0345185140642249,0.00730476777339642,0.00622134597405504
0.0155898419505354,0.0766808879495121,0.00222730935624912,0.00226443902584584,0.0160014880086439,0.00427607977720886,0.00241674901944583,0.000369748225323058,0.00212254230040956,0.0043904048742255,0.0483932199338149,0.000422045861696475,0.00641270682980866,0.0143925011471745,0.0315217009795292,0.00271352249443021,0.00122130973508657,0.00055605395914671,0.00233368008144009,0.000616770371435833,0.00124492872240006,0.0166628388212707,0.00319529577361325,0.0029626649133831,0.00350558101801908,0.0124732223914044,0.0408866452501773,0.00344285795813752,0.00777998489774492,0.00561090060813416,0.109896555534488,0.0651636843534416,0.0012525526011396,0.000298313579349193,0.000293462079199026,0.00842025767077352,0.000767516054244431,0.166228341924455,0.0109893932406392,0.066746512399864,0.00814829127755003,0.0215321297199628,0.00455358412886645,0.000274552642672416,0.00319303915291647,0.00328975055210913,0.17020524662471,0.00944273708680215,0.0116765878755648,0.00493956926600611
0.00250841742323321,0.00889551678109565,0.00450749666078867,0.00700096005089195,0.0172004983766677,0.0019332550626251,0.0020576484585807,0.000590497985064497,0.0292702446094775,0.00123528430518057,0.0286050760970677,0.00392448692934283,0.00103000338311014,0.00762637286611206,0.0176490961860401,0.0170199445278568,0.191264064481474,0.000812879203136842,0.00448619012928119,0.00280320154899764,0.00182296753539937,0.00162536616607193,0.00161533527352545,0.0860807365446154,0.00408913368068794,0.00380540478826972,0.0120843942001306,0.000147750603416868,0.0557720830803177,0.00988565213588818,0.000968908180467395,0.00208118609055183,0.0547343166778783,0.00182943124173187,5.57510323129924e-05,0.00442845638335489,0.00120686857172663,0.0057067907556635,0.0714022572789959,0.247379511881235,0.0179087035913797,0.0105691858626039,0.00183425151712887,0.000833631841199449,0.00229047564014766,0.000810177159867675,0.0112585687716602,0.0279500530616404,0.00639551778520286,0.00300599760090341
0.00798822417851283,0.0038416005364422,0.00069721206558467,0.00667435032728781,0.0568349287881161,0.00453426996292287,0.0693001971823153,0.000828014246460262,0.000149891670898546,0.000832252425503306,0.0204837731360147,0.00238237071606415,0.254150885983055,0.0452935409289096,0.00780652488936328,0.000112595682893789,0.00282933103510053,0.0145512479647807,0.00267674966690078,0.0266178475166235,0.0010371631672713,0.109467620844187,0.005177034156438,0.00038055872628059,0.001948976135749,0.00873481594782706,0.0247622186678872,0.00149800085630956,0.104457387923437,0.0203573352880259,0.0162095661267932,0.00351981078115607,0.0020146504540879,0.00126695752516726,0.000128849680140757,0.000620422833983236,0.0352460265849363,0.00304584956164356,0.0337599777933462,0.000768284567277786,0.0250124013353665,0.0270508034726553,0.00036279103422976,0.00150923523911672,0.00317720376417126,0.000154071009536923,0.0247127024660417,0.00765912014979474,0.0057295413259133,0.00164481367747943
0.0032196878997815,0.00169567593788841,0.00367442840589204,0.00297682474193566,0.0254442306172967,0.00205487195727198,0.00432299899857519,0.00317259569975917,0.0428446578820287,0.0163685285566935,0.015696054696216,0.000769580042176407,0.00114203948865463,0.0185431275845505,0.0411231427030307,0.0339452436869449,0.00238529845804387,0.00272613590891666,0.00532535494150476,0.00112021608801935,0.0016457271407292,0.00209190329487627,0.00946775011596214,0.0130118714944467,0.0205166978927483,0.0102713529959564,0.010940464226088,0.00386468740789589,0.0156139083359021,0.00860597396147619,0.0113020767199781,0.0145279968613945,0.0143405182279945,0.00385022323524618,0.00295746562308146,0.00227237032067738,0.00044168274622594,0.260366158532426,0.00764870729903466,0.233595651499583,0.00683169395472668,0.0251654499547522,0.0037066793476792,0.00160440672922978,0.00397446139536275,0.000708705870218,0.0632026554697707,0.0103466988034251,0.00529941592361786,0.00327595032431383
0.000794292963245334,0.0209718529511951,0.000614121643697596,0.00226437240646191,0.158499288562135,0.000379814227430982,0.00125368269074738,0.00030986825108497,0.023962424207925,0.00146978639421774,0.000455557714335775,0.0082811704931311,0.000508700316988492,0.00439071196470962,0.0106330614730729,0.00277479106167047,0.00109066931359943,0.26494381798677,0.00712446814991471,0.000111431916786572,0.268878065000595,0.000669382823842872,0.000623924640085207,0.00127055267816717,0.0176625744180618,0.000770674738872541,0.00712412766354846,0.00203066524579053,0.00543406731888926,0.0311284800750282,0.0125704542422105,0.00122074400266765,0.0256690752763555,0.041059484565374,0.000220384448423385,0.0209338217618219,0.00140486108184546,0.000278418276079028,0.00836895019483249,0.00569395403366222,0.000670598285805064,0.013148449906313,0.0029837783047957,0.00153501533810376,0.00435551321292113,0.000723749461999185,0.00559339493816193,0.00312710872674923,0.000421686197323005,0.00359415845255471
0.00944347119156424,0.00584028347218658,0.00900973795159878,0.00287706802250587,0.0302620376915472,0.000981866121583724,0.00358468370278018,0.0183842114301866,0.00167858556072841,0.0120909407784165,0.00239346548841107,0.0680119711794328,0.00973941624214961,0.0263527237188169,0.00557314587069855,0.00405161019121066,0.00469610870444328,0.0925376928815409,0.0358416965649235,0.00974301844705096,0.025401350132683,0.00559467761409825,0.0158134924289509,0.00455774608580446,0.0038158927667871,0.00215993721679572,0.0683385751137433,0.0163978368325442,0.044097822797828,0.00979845476691469,0.00599158683490229,0.0138992878744315,0.00454826200059865,0.0349918900568305,0.00846092809338549,0.0427490611124961,0.0166382141162838,0.00145416373921027,0.00644415286222063,0.000332625239121901,0.00758995528441579,0.00341060048568964,0.0142507425926468,0.176556542958062,0.0259748427956903,0.00539353251294394,0.0026153994053915,0.00768207621960419,0.00638537772609944,0.0655612371220489
0.0174577368021318,0.0693739901620167,0.0271611814226187,0.00151419437164838,0.00535734699655202,0.0126999423544984,0.0247685844685146,0.000113003036737665,0.000489877989467539,0.00555792706002907,0.116408608733893,0.000362818806759439,0.00233943267739764,0.00620247958286744,0.00998268625062971,0.00274502846224913,0.00174228553380862,9.68277604174819e-05,0.00327331894006787,0.00021888301388868,0.000933637165267763,0.00655153219364498,0.00114347188149163,0.000371368042571226,0.0013939064650013,0.000253693206129231,0.0491739796301463,0.00227749072252343,0.00490636896524794,0.00778340567265288,0.00246214606972643,0.00937352407036366,0.000289531427084381,5.1837457077561e-05,0.00268230988422932,0.00774735969771622,0.00439829345451761,0.00570003913967988,0.00944728273679781,0.0533829029752474,0.0188673435761734,0.00102245831182016,0.00447281545351667,0.000206910537339301,0.000766274164881738,0.00251249526030525,0.0494805461346586,0.00571127713366609,0.434352592164581,0.00441705197974715
0.00772777435231066,0.00099230369059094,0.00184275581201132,0.2435989294569,0.00673123141268929,0.303651282505268,0.00105167884061834,0.000109704253850248,0.000557631032416829,0.00449702872256509,0.0225536133205802,0.000845555643576208,0.001855796511457,0.120250437019435,0.00760649124896962,0.000181439488310457,0.000748101540508137,0.00249491028279061,0.106527750898369,0.000157437088650262,0.000511738872326816,0.00216551619239775,0.000846804641520703,0.000134317832844952,0.0491493164062986,0.000455915085240775,0.0316886818893721,0.000537608985893502,0.00768414294453493,0.00221957124545878,0.00221606938663635,0.00192496536460024,0.0011135492714704,0.00350954906365257,0.000730622356875817,0.00414397031562687,0.000167061659427562,0.000853453521798832,0.0210336534093964,0.000771787954382137,0.00679407218918481,0.00228266391089984,0.0161125969908653,0.00141480324063015,0.000585674514768429,0.000619688951958085,0.00133006649347471,0.00216567704938978,0.0023039007363549,0.000550706400850319
0.000794292963245334,0.0209718529511951,0.000614121643697596,0.00226437240646191,0.158499288562135,0.000379814227430982,0.00125368269074738,0.00030986825108497,0.023962424207925,0.00146978639421774,0.000455557714335775,0.0082811704931311,0.000508700316988492,0.00439071196470962,0.0106330614730729,0.00277479106167047,0.00109066931359943,0.26494381798677,0.00712446814991471,0.000111431916786572,0.268878065000595,0.000669382823842872,0.000623924640085207,0.00127055267816717,0.0176625744180618,0.000770674738872541,0.00712412766354846,0.00203066524579053,0.00543406731888926,0.0311284800750282,0.0125704542422105,0.00122074400266765,0.0256690752763555,0.041059484565374,0.000220384448423385,0.0209338217618219,0.00140486108184546,0.000278418276079028,0.00836895019483249,0.00569395403366222,0.000670598285805064,0.013148449906313,0.0029837783047957,0.00153501533810376,0.00435551321292113,0.000723749461999185,0.00559339493816193,0.00312710872674923,0.000421686197323005,0.00359415845255471
0.000373871892955681,0.00267979642728788,0.00181140779267762,0.00230937265487089,0.0103971053954263,0.000183597952424318,0.000777435975951325,0.0068495002088962,0.00377168066164561,0.00587184781103505,0.00309002119826287,0.00138978676021784,0.000625695229435296,0.00469412945320838,0.0250512235479248,0.00416720723989496,0.00498678146761413,0.0134117917241695,0.0995973492782804,0.0502445354504283,0.00647996274916037,0.000556563698869784,0.000253220277072256,0.00751166221611389,0.00252522874582986,0.0354565365370293,0.0320069815602283,8.79630849002316e-05,0.0211703078918723,0.00375709389176152,0.00452087896727026,0.00763053667661835,0.479420020370341,0.00643523477034428,0.00348881759551227,0.0064455319955421,0.000840364066516931,0.000564448679732986,0.0109609990161727,0.000688818036982522,0.0017730989014891,0.0117797560543856,0.00207803168200879,0.00142574536552066,0.0155916549740535,0.000243090804361064,0.00193569779940026,0.078546292087325,0.000415778279022524,0.0131255451019549
0.00414867654177567,0.000881579142679041,0.0030067037025192,0.000655680327640872,0.00535112863598897,0.000455075502901633,0.000427159459191771,0.462767659170218,0.000143626189441715,0.00187262708780458,0.00572237166572507,0.00199104566812676,0.000756685022492007,0.0139713155116041,0.00513722004927616,0.000694155732327845,0.00226736003106169,0.0189986383988423,0.0083127923275555,0.0309640520744682,0.000739400426082262,0.000571408259401685,0.00222741797480368,0.0127936024199873,0.00285506248139679,0.0180434831540303,0.00403621998980456,0.00072149802788936,0.0144237578363498,0.00400205768955848,0.0158748983166855,0.00646789225507328,0.00534541559360878,0.00271556036125787,0.00145432540970758,0.00364987931721406,0.00142938508819124,0.00279944114883291,0.0035661595217987,0.000138700820205878,0.00446817526704713,0.00636351634860976,0.000937813951655886,0.00949388460692274,0.22413776680745,0.000320892795676248,0.000968517068533008,0.0573289533696351,0.0203266151102746,0.00327274634067483
0.00365475701313973,0.00836946205273791,0.00431544087952488,0.00861900887369231,0.0192551100288853,0.00284512263331598,0.00151613679436504,0.000380043986403955,0.0240385969431923,0.00147592906074966,0.0370796129326972,0.00539992683714696,0.00158358451589384,0.0125757325242289,0.027095356857523,0.00874018609600838,0.176794987783464,0.0008639620370972,0.00513869028131758,0.00285919974745608,0.00124734715347536,0.00248208392856752,0.00154452987592494,0.0777695800773598,0.0255633843213451,0.00326547900303476,0.0143891802564332,0.000170960364645601,0.0523892615062669,0.0149251995674242,0.0014372434789166,0.00268183936214907,0.0418780640228801,0.0022476326090488,5.21729304542164e-05,0.00555500316070709,0.00111842155628953,0.00480051183954067,0.0772616377233627,0.23157024916926,0.0150717625971069,0.012730158633407,0.00266776482325886,0.0051590005248962,0.00290338183840266,0.00118438839189285,0.0110833362421721,0.0225663748219452,0.00833879977584056,0.00334440256515188
0.00268162275098583,0.00870939443537071,0.00361692450789984,0.00782953389745625,0.0169793056958448,0.00201842595604259,0.00197098797065336,0.000593715565932116,0.022296732743941,0.00111741953862388,0.0325387804895687,0.00404076552922418,0.00138085318343745,0.0089618911713522,0.0281027028467775,0.0105892633228374,0.183733476784116,0.000871383616857907,0.0043766817129477,0.0024402021454689,0.00155374886204609,0.00194545180938332,0.00171222156850508,0.0914776301242121,0.00592029591400988,0.00420562117774913,0.013329348433883,0.000154748723779374,0.0570183344920805,0.0118249390904712,0.00132335743734436,0.00224186414768541,0.0395180107046107,0.00169902971292346,4.48528959688335e-05,0.00422856431863712,0.00140212929329042,0.00505076030135083,0.0796680142939021,0.245900886722547,0.0200662275221774,0.0127945238581702,0.00181556643736488,0.000880188121219375,0.00275604758797989,0.000810742693414912,0.0114169608754276,0.0236821702904506,0.00730978013568084,0.00339791858839623
0.00608036983169006,0.00151909856710931,0.00479697291566794,0.00762417788814458,0.0159501591116674,0.00133979845488795,0.00140683240867235,0.0059245845983248,0.00152577902338735,0.00706530676798649,0.000902415113288873,0.0103513626950462,0.00080392537300867,0.0139308037580128,0.00412087311557101,0.00179811681244966,0.000940165460021045,0.230653169193607,0.019791578583465,0.00364882206214485,0.00984814301479716,0.00112696369387216,0.0016635871002012,0.000976738135481207,0.00932278570027072,0.00101893740771715,0.00718589846769239,0.00536078085197685,0.0159580764797417,0.0324270218977369,0.00623400155256881,0.00383776625581504,0.00906456408894823,0.381868719200771,0.00220857432794198,0.0371171860631088,0.00511881423583857,0.000220106787702472,0.007528534264559,0.000169063445519748,0.00223770818515001,0.00310773188040413,0.0274092056276097,0.0317200078534248,0.0323328203805909,0.0111662127151864,0.000602533005491125,0.00721509291430058,0.00301312751966614,0.00276498521176192
0.00509987198680847,0.00501014990309932,0.0078109056467532,0.0029345233236493,0.0440776591084934,0.0004878452644955,0.00195978886109086,0.0037958671310934,0.00543653809827601,0.00578490599943182,0.00510954790413127,0.0196719048366829,0.00321572963143402,0.0167416021138494,0.0151944968672171,0.0136056503786069,0.0180568287692451,0.0157929641288166,0.0414454073035012,0.00935622495798817,0.00442506552446847,0.0035763441695585,0.00790773783846843,0.0048065810264727,0.0427373321300346,0.0142545639474167,0.0237429039515683,0.00265829552064126,0.0239190601684354,0.0201935489029247,0.00694049064101437,0.01051674498073,0.0279047284452139,0.0159026201356554,0.00327066208411256,0.00911784634281709,0.00170929471981197,0.00637711784244819,0.00838441778670593,0.0018525874295398,0.00427031780404541,0.0173939033837253,0.00466408802483529,0.440241364162027,0.0168314297520825,0.0014693026165327,0.00833170824113119,0.0153865652459475,0.00331717128454825,0.00730779368242292
