"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
0.000758393200822896,0.00209881349307123,0.000794364762771652,0.16627842380157,0.0454258249563022,0.256405922516065,0.000656976573369947,0.0033945573645225,0.0266104256924004,0.00265466245124017,0.0936032111123596,0.00136609565504618,0.00345665827973285,0.0351145898326096,0.00680863886584629,0.00116897214214338,0.00207482421100957,0.0135205863013978,0.000115046471445176,0.00822991502868738,0.00165358387885833,0.0027356170778781,0.00236332194428778,0.000746618111061245,0.00164465675893444,0.000550721841776415,0.00211492990971614,0.00137344122939748,0.000320153150879896,0.000402060409242129,0.000830689217957871,0.00192821411641576,0.000453350044073046,0.00460527801462338,0.000418200528938991,0.00874752170348988,0.00262040605347921,0.000815097359906593,0.000129349651170642,0.0083865420256826,0.00418840242362589,0.000507466596339489,0.00102982673514828,0.176041636911416,0.0135421652179605,0.00250347741669048,0.00160365351173196,0.00615319193891543,0.00494256412269335,0.0126925873023411,0.000708005088688523,0.0503119748255571,0.0109650680896548,0.000153253650461415,0.00128007042859165
0.000195592782706064,0.00764652220642685,0.00358988674782648,0.242247078402863,0.000844684980388231,0.0245257899718127,0.00119870951144768,0.0951605802210928,0.0191377709772378,0.029980132756621,0.0304694809911726,0.000378342114929174,0.00218708859610231,0.00970795684724762,0.0135344025906611,0.00105577320463299,0.00894658462917747,0.0103550732657763,0.000524701756001251,0.00289967579166754,0.000425514160441679,0.00241866727015109,0.00153060457058036,0.00141924344578129,0.00302230718856772,0.000392529373955569,0.00637097624417568,0.0018174371095596,0.00125404576593509,0.00291593966518742,0.000495481967341908,0.00124986054282862,0.00400466608537469,0.000996781476089988,0.00105318495807279,0.00807541674379458,0.00309281305668489,0.000600778839123445,0.000555929951781464,0.000492646441520671,0.00814941447586737,0.00175220621679616,0.106060230159221,0.243819342418799,0.0114249047087278,0.00490771181737172,0.0033001163204567,0.0371547239897969,0.000163227276930918,0.0152198907188431,0.00201160655636714,0.00902453756555423,0.00833632732473907,0.000828898302909704,0.00107620894488005
0.0770337070231442,0.00226193110238152,0.00231419260348445,0.000345673861182824,0.214218367032339,0.0203112966613195,0.000188145472401753,0.00510377141481293,0.00281587556258724,0.000989962446944884,0.0288513258465064,0.000153277712743091,0.00201312818303447,0.00375670225998179,0.0304235136464418,0.00477517852487648,0.00526770270209728,0.0111759176889345,0.00149940582562202,0.00239963684581355,0.000915050582141439,0.00335651468689182,0.0129534326160552,0.00071175718102807,0.00154471940485707,0.0113393984544227,0.00430794531724174,0.000521467561110651,0.0013126573244749,0.00373278419314631,0.000144163918013294,0.0131929048516125,0.000504202285699099,0.117823397998916,0.0124416932289544,0.0419183359327748,0.0204326610159592,0.00354263622431158,0.000204281764523309,0.240995947655898,0.0157016934344778,0.00718834500453487,0.000500226756646247,0.000185074344071251,0.00139433185724305,0.00296409177963208,0.00683033155463775,0.00969319254483557,0.00437359412115966,0.00940247363948583,0.00394705180328702,0.0134105100634075,0.0135424327900081,0.000391342195117295,0.00268064349677465
0.00152703046386383,0.0134016068324099,0.000751865644166133,0.00565416510021329,0.00471709145704619,0.0311162726931812,0.0034074097704885,0.0122365107985259,0.0203813399311885,0.00191817903331405,0.0546149424208933,0.001603631097007,0.000355843055633947,0.0115202875111365,0.0538353171298485,0.00103017640168442,0.0365838892666867,0.0111812102210342,0.00576218771943858,0.00596099494584452,0.0010967204089114,0.00680226510455137,0.00468374276029642,0.00503505728257423,0.00435205430343735,0.000647844455291825,0.00231455539953525,0.000834524318653306,0.000657456569263395,0.180222058385995,0.0021333222772685,0.00501744875111879,0.0016878205027456,0.00287596201348254,0.00138183497532344,0.0121953102511178,0.00626595707634272,0.000544801020922016,0.0245509846766776,0.000927565525948202,0.00816030420183599,0.000694451395337267,0.344188704862747,0.00365581822865839,0.0217314410632496,0.00214371330320274,0.0155406243205349,0.0137522023443583,0.00798102247859422,0.0256741435341238,0.0021869286599693,0.0040652466742752,0.004396907358649,0.000711001461668752,0.00333025255973238
0.00514033944996078,0.00239642807783986,0.0129099864473604,0.00496410823412282,0.0195732037084966,0.0158015688797148,0.000938946839679629,0.141274249862542,0.036933927489136,0.00554237168455293,0.0216797787115825,0.000851196997562309,0.0049544415581883,0.00840120474310874,0.0124146743933109,0.0112532053894862,0.0122900611663545,0.068277843635834,0.00513188163207073,0.00397742933946461,0.000483237296008378,0.00186503586518246,0.00419223088420512,0.00221381528798146,0.00267026101580875,0.00931345347480824,0.0117009167478765,0.000784212007656087,0.00269857896741217,0.163987670655458,0.000868153866438764,0.0339074811266811,0.0160457870828055,0.00690611397657867,0.00390494052063577,0.0808456449918801,0.0104832529777004,0.00134873683194274,0.000831877953003746,0.00499741701099854,0.0439436857442088,0.0152604757161911,0.0165821271420707,0.00265365583445474,0.00603961491848787,0.00960227151699841,0.0133682852841283,0.0148771468153442,0.00432347895611929,0.00966969148738841,0.0330209777510772,0.0451277247120395,0.0259665660956876,0.00232620701301654,0.00248242423135587
0.000688874650681034,0.00900108261551498,0.0257091183125525,0.0280963335940586,0.00237109146315846,0.0633925901418282,0.00159661590485896,0.211964258370115,0.012310970311846,0.0168890798042071,0.0307362703607611,0.000304552636235285,0.0013648777118293,0.0179867586115033,0.0404992387011781,0.00140548888926932,0.012106846070608,0.0193249751083641,0.00185440978023743,0.0041794794035724,0.00114368253636625,0.00257555374743006,0.00317159954485195,0.00258385748189966,0.00169800566133428,0.000427872643991806,0.00888203769124172,0.00231376537556489,0.000227882938030513,0.0269260692507186,0.000914837956140982,0.000870076105683526,0.00645903165621628,0.001772263062623,0.00750962153568569,0.00724987506863182,0.035548901339436,0.00162249675660811,0.000741299499986882,0.000283696127244241,0.00279752845685683,0.00133662208993513,0.0267335576724814,0.0285850172880284,0.0589295576551413,0.00258208209473553,0.102467786246714,0.0383887379098257,0.00206869126326704,0.0802071766185413,0.00221601939135424,0.0189265918773467,0.0178959096400731,0.000232696338616728,0.00192668703501673
0.000502154371511424,0.00327899038963029,0.00289320431992272,0.00260057389419049,0.000467443183677229,0.0043976866752371,0.00152317817834432,0.0176508121921703,0.0457588656051527,0.00418151022231915,0.0125326316563969,0.000909571803201992,0.000635158764522337,0.00776551277930507,0.0101033849142339,0.00178643601517017,0.0390453014665433,0.0824306390305854,0.0482020507385814,0.00155514705858554,0.00116982218132345,0.167645746107165,0.0059802183526693,0.00288928470608974,0.00391067262858183,0.00323115969591319,0.00588556956268029,0.0119316981767609,0.000337618453028849,0.188207261749001,0.0611937900195557,0.0179986685327467,0.0563265278606457,0.00103723913782279,0.00278350320021403,0.0097007017020635,0.0107108946904556,0.00262377479577071,0.000921086522713515,0.000181300619535484,0.00153431680973139,0.000617380070807498,0.06044593291533,0.000949145491895105,0.0322273981437841,0.000826275733368131,0.0113153033470307,0.01931837738076,0.00523410909314649,0.00849460989834398,0.00215087917134839,0.00173750465063039,0.00779459649194289,0.00329892137855836,0.00116845746930424
0.000238420643498964,0.00408769085384343,0.000914854400879692,0.218373449061379,0.000240705222843356,0.00266042606348131,0.00138912704515389,0.0014107515657488,0.0358705520195194,0.023387004073341,0.0188912683830002,0.0114689393871325,0.0153081878501442,0.00763445144180284,0.0797032945922816,0.00130190379767013,0.027116914940897,0.0309487970833191,0.000661254991190555,0.0054835907499734,0.00141258697215178,0.00359327740596581,0.00563878754536087,0.00254472957516586,0.00174025622295379,0.00048469684031661,0.0112701146419472,0.0430354435302094,0.000938519061173463,0.000452912609367909,0.00123351355828332,0.00026486615638106,0.000586726251402781,0.0025087143543527,0.000886440701711292,0.0494598400168035,0.00276097801456578,0.0101245770078592,0.00449263863772695,0.000185418008938348,0.00144129942651132,0.00353076931730718,0.000882630581809462,0.175234014186719,0.0336379005383697,0.0071358864496199,0.000844254488815683,0.0343158812016769,0.000335379244699084,0.0160098831414293,0.0586237714622576,0.00830979892895247,0.00700490854111801,0.000384520712439868,0.0216024804985368
0.00129207350829887,0.00455443033971413,0.000547289914025546,0.0015967955362662,0.00312915995461439,0.0562804011285538,0.00412856395303498,0.128511439226019,0.00762323643291563,0.00944918921318413,0.0160911954404131,0.000923609598669367,0.000657701655331698,0.00889468653401071,0.00825429471312173,0.0083495984464908,0.0152512792056169,0.0149417593302283,0.0121712896963124,0.00338963365209786,0.000798601038389829,0.00230649117412064,0.00403979136069337,0.00827169097839015,0.00940702083041849,0.00110105382004536,0.0026671478155999,0.000313389470612548,0.00182148666491976,0.290765493992359,0.00577563785759305,0.0114481828681579,0.0249439604895457,0.00137871551212827,0.00239168629611264,0.00820373321958908,0.00477681576331465,0.000581101298493211,0.00143383900201965,0.00213707649657317,0.01862788192649,0.00206188837369291,0.192786573087318,0.00150214727432814,0.00125525025213902,0.00131443498738072,0.0227809429684344,0.0127730868372274,0.000700418422151287,0.00765339061192097,0.00153098407175482,0.0056954682409222,0.0375810054214031,0.00142155566482449,0.00171442843201664
0.00165869605448062,0.000343775580032742,0.075755252748982,0.00345361069943158,0.00039569823754064,0.0024846240685503,0.000581986606191719,0.0045917947768054,0.00486636510811368,0.000570493608946174,0.0104393514868868,0.000313961510738455,0.00317427405839643,0.000431374361491391,0.00620918834570249,0.00476371569975901,0.00306023780619759,0.0112506031323697,0.0214321747285447,0.00050700237942162,0.000763279910054567,0.0172803385774452,0.00300228345795037,0.00259577856358413,0.00712414437828345,0.00264692576834959,0.28204527626537,0.000239962670932347,0.000163981757418163,0.0168059417905614,0.00432278383799857,0.00196699059491922,0.000170675076571426,0.000869526564327409,0.015746507522763,0.0376178082829587,0.0104335324010702,0.00158837028765608,0.000385117996046828,0.000340940970883735,0.0019720076262916,0.168135913765064,0.00153599451343627,0.00625762858339561,0.00298146739742501,0.000973263715297769,0.00051118479757813,0.00162135445180176,0.00102743477276663,0.00185119106671255,0.00184341121533523,0.0150421758726355,0.0298443153276081,0.203903135110649,0.000105174110276206
0.0137603202046295,0.00594707104601446,0.00192781158977471,0.0056644617832732,0.00105891404309687,0.00439302747661963,0.0242980043312294,0.000645306888417883,0.00577209970164333,0.00377493947807185,0.0186065448769329,0.0130133100304175,0.0116634218589416,0.00198469668234098,0.0141412437071045,0.0166247103676102,0.0110125091679578,0.00955459763775348,0.00704007053779882,0.00628638700680342,0.0806487303260865,0.00806155724233467,0.027294366580133,0.0400287803669252,0.0410644280120961,0.00400402800295086,0.0346129485106443,0.00557661096503852,0.0139200577858598,0.000584652047398906,0.00610550853291525,0.00171069749543701,0.00199436589850272,0.0059445162279652,0.17321861081645,0.00776460372917291,0.0196110716988384,0.0291047808898512,0.00456686984462635,0.00151258764780337,0.0196482172012993,0.142236278585997,0.000739818825286853,0.0110340349188603,0.00315957795440195,0.00519825996992563,0.00160588249148001,0.0151880516619336,0.00198873665302152,0.0109847671074442,0.00430940816748822,0.0276998866362568,0.055812885181262,0.0151092862943055,0.000785687313575157
0.00117898081133629,0.0167274771525511,0.0059612280230223,0.00926127433248622,0.00693611251568046,0.00505001051430586,0.000315482779917768,0.0570797017667837,0.0164223638049677,0.000102297376038801,0.0153608460990058,0.00018321560381685,0.00208289776596972,0.476837576300148,0.00752023248150797,0.00174320322398283,0.0197068054808308,0.0250691476383458,0.00111497624296161,0.00649277832138584,0.000191561231032747,0.00135408429888676,0.00649661824995371,0.00421993198867065,0.000625639728030421,0.00132415337180879,0.00399634985279461,0.000944139812085388,3.30594964983802e-05,0.0508352315896376,0.000463973230067179,0.00101129105362479,0.00145614436939419,0.00457842017573247,0.0175230115519063,0.00448675262206153,0.00715506421942909,0.00135095611478963,0.000800240013153382,0.00204078212976154,0.00190813631286369,7.25461662339917e-05,0.00209012957443946,0.00273694025174094,0.0355816101777153,0.00437087326377024,0.104273326216341,0.00336706895755506,0.00286249416268686,0.0119766479228443,0.0217378146759356,0.0145821409995599,0.00293758439996967,0.00038950932313833,0.00507916426084029
0.003499330332034,0.00386507628168798,0.000119190736639849,0.000813419684772592,0.00149247266658533,0.00182851142081548,0.000857807502990268,0.000342055131407065,0.0027165237062347,0.000223622093214664,0.0146343810928633,0.000583861148667975,0.000318463397675788,0.00293138443885136,0.0476701382227804,0.00527495690956206,0.022413570838608,0.00412766117028565,0.0024661531787058,0.0226193704877347,0.000782250938853233,0.000752129661383579,0.100329319912684,0.0123372043327942,0.000354008729745362,0.00031551316271012,0.0044074278493148,6.95269775024184e-05,0.000853893447186394,0.000484118542184972,0.000284028462859811,0.000135902827081229,0.000156456200366559,0.00150302456385887,0.00181784005765187,0.0026188054567976,0.00387966725735543,0.000339074770263568,0.318069545267557,0.0031015430701384,0.00320410426040158,0.00220707545432727,0.000259914671377654,0.00139734886613874,0.000802186051104695,0.00245143753522515,0.00046048744161674,0.00330421853853591,0.000270610070779312,0.00718132347600731,0.00154279196946067,0.0021153612245794,0.00645674731939088,0.000266964783887965,0.37669019640676
0.00165869605448062,0.000343775580032742,0.075755252748982,0.00345361069943158,0.00039569823754064,0.0024846240685503,0.000581986606191719,0.0045917947768054,0.00486636510811368,0.000570493608946174,0.0104393514868868,0.000313961510738455,0.00317427405839643,0.000431374361491391,0.00620918834570249,0.00476371569975901,0.00306023780619759,0.0112506031323697,0.0214321747285447,0.00050700237942162,0.000763279910054567,0.0172803385774452,0.00300228345795037,0.00259577856358413,0.00712414437828345,0.00264692576834959,0.28204527626537,0.000239962670932347,0.000163981757418163,0.0168059417905614,0.00432278383799857,0.00196699059491922,0.000170675076571426,0.000869526564327409,0.015746507522763,0.0376178082829587,0.0104335324010702,0.00158837028765608,0.000385117996046828,0.000340940970883735,0.0019720076262916,0.168135913765064,0.00153599451343627,0.00625762858339561,0.00298146739742501,0.000973263715297769,0.00051118479757813,0.00162135445180176,0.00102743477276663,0.00185119106671255,0.00184341121533523,0.0150421758726355,0.0298443153276081,0.203903135110649,0.000105174110276206
0.000652578807713575,0.000537998562844158,0.00129620943505036,0.00105250914086764,0.00261712376285445,0.000578424665808634,0.00155627242270965,0.00116650771510584,0.0192394734544984,0.0284044354193852,0.00954376854991494,0.00490215567986781,0.000600300266838552,0.000427702999443738,0.00671722252536655,0.0285594656152436,0.0136884187733749,0.0253218922733948,0.00821321493417682,0.00153377753048244,0.000872877005142786,0.0312472672829302,0.0834902326413859,0.00594179972199402,0.000835238931327702,0.00305767409305667,0.0350968146413835,0.0033496064884654,0.0125663458848713,0.00113963384639317,0.498483055629693,0.00763422042563467,0.00288345628737486,0.000825510742389558,0.0125269089173996,0.00296764191157298,0.0158590300730495,0.0130292172914747,0.0035745398005007,0.00679127498172331,0.00657872834573496,0.0129227002227279,0.00170401613474324,0.00111346456663292,0.000884011275307674,0.00593027606605646,0.000426318303110697,0.00789676459725791,0.000530147327345192,0.00508814846172978,0.00150638263522778,0.00304786841225214,0.0346315336475233,0.0184651177044276,0.000492723167216912
0.00167738946118392,0.00866775009514338,8.24352234670763e-05,0.0015865355103226,0.000386908137892187,0.00217723260572652,0.000566518655307122,0.00118691438403173,0.00241178660100056,0.00719226445628484,0.00385525214429663,0.0024986004845512,0.000770593261919176,0.00313505517375737,0.0247886539700666,0.00243636037098321,0.00929200179628851,0.00331588941705105,0.000703357717838731,0.00200671822467754,0.00110020389812819,0.00255491364516597,0.00832542366640781,0.00155203218689017,0.00125463924554086,0.000379285225735059,0.00191074346529845,0.10755059745236,0.508434196848598,0.000371459283456905,0.004783261194937,0.000618707110154927,0.0344580106586158,0.00196678895320779,0.00400776671151664,0.00533045724113422,0.00327242253844217,0.00275425414132119,0.000398093668408808,0.000498303677238644,0.172310413688841,0.00573692535410867,0.00106456135362075,0.000729546198411961,0.00196767025801998,0.00225967877102114,0.00089267289780605,0.0144927956248384,0.000644956362357711,0.0193009686166678,0.000773019369849032,0.00428102221025846,0.00356987309310436,0.00131984300362601,0.00039627469312059
0.000554067467880652,0.00469260906010524,0.00243661206682953,0.00214904364476932,0.000663752270502115,0.00384731480646107,0.00187243365736234,0.0147631748701232,0.0388744675065751,0.00754164106885559,0.0139817268463074,0.000889029935536069,0.00046761810169149,0.0108953672176232,0.0130587996110039,0.00234820385971548,0.0444241578664365,0.0718865671313806,0.0323935724870021,0.00292626091668805,0.00216188389087372,0.16930716795467,0.0066153913082685,0.0132077159199168,0.00379398712462581,0.00182621526758374,0.00682231833625991,0.0101313734209551,0.000323697592727632,0.198093423174902,0.050287360365585,0.00664134441572763,0.051053668170365,0.00117971624566262,0.00459119301834598,0.0105320566410709,0.0177036255140172,0.00893603417504463,0.00122433727138941,0.000294375793855176,0.00210059767639125,0.000730650145956969,0.044332011194091,0.000994936493275165,0.0290963920840358,0.000808326486471219,0.0202792794684825,0.0260003990092886,0.00474825003529987,0.0191140479736946,0.0023786279062988,0.00185096828873132,0.00767927073524192,0.00308432010072382,0.00140861640732052
