"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
0.0181922481833149,0.000689985226032694,0.00721014585270736,0.000310539330384312,0.00153097512578701,0.0334751396295021,0.0399095799368347,0.30084588057446,6.2277583073472e-05,0.00139161298880822,0.00536906966696863,0.000387343283356332,0.00487753980714428,0.00529279928991758,0.00245140832178062,0.118924200924625,0.00410020488325114,0.0228690139241609,0.00317042593458201,0.000459736493133273,0.00490416583250821,0.000106234687648516,0.0224759691326889,0.0366620850018351,0.000562296405414318,0.0700261460641951,0.00437711106232646,0.000164178544011628,0.0247287796849783,0.0323602276584167,0.0019205635704051,0.00448561755574271,0.000336625904727497,0.00213003961387557,0.00628988496823634,0.194393142110075,0.0176597910286224,0.00132955733698048,0.00156078520264577,0.002006671674841
0.000299038595308281,0.000390074939860905,0.0226330198325737,0.000658442582906266,0.0501649572880792,0.00766843219750982,0.0410521701510824,0.382857633994066,0.00164200207356225,0.00156280111051202,0.0368986015870739,0.000177385940204066,0.0244688965975412,0.00782284131046742,0.0147572346498441,0.00368510876683463,0.000154836365255671,0.030266587982881,0.0018425383160632,0.00280508143415943,0.0466883161170552,0.0433356380280458,0.00322625805436516,0.00089530940256466,0.000365990572528507,0.000933701770914228,0.0581365748442517,0.0111995939349555,0.00411354578936787,0.0358113421880858,0.0383128764217825,0.00389170383162108,0.00238473363018343,0.000417794081295133,0.00105598759772113,0.0986018643742727,0.00976954996384541,0.00208843255311331,0.00498535550219983,0.00197774562604535
0.290068607781429,0.000507082665295619,0.000942675843951995,0.0015684312994351,0.00601427776663445,0.0263517488787729,0.0409599523074869,0.000236962453872537,0.0252163797034059,0.00673942462039401,0.00235733410540607,0.000536756534786126,0.00157870091408694,0.0008164438145305,0.0110316873700549,0.0217516663310208,0.0166878880958904,0.00509632176184609,0.01433939197147,0.00298396001525452,0.00160863303171574,0.00359227363559515,0.0371936839329677,0.257486445885085,8.90412786912155e-05,0.131359762580023,0.00222623312564575,0.00285715688125439,0.00898875480441419,0.0415689013364796,0.00139786382523187,0.00291992315221951,0.000313861013713171,0.000249006354477242,0.0107742965168876,0.0102454449351583,0.00456186960805635,0.00151966582376482,0.00376494289257847,0.00149654515101668
0.00335784829237536,0.00148051070772726,0.0322589324695238,0.000312390432240911,0.0225129484421294,0.0145247565343374,0.043450003773932,0.00386392051158092,0.00120489875043057,0.00888643539398879,0.00437946736172282,0.000301034682892846,0.00360519245877437,0.002613589741338,0.00547025221880489,0.00578342689432603,0.00217819441991257,0.0690463173126506,0.0015609265065047,0.00618993539356131,0.303945922533902,0.194370632014343,0.00689459648287012,0.00263147863457947,0.0002410687573951,0.000471084888206877,0.00176142174089779,0.00102766340450732,0.00237798746890288,0.0755250938817024,0.0510449711267993,0.0082908007600303,0.002646213534928,0.00229044265828558,0.000504144255594834,0.0526720393151691,0.0246510899223099,0.0321925910938449,0.00165940125882602,0.00182037396814989
0.00762270953530957,0.00736014284956738,0.00555297547210302,0.00535334931678208,0.030011379830005,0.0543331844645287,0.0539067812149611,0.00323583006489702,0.0798433522585229,0.012223325603045,0.00607124902507293,0.00546901912257669,0.00497400389848677,0.0198258208586308,0.0215575953679663,0.048266872974143,0.0220635042393148,0.0513600124121422,0.00921435748177375,0.00884022737893339,0.0607216789693242,0.194606354458101,0.00695772592218487,0.00688255972796496,0.000895033991164407,0.0108697755269794,0.0175842473521873,0.0731949415448477,0.0157190980963493,0.0499351801722801,0.010032646884689,0.00887195966664891,0.00578905028053684,0.000775403618148912,0.0393332246952968,0.0153709978778953,0.0059754568824824,0.00132150336069802,0.0104727029055484,0.00760476469790981
0.00179157535244332,0.000386051610552399,0.0111851499235592,0.000446834213394114,0.146082799554916,0.00894169119832209,0.0917445902930163,0.0229420350876,0.00220691438420348,0.0710322486294324,0.00901201975344087,0.000110835954891893,0.156467262217102,0.00919873781006623,0.00331218236512519,0.0228561865593247,0.00259852745815757,0.0162903664148931,0.0010196440434648,0.00159651596905025,0.029085434119484,0.0715651907876444,0.00270106358848061,0.000883950815376721,0.000434287779248882,0.000991631649910765,0.0260348184753947,0.0284973045094513,0.0130714703594328,0.106993101001328,0.0131399109988333,0.00582235323512048,0.0025333434969524,0.000527601489397551,0.000774354940738522,0.0800698386107619,0.0178171507003289,0.00199164338900545,0.0167294546613768,0.00111392659877637
0.000601399680430386,0.0565328032643451,0.0179248219300519,0.00250627243139291,0.0245142905014082,0.0109896142654817,0.0498490584753532,0.00225362622881127,0.0183467619788065,0.00924363083167279,0.00392617518722854,0.000113096737046667,0.000655473205742485,0.00139571064748143,0.198325498847324,0.00335115866941525,0.000785075210207667,0.00997959754834058,0.000966630051040684,0.00875999022283966,0.0697338954812994,0.204306179934987,0.00131172025463232,0.000308026466740508,0.00442567950829199,0.000230257285341231,0.00505065710864016,0.124254580143431,0.00608802136475109,0.0104197801749149,0.0239252047110796,0.0036856017356984,0.0134727358084875,0.00207365321279764,0.000114773186157049,0.0223521533794868,0.0226370327015664,0.000110469017330231,0.00462008043743038,0.0598588121725145
0.000221699112623189,0.00130770088765441,0.0204233352011523,0.000932341787266849,0.0050613131130489,0.0357195152488509,0.0259648880167134,0.331021292499461,7.08904295757778e-05,0.00705474152327526,0.00642330033903633,0.00132110692265487,0.00196208938061573,0.0510266914990278,0.00797778481913005,0.00589579310306523,0.000546315853301003,0.0733518530173955,0.063092934356125,0.00298382243661606,0.00390935923858214,0.000482741091239756,0.00435674692996844,0.000624932223382125,0.030284602309503,0.000394905428205286,0.0376650199624298,0.0014959179068493,0.00450934870866567,0.123136610547174,0.00172152096043941,0.00581145304036666,0.00137058310620061,0.00246570881636741,0.00307469919334526,0.104248187898592,0.02074031570631,0.00176969995372999,0.00444358619601206,0.00513465123604656
0.00112236766070584,0.010509185687536,0.00298080560959272,0.00160174726171982,0.0276927761071014,0.0219629593325863,0.0368927113854989,0.00642561709837634,0.00714976198638548,0.00193267556618548,0.00159046253627909,0.00123889271195972,0.0203716710666737,0.00690194354437241,0.0108088115558387,0.00651434734550729,0.000686754397754739,0.0406255033240937,0.00195439414976381,0.00971854061227858,0.056926927605896,0.35241821149304,0.00319712711979288,0.00276127401083458,0.000467147836786354,0.00144016938758372,0.010894599929236,0.0643588320916353,0.0114698998396295,0.0425824554901859,0.156870126248524,0.0168143079976598,0.00885468859546225,0.000458318782560034,0.00247245972853626,0.0256205121987594,0.0115066515034137,0.00368180116239767,0.0047855530675189,0.00373700697033802
0.000701348506956928,0.00645861991893888,0.000831712069936057,0.295912817891477,0.00357868043137147,0.0470017765942797,0.00496178734507552,0.00470837830932503,0.00360256084238702,0.199982402696812,0.000746183364025845,0.000517819608195565,0.000607077883802743,0.00323175319327464,0.0166980274410254,0.00748999915834051,0.00656963098882411,0.00454409725514377,0.00160809808110221,0.00406305654365236,0.00275252967715175,0.0128413248894217,0.00100480414522649,0.000467802308204668,0.000156224303347203,0.00152047653655286,0.00033668107597801,0.00108316007026284,0.00527315675748907,0.0103614224734392,0.00772954993833865,0.00136017122285463,0.00925345172715024,0.000932908019515727,0.298545493797146,0.00498171762824646,0.00074615511791821,6.63178245073504e-05,0.0260310182326985,0.000739806130603903
0.00278555136939795,0.00572039170965697,0.00433995258349218,0.0418174540637701,0.00218564768031118,0.0112315756731863,0.0113849077330148,0.0158494947560164,0.00182158677923141,0.0186966861849681,0.00556839915692771,0.0177358711825344,0.0272364158634953,0.0147687164162368,0.00305013612334906,0.0338344926963519,0.0162220066462394,0.03379057168768,0.0197578718126543,0.0102892672871842,0.00330356360970701,0.000186496546739511,0.00616867084586412,0.00252014542537903,0.0116128557515628,0.0226687520725515,0.00961117945123144,0.00237440797878582,0.0507305733249036,0.0278300083114741,0.00131833332593601,0.00627034544104717,0.0364601485649727,0.086456050721379,0.275264120418577,0.00913647252940523,0.00563026204164118,0.00108952230886231,0.140074734716041,0.00320635920824126
0.00344842572287448,0.000355740227965016,0.0157333263512976,0.000404013214418754,0.0636450965141072,0.00920549905533249,0.0418742705049992,0.00415018033768617,0.00118021230765708,0.049583528230223,0.0021865788695189,7.36666845654753e-05,0.00525783189057145,0.00621670929913772,0.00407184842407657,0.00666259587779455,0.00259138730329094,0.0135568283089099,0.0199120484129458,0.00148369004386596,0.00896563554951735,0.05332942463211,0.0119789597853342,0.003187397399975,0.000461037523663932,0.000745309933809314,0.0004004557189136,0.00611024209174947,0.00271705113647409,0.0189946779173969,0.00429711415258994,0.00164828732192441,0.000457708109507836,0.000433243098127968,5.90199406355524e-05,0.153743364482011,0.46648272892801,0.00338527464165643,0.0101840864649344,0.000825503590420143
0.00107170567692363,0.00129462511151143,0.00182463466259825,0.00140458323963289,0.00121050208821149,0.00215141979004749,0.00518673803506181,0.00275317627352036,0.000989306579966581,0.00264037546142524,0.00197594298571263,0.000844479574510286,0.00094151628874111,0.000502967639039659,0.00200603381695266,0.00662406880910966,0.00203344916131607,0.0133385158039728,0.000820285287568392,0.105797011332053,0.000916833218359266,0.000584036599638927,0.00646725017183613,0.00233051944845971,0.000125807248815723,0.000733394801455898,0.000321325021286861,0.00051754848310838,0.00319460978851251,0.0624031349704713,0.0011269471644313,0.11571082495404,0.00334944285319956,0.00580355477691626,0.00437506025229151,0.0132302560498723,0.00239074460605982,0.618753987143145,0.00132880011074469,0.000924584719479718
0.000701348506956928,0.00645861991893888,0.000831712069936057,0.295912817891477,0.00357868043137147,0.0470017765942797,0.00496178734507552,0.00470837830932503,0.00360256084238702,0.199982402696812,0.000746183364025845,0.000517819608195565,0.000607077883802743,0.00323175319327464,0.0166980274410254,0.00748999915834051,0.00656963098882411,0.00454409725514377,0.00160809808110221,0.00406305654365236,0.00275252967715175,0.0128413248894217,0.00100480414522649,0.000467802308204668,0.000156224303347203,0.00152047653655286,0.00033668107597801,0.00108316007026284,0.00527315675748907,0.0103614224734392,0.00772954993833865,0.00136017122285463,0.00925345172715024,0.000932908019515727,0.298545493797146,0.00498171762824646,0.00074615511791821,6.63178245073504e-05,0.0260310182326985,0.000739806130603903
0.00236039244207803,0.500363387534151,0.00522413423327246,0.0108538480745266,0.00130829906228847,0.00192267665124027,0.0022291927498796,0.000352411969395991,0.00398200185194945,0.0082604055735065,0.00165503394670091,0.00838622006846591,0.000518815216692007,0.00029901443723388,0.00218914074455908,0.00721800136978487,0.00137572145444408,0.0307991476444422,0.00208656710888348,0.124437597535152,0.00159126541070258,0.000342535161070166,0.000894120774991568,0.00543479667492406,0.0786639825075608,0.000553066070991963,0.0192106674449393,0.0120562645416325,0.0544485809653134,0.0122159096636191,0.00234983619672665,0.00418802360851052,0.00827661259200322,0.00547607567410051,0.0249448708615534,0.000849402219899746,0.000598064373150507,0.00111376429263413,0.0339733443235301,0.0169968069734987
0.00108542521486213,0.00851903923763489,0.0010718641002826,0.00264008640816742,0.000548815045788315,0.00646473572420064,0.00323959907535509,0.00038084191651009,0.000978080962593201,0.00171424227319424,0.00264548393834636,0.639892663029144,0.00111369093814321,0.00102194687265333,0.00157129140031477,0.0262519138189183,0.040151776285572,0.00351380270921394,0.000985075306600098,0.0105151258346335,0.00336231241567593,6.98925706851305e-05,0.00245601292403491,0.000600738014214784,0.0465967525992945,0.000834900458469662,0.0447588776451947,0.00921792986663461,0.0079150861304472,0.0438779160963135,0.000447040693335632,0.00548449691583291,0.00857912549825845,0.0132208295024666,0.0144891376761251,0.001811142388045,0.00336510422140226,0.000183800850815353,0.00378365829968773,0.0346397451409376
0.000549547258119293,0.0697434987205994,0.0199770333826619,0.00267043928813596,0.0295502573531645,0.0132787880629892,0.0491114020615311,0.00231205179983196,0.0123363303015816,0.0103685434473832,0.00382417691770028,0.000103416754991092,0.000659610101357049,0.00157572120154277,0.193081753337202,0.00399831749054034,0.00074952612571329,0.0123153781529614,0.00115275852258181,0.0112135094077923,0.0338916940771567,0.216473844817739,0.00130643294544877,0.000307241888920564,0.00379049391334298,0.000231471878896844,0.00662567421329285,0.110438364693156,0.00718398846192658,0.015675326685365,0.0170344878214363,0.0138309430934712,0.0172044725627258,0.00280417441555023,0.000172863739816498,0.0203405371347335,0.0184691956882748,0.000264101897721426,0.00480367339599337,0.0705789569866515
0.0005442021386819,0.0472905164183444,0.0208318073169885,0.00237722806910535,0.0322474292185569,0.0119719406715033,0.0483941562165058,0.00216685211288724,0.0140656739187069,0.0102006801348094,0.00450580243355292,0.000138732330071436,0.00073124643154706,0.00170693903281025,0.197446877044969,0.00352320447071677,0.000850788812668477,0.0109426781091653,0.00105058022681387,0.00740428457764679,0.0622541372625243,0.200118289596069,0.00121859343337113,0.000285212520570385,0.00457593641939591,0.000226330360332152,0.00638074921040568,0.129537667649895,0.00554759993633011,0.0129719910941876,0.0199931896428474,0.00407408068728236,0.0140113299415089,0.00222769530794544,0.000134069078480664,0.0216344558233532,0.0270715732072092,0.000107016561821816,0.00524946809116977,0.063988994489249
0.00218789528264801,0.00804279803686904,0.000600087946347714,0.02950545081057,0.00019536613277224,0.00810915793888067,0.00233555349890503,0.00151377300458359,0.00160748838352085,0.00738279204477305,0.00183513217622612,0.00896755209263442,0.0012853566653718,0.00172975986250481,0.00107157692483116,0.0342945597791136,0.0467985008923232,0.00955682651510102,0.00141079433695802,0.0108787249235734,0.000547386368254293,3.4616374351256e-05,0.00497818190599416,0.00104076775722526,0.00173348295778567,0.00437374691523014,0.00196703299766415,0.00103393264984528,0.0115980650769707,0.0309512180058518,0.000646824373894052,0.0205511475057752,0.0383203926109079,0.0139223920913346,0.673167784823741,0.00247218968290998,0.000813862408173874,0.00440482966479047,0.00607105659708192,0.00206194198370995
0.00212185282863157,0.0298673336100694,0.00549817064566911,0.0134173543497582,0.00462556291159422,0.0164226578654561,0.016541537114831,0.00390186299926408,0.0288296928921824,0.0111679394796297,0.00876524675751868,0.00308044591521437,0.00195892105768262,0.00136079093987875,0.0236394158939738,0.0149922492192566,0.00334007384536408,0.0228485553350272,0.00523739211859341,0.0366406640576855,0.00430365632682251,0.00064086531200933,0.00603496672445266,0.00127520941990596,0.00584515504221857,0.00436826125423551,0.029024061640191,0.00818840613731218,0.043979389105984,0.0288640943949631,0.00352864987945238,0.0408998522566532,0.0325344002197219,0.467214746581018,0.0255789384464505,0.00905639274586425,0.00555044619594602,0.00230440119932906,0.0106042339493705,0.0159461533308189
0.0231310248888419,0.00483826904346541,0.000736044208870877,0.184403362279422,0.0100023734719567,0.00936012585465395,0.0139506486172557,0.000697426352487603,0.108400252150658,0.00552115639777041,0.0012430169724633,0.0085574829117726,0.010818135812482,0.00174013123167647,0.00290982811866639,0.0074321407731444,0.0072857445430526,0.00436889797951172,0.000855449619384772,0.0267004077413082,0.0634163079015147,0.198578107683859,0.00327853517499155,0.00505325289521878,0.000362914612592172,0.00332284776249413,0.0015201994140132,0.0178571902132998,0.00809593924194441,0.0450174531930944,0.101867520206055,0.00431908106758879,0.0787491179209227,0.0018536229739326,0.0056065870311464,0.00285973465154873,0.00264816665173558,0.000200847409104642,0.0215091212723052,0.000931533753793098
0.000222349566283974,0.00186020261403741,0.060037653090704,0.00690368390613051,0.00157993370481868,0.0108960037829917,0.041642178629313,0.316556605376303,0.00051208309746486,0.0166463625045656,0.00891018014844466,0.000971348033857413,0.00109399211135478,0.161284533633773,0.0192346968492124,0.00503774106294386,0.00893285716314108,0.0572118128837466,0.00431471996424702,0.00213415069387775,0.00654701567170389,0.000376946237620411,0.00824734998940805,0.000109974947831229,0.0475844018865162,8.74323610363735e-05,0.00171809902139436,0.0123259176045396,0.00439051192471579,0.0178085857805139,0.00267293249801127,0.00199245124419936,0.00790053714023862,0.0037188767770819,0.00212639263035493,0.125403706415769,0.0199287127424813,0.00455533337736033,0.00333197765663407,0.0031897552753774
0.00241631311366793,0.00705162665057264,0.0498054087885371,0.00285797828032942,0.00631029533738734,0.0383781571817755,0.0266986739366407,0.0271292685049943,0.000272971616529337,0.00902954432803365,0.0280000566126697,0.00318423716173586,0.00632077227208509,0.0525236904431925,0.0108605253792032,0.0426773043658487,0.0027082900404296,0.0738007699342969,0.0959347528555598,0.00503170790528547,0.00132470714604561,0.000403983146539356,0.00639243820063075,0.0066272606270418,0.00130001721621116,0.00966874436791703,0.00688055909206434,0.00124529266897374,0.0837891102160925,0.101217548411835,0.002066863504707,0.0638071916534482,0.00355907917216469,0.014997770183637,0.00446318023423397,0.0656446311099939,0.107061852468517,0.00635131640816047,0.0148489828530808,0.00735712660993049
0.0137894967634232,0.0477437903230323,0.00162417970360349,0.118185302191641,0.0146830292063508,0.035172513043083,0.0115651094321595,0.00437020193297781,0.015948121804137,0.00730927112782776,0.000570637196506714,0.00178963689530908,0.00747386568643948,0.0895746692851333,0.00300044460272496,0.00721780100788531,0.00248136648247889,0.0494890289356674,0.0159793939949091,0.132658102596444,0.0118719189640599,0.190113481865043,0.00547020796731069,0.015017243377833,0.000170824860634905,0.00360820205664562,0.00022728304991868,0.00170121837518096,0.00513442936252834,0.0183339313831889,0.056129942054447,0.0386507512857637,0.0139104798546345,0.00133585319398093,0.0167258478399112,0.00727110218119266,0.00362860814064168,0.00417305891063051,0.0250169010638155,0.000882752000904775
0.00724537279395508,0.000948034130803281,0.17133452656694,0.0204537249534561,0.00396593112372393,0.00443913763229296,0.043308777821384,0.0322493490620025,0.00210166354009852,0.0315032101208067,0.0924931840173664,0.000343666740190497,0.0455996057403375,0.0107412185890595,0.00644167176594974,0.0195579226697468,0.00766240308434537,0.0188553978952037,0.00465212614473281,0.00440991301904132,0.00434717591964151,0.000375388021628567,0.0760604746779057,0.00253453717023449,0.00122129774706676,0.00177808228477117,0.000509667524775364,0.00118087376862769,0.0222561246269938,0.0181639258037733,0.00725632664164488,0.00795598107080232,0.00941934100663909,0.0261335083840381,0.00189105417152526,0.168136780359124,0.0965826773593823,0.0141520278109226,0.0102615526111499,0.00147636562791675
0.000845727094505167,0.00305459426563601,0.0205225494633749,0.00563666429623052,0.117359530922571,0.109879337211423,0.0272477320025844,0.0120277810629993,0.00676289513697718,0.151904772281543,0.00243171935288366,5.4561036231173e-05,0.00281887717147483,0.100237438988571,0.00939011212890154,0.00564272075737251,0.00205274579907895,0.0639202501176602,0.0667866707058057,0.00642384378452502,0.00663226831324079,0.11144000353336,0.0029509819663415,0.000485591399571953,0.000449703341395625,0.00169521096439656,0.00132412754736061,0.00376083625962137,0.0094912867995811,0.0213695754846319,0.00716844667489705,0.00275419739884261,0.00539242483108275,0.00118758433880859,0.0014970154736916,0.0578481262332963,0.0139941434175281,0.00144218724890648,0.0324086882122783,0.00170707698081837
0.467869858536677,0.000507851278652769,0.000372972099572178,0.00195576748008845,0.00157261858106411,0.00309049917681555,0.0039230708077307,0.00017632317152337,0.000444931190278135,0.0311274523005448,0.000183904309748608,0.000268792206355877,0.00029595146356832,0.000172074060710423,0.000182042096263536,0.00833087718629852,0.00271224180453376,0.00168614589846665,0.00366090758401142,0.00126898461610879,0.000527877648536674,0.000298147506177101,0.00182530173665673,0.430392796377527,0.000188126529101024,0.00307886010376262,0.000283181188265649,0.000173901646065998,0.00441427679590172,0.00421944391498674,0.000501587331170408,0.00115207516518948,0.000347250575220429,0.00031159812877364,0.00386383171246828,0.00132056042245095,0.00029270010885405,0.00023120451419556,0.0162039987942866,0.000570013951396406
0.0355271468354238,0.000483891146004251,0.00327659649535143,8.31272321244595e-05,0.00126646038071448,0.0153907856148006,0.0327931425936209,0.0030289036283748,0.000299297445046702,0.0124629782854952,0.00309083575848446,0.00151364905574161,0.00101969745428749,0.0016902477761103,0.00952525093433663,0.123155881213393,0.238794074843438,0.0132896917563811,0.000316953612599404,0.000248766376696571,0.0365452507092744,0.000776115206641357,0.234705104876009,0.0162045334617623,0.000118945069827988,0.00376107121536871,0.000549582184121877,0.000891381303497645,0.00309627249275403,0.0447306559092136,0.00358809537729109,0.000503186019970391,0.000194739831373577,0.000268858097352196,0.000669678704103837,0.137626784730907,0.0149094782853166,0.000465274477825733,0.00210232955339563,0.00103528405556769
