"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.00687567197054783,0.0173260958956688,0.000732794916827324,0.459028292359882,0.0613485306529905,0.000458692448380726,0.0897903896015872,0.0014606033591259,0.0510501557421478,0.0154319346213208,0.000528544157236134,0.235674099442205,0.0033796599930459,0.000405474790842116,0.00407779433058733,0.00386075569243904,0.0047732911416258,0.0102055359240081,0.03026547242901,0.00332621053052063
0.011181974076034,0.0280234640215717,0.00585167750197878,0.503674175954983,0.00136889305317863,0.00292068241391387,0.038954369842833,0.000866778865668453,0.0613842359764222,0.0559893827590221,0.00425081491711524,0.000969905365925219,0.00169647117502017,0.124116938111828,0.0298954635903459,0.0285437296970882,0.0238812426005579,0.000451140248250399,0.020206418460606,0.0557722413676573
0.00795477223578124,0.0153703789668489,0.00212878319802394,0.00108366156356119,0.0242167963100234,0.00227057772747929,0.0148185813524484,0.000310086476666665,0.00291794557936564,0.00173895067755799,0.0364708685671505,0.125782411822113,0.0612555425248006,0.00284452872872499,0.0212610596119129,0.00779705713515557,0.00200326446819245,0.604234549696822,0.0650206688108693,0.000519514546501877
0.00996408381468849,0.0188104824778207,0.0810087227229943,0.00702391232664844,0.0167665793254067,0.00247668803803348,0.0691077565500246,0.00221439025165812,0.160521039992538,0.0133268978872048,0.00495111777489292,0.0065972652096469,0.00483423916814408,0.457641328177235,0.0296776128050493,0.0275069730548379,0.0657362099499357,0.00216680832937108,0.0163029938212582,0.00336489832261203
0.0674070517249207,0.0382551884595716,0.00750564445750211,0.00932397433186294,0.0489940509019352,0.00551332756229789,0.110667221001457,0.00221825346258124,0.021476302041308,0.0178626392512847,0.029975612294608,0.0432368512462183,0.0312649157722351,0.219175941360585,0.150676617340576,0.0401533465735931,0.0151376333933814,0.01346345286435,0.109091487611411,0.0186004883483203
0.00754292319045403,0.0719554466499961,0.0035531192459972,0.0260937756994702,0.0210098023237526,0.000867856897057839,0.162944492004337,0.000518977716640256,0.0759139499688239,0.232309420682443,0.00333532629919844,0.00778442190739146,0.000667189068718138,0.118270898701415,0.0919425514701523,0.124429346143383,0.010085532501093,0.00173259400673878,0.0105744393343926,0.0284679361885436
0.00873065829615127,0.00761343478412363,0.00678905857020675,0.00380554237043008,0.0042104355177655,0.00135285927512113,0.0836972195381444,0.00881011465677082,0.114443172934356,0.00986458064095168,0.00863642951894104,0.00141722674714185,0.00302482199147129,0.395874967077417,0.168434249558785,0.123857683197976,0.00517468104215626,0.000935634191653651,0.0227548006144056,0.020572429476031
0.143175573643535,0.105154131229531,0.00447952250519754,0.465972209217169,0.00137467205280705,0.00193949522110328,0.0304711242127798,0.0288700377045657,0.0572119441959486,0.00540986570088179,0.00149904059961693,0.00250469239992998,0.00478974515714169,0.000918303507419131,0.00322734549017541,0.00876253989657493,0.040866559103995,0.00086055519403676,0.0837013057708521,0.00881133719673976
0.0351821689502535,0.0265032309031158,0.0143400868942737,0.00498055304234514,0.00889050812545282,0.00454690143595599,0.0605849113153041,0.000834672344961111,0.0378856639402877,0.0631110193825266,0.00961847899803966,0.023641891008367,0.00796261478645205,0.572328935636015,0.06126583238676,0.00555252391084139,0.00623471819620895,0.00780421831739059,0.03568390112632,0.0130471692991287
0.148375632147686,0.00755414512361931,0.00428981496842428,0.00185625078787357,0.00721014179757127,0.00161919227561377,0.0162993738916654,0.00194250485697473,0.00341828393682084,0.00146587572144763,0.134307416195844,0.00226789570934003,0.328895008891833,0.0228476030494218,0.0156175623208599,0.139775279906243,0.000973507882360531,0.00251055082596243,0.157770806439674,0.001003153270764
0.0413678350289022,0.031453274142683,0.0310069753094706,0.0130009793301893,0.0219636333909088,0.0304891307318481,0.00704207286765598,0.0429337474548276,0.0365290589404866,0.0178038887361118,0.201125764434406,0.0218849080320014,0.298116713150171,0.00218530957222774,0.0181745313070402,0.0112273611928966,0.00524163947181414,0.0520994583254978,0.0990928821220872,0.0172608364587733
0.165711666684406,0.0218101206762934,0.0106846100437461,0.0111889525632205,0.0320082778992527,0.00109725388450279,0.0884817253791498,0.00193777025428888,0.373049966171189,0.00333686795190512,0.00593905532170019,0.00768058659203605,0.00269262222538098,0.0694456929680839,0.0224782672748551,0.130191577533947,0.0179509732946316,0.00440342099403872,0.0274032835321266,0.00250730875524581
0.00169510694246764,0.00342672285544735,0.417529890540666,0.00309141918115748,0.00100036984113861,0.0010087684557635,0.00077275357945275,0.00124035401190323,0.0073908068494152,0.00158213752029591,0.00222650357073083,0.00100141572402217,0.00507714548080363,0.000766458521619848,0.00349301966005769,0.00185329967245465,0.53994561927021,0.00102814047187989,0.00539155661461258,0.000478511235900956
0.148375632147686,0.00755414512361931,0.00428981496842428,0.00185625078787357,0.00721014179757127,0.00161919227561377,0.0162993738916654,0.00194250485697473,0.00341828393682084,0.00146587572144763,0.134307416195844,0.00226789570934003,0.328895008891833,0.0228476030494218,0.0156175623208599,0.139775279906243,0.000973507882360531,0.00251055082596243,0.157770806439674,0.001003153270764
0.00469610610610895,0.00662599363774612,0.018772889903877,0.00207324916211543,0.00135202827459048,0.0370507346201907,0.00110834233336087,0.556751182832269,0.00730116411552883,0.0316039638013338,0.0879174080901386,0.00737331272663555,0.0209873845760378,0.00394315640779163,0.0719137242100116,0.0219207714939947,0.000575140555859034,0.0440421012931886,0.0237755338696535,0.0502158119895681
0.0020252957092947,0.0152947319565326,0.00328437039060226,0.00215677204525259,0.000758666502335832,0.731823269519338,0.00242628015184747,0.0397059745137746,0.0460036883177812,0.0124717960555717,0.00284328801027694,0.000957915666479982,0.0152992638228446,0.00154643321169114,0.00487321106319822,0.00274511121990114,0.00269459817089797,0.000671317045967166,0.00806280476089379,0.104355211865518
0.00809055520311487,0.00861894540071094,0.0289346888406624,0.00467979200611157,0.00464286772325112,0.00142364111660436,0.0948900915845799,0.00628602068346716,0.123299487962455,0.0114755517258611,0.00787671858037394,0.00205112757150726,0.00608720643957199,0.372835145177389,0.134858469473998,0.117517326715757,0.00972659950663394,0.00117570378059462,0.0396717394988521,0.0158583210085042
0.00669232306291854,0.00695661534451739,0.00542969439875131,0.00391774457057063,0.00410870704170862,0.00115225721285661,0.102053434032465,0.00435843170175376,0.113306615147308,0.0114782666390285,0.00702030815739563,0.00158862475157627,0.00244132708156816,0.409009643839297,0.150137140299882,0.115764859351455,0.00473905543929623,0.000952263852341362,0.0230378098560288,0.0258548782192822
0.012157120115951,0.00713163697325764,0.0141619027931617,0.000503542770546509,0.0660183156823959,0.0146497708849346,0.00704350925868438,0.0177068544579918,0.00550164270243098,0.00526911254654731,0.0547066676026676,0.0225518778360709,0.639296993868858,0.0346154522787732,0.00996327783727392,0.00298376007811118,0.00170588474348752,0.0123078438209677,0.0681910491372652,0.0035337846106222
0.0411396599177415,0.0109115041551169,0.0655937315322214,0.00741622531612839,0.00483659080103749,0.00634423570025753,0.0138325684727187,0.266053546387021,0.017603485031813,0.0123068992974844,0.0318638659091404,0.00609753275069645,0.211415393721622,0.00509546777900944,0.0725252932223775,0.0156241765118562,0.00422794960581073,0.00464740871981969,0.135881493881278,0.0665829712868498
0.0376100185519811,0.0679852852268346,0.00696239898835022,0.00105837724490277,0.00226192341857811,0.00618033783375222,0.0113381919869952,0.00152664473177429,0.00487593535147308,0.0137644480901522,0.400637521490361,0.00131033817865559,0.0100913269229578,0.388852957467107,0.0125001005287739,0.0131735337054824,0.000793817462742375,0.00411029310960181,0.0118278823675486,0.00313866734197591
0.0160976944514293,0.0852232647444357,0.00613181709048922,0.535841675154998,0.0111995484122127,0.00394192475853369,0.0102138355935386,0.0590174463941411,0.0558760657048837,0.00205646787291841,0.00139411475774271,0.00597351812140877,0.00583201784122127,0.00043492710353652,0.0304921324698058,0.0368723936113846,0.058216921603535,0.00100143837011197,0.07061800862893,0.00356478731474226
0.208344817107821,0.0400777926511726,0.015365641249431,0.148249161495777,0.0369475070590576,0.00322401518393784,0.0969627871630708,0.00172791218042395,0.204416651531696,0.00960311464336215,0.00231112229336123,0.0216255295131761,0.00634645775410785,0.00694176151647205,0.00847131356224968,0.0161098959544125,0.0463261635188298,0.0147845631152265,0.110302681933881,0.00186111057253321
0.161028476109092,0.0257602589534219,0.0591261104371351,0.00423722912807584,0.00437905749023585,0.00353137441562746,0.041129785521231,0.00265171602057562,0.00989604669954104,0.031596440313872,0.110847300528436,0.00973246518099906,0.0202550256873212,0.290304908204381,0.0297597550991052,0.0114941847689113,0.00208810303564349,0.0411876138865076,0.136828389134117,0.00416575938576929
0.0279506056954286,0.0184310692660502,0.0111419080944349,0.0466600101100828,0.0489559171076304,0.00259037094047979,0.0134374883222869,0.0381079044877711,0.363036230342147,0.0472440532874744,0.000929263613521324,0.00996310376640254,0.00496527891049281,0.00159053079877048,0.00640169577253004,0.118731582852753,0.200455033815257,0.00132384242180126,0.0307184801755867,0.00736563021910048
0.1070188473339,0.0242962359842499,0.00425617369630318,0.0199185242540287,0.00634338615523954,0.000811920519475051,0.296827453788538,0.0015556025336816,0.0163873881977926,0.00261776111294544,0.0161678510548951,0.00215249986249739,0.00314312846352407,0.111305151975191,0.0816685475230996,0.253920600236415,0.0037622807498556,0.00135374373098776,0.0446625468960291,0.00183035593135016
0.000250230640732302,0.00138778481130588,0.000401323502253279,0.000270225480336916,0.00488833321530406,0.000631508984505054,0.000720633145629077,0.000251334093058952,0.000696459288575197,0.00111450335828736,0.00132000507442737,0.392719837921938,0.00378746330893822,0.000408105856333832,0.00123804260778406,0.000304795455966608,9.41997523975112e-05,0.586281772129748,0.00296831879502474,0.000265122577452814
0.00250120655691284,0.0047114192816794,0.000319331173961762,0.00656027239258311,0.417474922574075,0.0003019843620228,0.0732119507642422,0.000315123061828208,0.086639838621813,0.0051855367266323,0.000930115528744588,0.232342293526754,0.000554322830327266,0.00231419193269999,0.00326387538913949,0.0715427944181235,0.000701342579401783,0.0658092189576912,0.0128176749724516,0.0125025843489171
0.00813889260140205,0.0155391675097933,0.596481189004128,0.0415159996136031,0.00357458842189357,0.00267874445707545,0.00760017460943937,0.0196750427456862,0.0189476357918324,0.0251476299258214,0.0288105133115535,0.00162569635610136,0.0256115149859596,0.00307140464417048,0.0382538327629058,0.0565941068917859,0.0247011062416988,0.00158472606499194,0.0693204415867037,0.0111275924734541
0.017586399889516,0.0369089914733653,0.0135498836299747,0.00351481754552067,0.00373686064823269,0.0161013805030833,0.0402967571118697,0.00252815835414052,0.0138174642231448,0.0390732463216823,0.0867598105274081,0.00311523182747295,0.0170386394873248,0.32435044742531,0.168264570625129,0.0309796361188493,0.00544814205638309,0.00366588436309318,0.0302203144764617,0.143043363392038
0.0350385635770763,0.00987620338529687,0.00238213316232704,0.00252459943591789,0.00790282872019488,0.00478589545146421,0.30388555292688,0.0011294355410379,0.0180675744616924,0.0140637948254187,0.0665562139798993,0.012342160975785,0.00460838523841612,0.283523044540081,0.0654466668243391,0.0194956618304786,0.00311706665162456,0.058551117059776,0.0406809697737334,0.0460221316385611
0.00631002527292363,0.00368230744525921,0.00461428310667291,0.000206794330632548,0.0159387797812233,0.0250288323305576,0.00753915467704261,0.000743688467081592,0.00160544757660893,0.00541213258036628,0.612426057651825,0.0039845056042466,0.011766343438414,0.175580081973831,0.0975225318276863,0.00416472390846652,0.000994422820771851,0.0120316725053859,0.00675681113672725,0.00369140356427646
0.0548575540669063,0.0194627196974129,0.00709503892585925,0.00507290189362914,0.0405927382353107,0.00135194257670281,0.188106629700969,0.00128987680089233,0.0239902460392815,0.0079774515133224,0.0212287208315664,0.0186078735614786,0.00283806201708998,0.182607077190263,0.106461544657525,0.263281013477092,0.0133919514709433,0.00680456831595333,0.0240471124165065,0.0109349766112954
0.0105053749446924,0.0193315294060763,0.019213173016205,0.00402652661193991,0.038394523791476,0.00116356631756758,0.158673547381053,0.00083445794955948,0.024558041949699,0.0489394091670622,0.022325745214031,0.0162431977346196,0.00187227915533013,0.222908975681989,0.125050753401171,0.235740571528278,0.0176615321073984,0.00675322730880092,0.0135141781215082,0.0122893892115424
0.00619829014178969,0.00803158693502534,0.0158041026186372,0.0287333826165365,0.00337616759533246,0.00300147524080111,0.00933918248499787,0.437555642783468,0.136454957641335,0.00191191944728121,0.00184626831203514,0.00137730191076054,0.0111711959774502,0.00086993401522008,0.046648846618325,0.10881754214766,0.00737139488834962,0.000425100791523628,0.160929889180725,0.0101358186527468
0.00306445208077672,0.00775091701202858,0.000355959872658267,0.00182592680737566,0.404428730929033,0.000607301897371454,0.0536944887620292,0.0017734462982336,0.0228761593882185,0.00485557923418961,0.00180800557525481,0.436759201043976,0.00397562371616885,0.00276235200217215,0.00730493568034361,0.0146987427139986,0.00103763758370301,0.0168975104725631,0.00992831391347601,0.00359471501642983
0.00277039270626836,0.00204031205403467,0.00211683359812352,0.000374563535478506,0.00646247856946993,0.0015469765778082,0.00222810387794159,0.000615951817746546,0.000848844944831902,0.00207224212982179,0.684699647028631,0.000967573297499372,0.00340914261608338,0.0133819587496612,0.260119886371694,0.00566485100725588,0.000591162223766119,0.00417330867659169,0.00401794795330298,0.00189782226398901
0.0068378712192245,0.00757027343285896,0.00759547310249515,0.011628270946612,0.0141513519700606,0.00110030950819224,0.0484543282634984,0.00209721451608284,0.0239898581092117,0.00396191126921294,0.090628096522739,0.00434006297182146,0.00156933279226003,0.0305608361645197,0.524294661793641,0.144603035890396,0.0408262492246975,0.0114261281688965,0.0155445056315186,0.00882022850206137
0.0341123508220457,0.0377804532669968,0.0212511200589509,0.00662750521384384,0.0479845032339905,0.0108584494036761,0.0487248063143917,0.00112769298167123,0.0209129570288949,0.0669424648600779,0.0358581531103556,0.0409837996808135,0.0111844333429447,0.302217278650727,0.212644877853798,0.0101261288346937,0.0201806971892154,0.0339158685835403,0.0228364568268692,0.0137300027425034
0.010682395421499,0.0220406482945725,0.0889897575872887,0.00673062903692126,0.0194493077471091,0.00233104022980192,0.0714470227918679,0.00212578992922371,0.169106543686741,0.0149703744585149,0.00447045063457347,0.00810953596053036,0.00506184455278748,0.445380302951064,0.0120720249539987,0.0265812493862876,0.0690021603259761,0.00212100332506043,0.0162078226209254,0.00312009610525594
0.0906324892009003,0.0300399219775462,0.121569728673667,0.0284313965772415,0.0048639910034003,0.0216180206044783,0.0144057085617451,0.0789346744270799,0.119349070111691,0.0245236179430473,0.0302566488273274,0.0366184427963692,0.108411950123191,0.0176768605671768,0.0311792063710236,0.027144695281472,0.00637818739065524,0.0363736306520632,0.153215610623526,0.0183761482863977
0.00804160579754151,0.0238646317425813,0.0160918370134838,0.00158157461958371,0.0364568765097692,0.0134884158167266,0.019669430310209,0.00316505856438974,0.0109586720117464,0.132778733583554,0.247443372924795,0.0327454175387842,0.115017227566881,0.0547406632754278,0.044071196621824,0.0125405913699113,0.00484496007076153,0.0473762329430682,0.0750390994281414,0.100084402290821
0.00324267187182081,0.00343491685489268,0.00335834900797872,0.00039974381087613,0.00944309786819224,0.0041313277932094,0.00887115011450669,0.000600917896103721,0.00148582149869918,0.0082132334999003,0.510965590986709,0.0107800135225285,0.00373498243311807,0.173852277840914,0.217977194467597,0.00381638303843409,0.00179489118603885,0.0122376598793822,0.0116774621571984,0.00998231427190041
0.00268904840902542,0.00179694661113007,0.00235614613360429,0.000421967115531858,0.00264159453714587,0.00161877347361838,0.00227456626562276,0.000651696400090333,0.000739165674024373,0.00162233892459458,0.582577518251997,0.00043261646002349,0.00245162147678783,0.0215956409097665,0.360821971057869,0.00576701616635419,0.000563455706820675,0.00232828318873191,0.00443439221324338,0.00221524102401806
0.0125535541692988,0.0355455180128391,0.0201974886375369,0.022126397459884,0.0811513880198835,0.00315746525413295,0.0318609999999609,0.00274787704308775,0.110699215084274,0.009119116593872,0.00729726128569072,0.0577126445513524,0.00267955691180503,0.00647781130241985,0.0196062229446876,0.388130691863581,0.00329062616472515,0.0828748698613813,0.0907916116098417,0.0119796832297455
0.013430399251477,0.00913159667597399,0.00297352918985412,0.0242727615374816,0.00309359925308938,0.00191604788619028,0.0382034784542714,0.108495025550637,0.0290780758839569,0.0181475742267546,0.027879760869863,0.00107288466488375,0.000901701638017867,0.0278220916095908,0.137379574848229,0.24322516200212,0.00272864210641233,0.00031918047112675,0.0313336905545882,0.278595223325481
0.0037236477455865,0.00900020324134206,0.0145675863599917,0.00138808017479756,0.00570488810273488,0.00297984440475496,0.00441411394039523,0.00132253028635876,0.0018330071084834,0.0101476907927214,0.489703973375394,0.00144194947684376,0.00554669836678883,0.065406214389774,0.353288383754705,0.00487239805083514,0.00158365277073458,0.00397216532376888,0.0151665677955273,0.0039364045384613
0.00462775335294183,0.00615442546291011,0.003419087582793,0.000170939526419067,0.00362484166319419,0.152620527290343,0.00393780188830317,0.000859246195189838,0.00115923445361379,0.00238719268241187,0.656630354532956,0.00253906335943837,0.00717026721187437,0.0965500286379993,0.0216757556428527,0.00344797021714336,0.00101215368136352,0.015959743296362,0.0123379317397057,0.00371568158218534
0.0141608729934179,0.144647522067396,0.0104003557429038,0.011131037117438,0.0108902769781008,0.00477553908977972,0.10064998514888,0.00170055465311462,0.101590344101563,0.0266578835693549,0.012278845139054,0.0100397065838127,0.00268144001743924,0.230734207781391,0.180331222253599,0.0682722442433749,0.0232000314488405,0.00583595840039695,0.0229711328476206,0.0170508398225231
0.0125036867919957,0.0397383577113508,0.0181887669056331,0.0029139852384659,0.00410546690150374,0.00384319062787946,0.0425388987669061,0.00229504665145814,0.185774246289836,0.0139426427158439,0.0105711729117137,0.0070834756708806,0.0101314092524094,0.532313692820246,0.00891353147261082,0.0055867372163486,0.0532528730795718,0.0303041892684864,0.0129770247169303,0.00302160498992984
0.0254490803682614,0.0480575191923773,0.00729495396400394,0.00381955269472372,0.00712272146795191,0.00676304634525711,0.0287031734370375,0.00177098579527667,0.160679690738982,0.0258506638658894,0.00870757544392437,0.00783905273066769,0.00543776307254375,0.566949298300277,0.00696330792095569,0.00589756910131463,0.0525471446621453,0.0180593624770839,0.00695514160021057,0.00513239682111589
0.0592795916327647,0.00503586941131162,0.163430470838228,0.00274421015011511,0.00157842633079976,0.00549851224298472,0.00537794062499428,0.0059678051191538,0.013140937402155,0.00658879338793518,0.536344782834602,0.000502325995802463,0.00681563563539145,0.0927728650386748,0.0223893166049989,0.00806739382718189,0.0212700114582528,0.000935965825911288,0.0152858368806643,0.0269733087580779
0.0170458964287653,0.0288140733665929,0.0770608799698241,0.0140831132199357,0.00929317944801055,0.00596854425429185,0.0325478668412393,0.0349505305319512,0.0869415220639693,0.00916610631813696,0.0524902167016957,0.00538026640055312,0.126963516073792,0.00260376439988455,0.0645418359270954,0.138606170312838,0.0215700354539933,0.00901745138479728,0.253153479216151,0.00980155168648215
0.00398173172052264,0.00304205521300503,0.00424395120554949,0.000368124465442961,0.00343338520379301,0.00473452049644776,0.0046371622032729,0.000723031948773925,0.00117258697116857,0.0040795469236667,0.658773987140364,0.000844001879288526,0.00315618695054251,0.13004206315302,0.158166852963254,0.00452724369675485,0.000822161880770836,0.00290036752158925,0.00568648906212897,0.00466454940064452
0.0133300428557134,0.033729042740607,0.5077458756049,0.0108477430542273,0.00711861656135484,0.00543194693770339,0.0228090787140419,0.00274049004513951,0.0452013808116597,0.166777951042088,0.0159960406578319,0.0112064391955879,0.0169815555270073,0.0202167275888029,0.0248270705577393,0.0115079589740516,0.022301665947104,0.00702332275703788,0.0360936410222605,0.0181134094051424
0.000736430666883418,0.00173605502620353,0.000285276383647347,0.000702797109465729,0.615949219881417,9.0870225368103e-05,0.00418031860998702,9.31422110687724e-05,0.00646124613425982,0.0013835869772035,0.000119052400684153,0.34950953644391,0.00126848476686578,0.000133043592901444,0.000535615775563962,0.00337818308392249,0.000986401203972145,0.00842592916369089,0.00392285491212635,0.000101955430858868
0.00744107693527586,0.0169792627487606,0.0070680906398184,0.00307327574221143,0.00343131089923328,0.00838596279755974,0.00818765710991764,0.00192801534210913,0.00323712084907097,0.00595176976789018,0.653601956564083,0.00146723512844427,0.00766330311785911,0.0455024531429821,0.163138039637514,0.00902051201814134,0.00216754398101689,0.00435430787251004,0.036061981723887,0.0113391239817143
0.0101198386999231,0.0160094159946889,0.249823497683859,0.0878179937560096,0.00189414315810209,0.0173501704479194,0.00207063957196496,0.0414052183687169,0.00739527499670407,0.00935655975422665,0.291470093697497,0.00595595073057845,0.0590463336435582,0.00729764627237825,0.0866671012944256,0.035257234306054,0.00310915076343305,0.0176528384850014,0.0422352091914837,0.00806568918347599
0.00471493790997786,0.00514915235270995,0.00351439639818473,0.000437511685632565,0.00244629040128144,0.00356302649589625,0.017065068553327,0.00291815096650698,0.00332112732393828,0.0371022475619676,0.429949211635337,0.0133547676913983,0.00239291033507985,0.283106551457364,0.0187524468418539,0.0440526809397227,0.000114412825686964,0.105018199847544,0.00614698590175286,0.016879922874838
0.050882049018269,0.00220907080181061,0.0038766951817195,0.000409801701920402,0.00112925912443124,0.00130876072575537,0.00534166494467311,0.0268462872613604,0.00303417878205322,0.00470935881463472,0.637678834181819,0.000107666048262961,0.00109677218367908,0.0826356732967925,0.0484432299986747,0.0905121007975696,0.0010067813264583,0.000320864882754588,0.00369651448498588,0.0347544364423758
0.00991548628669543,0.00551544260007552,0.00270633626559129,0.000478853400748935,0.0105725765421483,0.130845816142689,0.00787728468616916,0.000973788664537287,0.00150532889405387,0.0024518920636224,0.525108981691765,0.0118038461435284,0.0122348646435209,0.0808731776326693,0.106169615931769,0.00733530283178795,0.00102929865035584,0.0453059219837189,0.0330766165857557,0.00421956835879805
0.00281667750313539,0.0191850677540041,0.00213459212147001,0.00160132373106857,0.0212178374416341,0.00176106925840467,0.0130012350967992,0.000316100647840292,0.0431536667661796,0.00669000552962685,0.000327774625751073,0.342067611341722,0.0280297772536337,0.000959175427384626,0.000999486131137477,0.00130049995687977,0.00492992068998183,0.459255592804136,0.0497468009197454,0.000505784999466136
0.00551034554686107,0.0031054747082567,0.00281898762301808,0.000631362036551334,0.00616918679937423,0.00140023733365829,0.00319623210027217,0.000860137845833875,0.00125171675263918,0.00314315883007378,0.741278498471067,0.000646205278952594,0.00271756954226027,0.0137843316245439,0.187667758315256,0.0150047914829498,0.000734751364499481,0.00232080741113336,0.00470794889850512,0.0030504980342942
0.0058298973470476,0.0103531494108744,0.00156799613147098,0.00185339854221852,0.544455407564378,0.000573138662539863,0.00975501621750973,0.00145983157931552,0.0170883755228627,0.0176713194168909,0.000935354747429004,0.356698374815719,0.00120867023026805,0.00114680279468436,0.00162620924282587,0.008634253925446,0.00157808087267334,0.00885382616125115,0.00554401924120741,0.00316687757338737
0.0927685309228275,0.0269199272596218,0.0432420219316952,0.054231887635121,0.00555726680394469,0.0874972048562506,0.0312120720173477,0.128424852426733,0.0428404004015098,0.0138636989814603,0.0219420726459726,0.00552723092064662,0.196615238752115,0.0163888302429879,0.0281343717970542,0.0118823430586903,0.00622378959207329,0.00324202290899569,0.164669862591306,0.0188163742536471
0.0132667021636135,0.0188429682897592,0.00859940329312417,0.00656814918637346,0.0747678351335345,0.00110028890494537,0.0509244080457649,0.00218407725844918,0.105091026963139,0.130943909918795,0.0252435886536599,0.00894021071865236,0.0136876533287008,0.0363281986739738,0.0375517786127726,0.415679204169341,0.011002211771818,0.00680915485283568,0.0224582369974092,0.0100109930633384
0.0884940438073219,0.0511272845105351,0.00734959696873448,0.0210335852285515,0.020560656211614,0.00523781729729431,0.0887992550937501,0.00359718881870605,0.100600786476556,0.0481107373502838,0.00659536046746321,0.0259131471198776,0.252001981109061,0.0117979069073171,0.0308200360794337,0.061077055439401,0.042157788418394,0.00748133153885073,0.0846443489017861,0.0426000922550689
0.00435312323652492,0.0164906733152932,0.00471943953814864,0.00141742459924948,0.00552871997673021,0.00655203554366383,0.00847238480247675,0.00205649257084894,0.00351359147170534,0.00541572527917035,0.419521600121851,0.00222586323497788,0.0488719693292347,0.116797002783167,0.289883039708048,0.00989341211552495,0.000804049304873798,0.0103442630152245,0.040446742599126,0.00269244745415929
