"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
0.0021715954387105,0.00289580004336143,0.0123213365118096,0.0909029394257963,0.000815454964112829,0.00890704168381803,0.00474399868970611,0.000912952783649846,0.143380831414652,2.17383116125484e-05,0.000806543092787134,0.00163688884391167,0.00529158270801245,0.00293017394031026,0.000311795684970042,0.00164606021159309,0.0134882852160708,0.000340999018280807,0.160920877037379,0.00534342978153297,0.000845739241740817,0.0099795450435238,0.028976675641734,0.000281790494410429,0.0333825254568539,0.0701344122367598,0.00251839039055951,0.000240786581210232,0.00215478382095335,0.00146034231956103,1.08253338250986e-05,0.0331492939997419,0.00196723660181006,0.258220997033074,0.0968863310021658
0.0305626268923928,0.00111955089120558,0.197932865932915,0.0206657640795352,0.00183641351698715,0.0185761679764212,0.00584829613271942,0.041006886492712,0.164756153550448,0.00285729701543145,0.00241605595238183,0.000869261085773419,0.00996624581606651,0.00270322012788322,0.0189885725559507,0.000133853838073059,0.00684361349547538,0.000502751645677271,0.000765442759769858,0.00910785256354936,0.00571139814922465,0.000796464753802623,0.0465568596804572,0.000534198748460436,0.0187209742451382,0.0211370836216837,0.0058706364565193,0.00607086118814883,0.0051072469445404,0.0051062407735509,0.000296197925248342,0.0238281277918087,0.00288166152737736,0.317087234477288,0.00283592139538243
0.00171130179581729,0.0113840295113435,0.0077084596125974,0.0624073259883266,0.0013217198000557,0.00329036852166624,0.0314500086001883,0.0068599223330019,0.00206142453108981,0.0152525015887166,0.0195205103257244,0.000746722890951647,0.00149871149253658,0.0178076458489538,0.00341524465719009,0.000457053593213263,0.030379925774568,0.0018050065000014,0.0168885917459418,0.00551409799324748,0.00200329668309573,0.485078287185586,0.0275712789639875,0.000946425744202977,0.115961132725998,0.00549877133049353,0.0020820242824789,0.00594010939290248,0.0713358807562668,0.000840321325316088,0.0113175857034112,0.00843997627376062,0.00315787625566919,0.0003927493943387,0.0179537108773598
0.00156615945728182,0.00116057388659434,0.0191819393293421,0.106133935442127,0.0428238087025022,0.0173183956999091,0.00451883446213524,0.00316708258126494,0.0131805051757983,0.00192728863891843,0.000825920535076903,0.00190073930830932,0.00163183369636114,0.00570277977830892,0.209249160411526,0.000278263965932323,0.0154460289886158,0.000422805654727076,0.00579942977950512,0.0376627837156815,0.0120085988933245,0.00214299686257721,0.0259806103760044,0.000370749548781733,0.0496924252115467,0.0143263498580326,0.00579792128560734,0.00210668850003903,0.00191402907160024,0.352963000734764,0.00189187419922251,0.0162097275700476,0.00367754252314754,0.00549233119215748,0.0155268849632303
0.0228096628798473,0.0198612036527626,0.0628835448193474,0.0209465872718317,0.00212558747610925,0.0328363772605684,0.0122487725458589,0.039656419275143,0.0056048063485477,0.0427585242123052,0.0100212202997911,0.00160574337428587,0.0111301749909957,0.0132431171424702,0.217267444595866,0.000154969224390927,0.0479774570114408,0.00459232672129338,0.00189352532961422,0.0093907768834484,0.0118516832307936,0.0122420700014724,0.0947335400623688,0.00215993138180795,0.0724824028412592,0.0053363893571113,0.0026186190421072,0.0167386492371075,0.0722143864058522,0.020665032401764,0.053823843430777,0.040631471750727,0.00415344917652255,0.00179141274579288,0.00954887761861899
0.0118226181946449,0.000811656985230366,0.282970821523214,0.0898257228077397,0.00615731810362781,0.0358322068936717,0.00535185669533933,0.0425559945555481,0.0274691283371555,0.00755309822004965,0.00278301571627379,0.00056975383036526,0.00515931396808826,0.0212939403123488,0.0589090459849293,0.000125830976161578,0.00966095120320976,0.000395830582282191,0.00515076520242339,0.0120639547830394,0.00610121932738019,0.000425854624293492,0.0305517672468736,0.00022222435320777,0.0419082491895079,0.0357286316590427,0.00373066639621483,0.0806926926373758,0.00560749618497112,0.0162715214827054,0.00118556797764097,0.122942462530231,0.00355245571941173,0.0180447606274223,0.00657160516837878
0.00333121135219142,0.000667143940447482,0.0135476600330084,0.0221769311515854,0.000127325756190833,0.014959547765562,0.00337306560594173,0.0235966298544993,0.012043163497301,0.0620099324194056,0.00119574696236579,0.00072982908404919,0.00298747864816198,0.00767224502862859,0.23535286261901,0.00102782328460809,0.0516398186690664,0.000638228704917021,0.00196391903292893,0.00565200308861855,0.00669285737130963,0.000392277506205376,0.01574835209585,0.00444445497800833,0.0349410445382307,0.00640832293796078,0.00400953837463184,0.00713035912988436,0.0486553983597331,0.123913381087944,0.016116129674282,0.00226891194597889,0.257747822978142,0.00188787061801981,0.00495071190533047
0.0280037628249724,0.00494569600546627,0.0107546864709677,0.0321037203120669,0.00368322664507486,0.0115602056110703,0.0391337713853935,0.0074025475963947,0.203738965885929,0.00116539655526741,0.00167359770924992,0.00197621223337691,0.0237804000325255,0.00813202262460991,0.00116451569082397,0.00703852285344858,0.0679215979360402,0.00284301133829063,0.00128216132349682,0.0164760266418275,0.00535187967181513,0.000236668734888056,0.0711255376074082,0.00246352129771446,0.00696624490895037,0.0196920539082662,0.0202695598736639,0.00357181737902888,0.00788806836136736,0.00324465359407813,0.000145661797144401,0.0742975914573987,0.0393452892705634,0.266907454567671,0.00371394989374863
0.0128664384984366,0.00239664208787699,0.227092564955367,0.0133807879340574,0.00319151301872787,0.0114740548150697,0.00826780851706417,0.0339104469437031,0.00443201961543573,0.0316833678519682,0.00726007797454678,0.00395710670067867,0.00234102643870111,0.00551671088473497,0.367281881937947,0.000161883789758093,0.0164055178232941,0.00132677055330182,0.000790644933842009,0.00530232278585112,0.0207206858606044,0.00189108278874794,0.0684736922637659,0.00172097001061205,0.00793780798536028,0.00902079102434146,0.008781034857922,0.00224563534024842,0.00738084303639194,0.0876175355070099,0.00329057729915508,0.0137109027688318,0.00172222199142673,0.00280580718854169,0.00364082401667861
0.00739587562199475,0.26567118653942,0.0015607563166705,0.00471169220937224,0.000357945029602351,0.00316237432052618,0.0108674356037455,0.00350509389062402,0.00148058048827622,0.00792255424586823,0.00675311811190039,0.00193140776207401,0.00109522416203522,0.0592057970539149,0.0191239091625694,0.00105735436827697,0.0647319034888346,0.00156150283566035,0.000281504532050431,0.00146821320309782,0.0272911559589827,0.000131669701623803,0.0667997749321551,0.220970539737726,0.00090547459828364,0.000351465806461264,0.00255016926028892,0.193775365899317,0.0048520283509167,0.0092950310639646,0.00336602175683223,0.00235382700206124,0.00280478434739617,0.000209646445484171,0.000497616191992079
0.00662993409433533,0.148023485701643,0.00245804890798337,0.0189584634945558,0.00147103136161747,0.00330626620400346,0.0346760156504435,0.00394114696827163,0.0106989210210341,0.00467097095237062,0.144464295243759,0.149514645449788,0.0108817977374448,0.0817938370054007,0.000642285522059055,0.0727251135270589,0.0251131739807272,0.0281138968304944,0.00832762628950195,0.0108641040781997,0.00766266049033001,0.00473641063935581,0.0691886808825666,0.0257730012492688,0.0101825949520683,0.0036583887440602,0.0357149639406678,0.009426744044742,0.0300907304927227,0.00254290077189224,0.0017206778222663,0.0111025848184266,0.0142395332365716,0.00329351320324032,0.00339155469112835
0.000799768597292453,0.000169304608602286,0.0712505205490562,0.0354436688763933,0.0112402377984243,0.372795657154195,0.024472848255226,0.00497746597106037,0.0155750242745317,0.00229951143322136,0.000544146261147258,0.000338814169884014,0.00733004762324033,0.0105604596444322,0.0555104137605799,0.000630975860378344,0.00609794719635669,2.73777499321582e-05,0.00216754429863895,0.00258424233381581,0.00329127247565791,0.000203857749401187,0.0244441890913661,0.00104445950753855,0.00992184148152883,0.1912604789696,0.0107709304837635,0.0788507328320127,0.0274949405921298,0.010010928038008,0.00231633116633296,0.00400597901592926,0.00339481309670675,0.00401765752124279,0.00415561156237205
0.00025279288747955,0.000830831378208354,0.00129249988848381,0.0231571997613044,0.685763512250111,0.0036637891849061,0.134753743054156,0.000552053921813496,0.00301968398953182,0.000352816374480449,0.00196591599339908,0.00117941603061654,0.000278687597009019,0.00540640892340808,0.000616390360242108,0.00237035286861086,0.0050889895295556,0.000338145647265339,0.00141512104224333,0.0014669118909686,0.0518508929056763,0.00726131070762777,0.0106219167031391,0.000993484175339742,0.00592910956386607,0.0271231807816022,0.00737859049438494,0.00165576114073776,0.00260942429154423,0.000569493292303041,0.000306337981698249,0.00498429222785721,0.000245079907884001,0.00239115548630044,0.00231470776624535
0.00739587562199475,0.26567118653942,0.0015607563166705,0.00471169220937224,0.000357945029602351,0.00316237432052618,0.0108674356037455,0.00350509389062402,0.00148058048827622,0.00792255424586823,0.00675311811190039,0.00193140776207401,0.00109522416203522,0.0592057970539149,0.0191239091625694,0.00105735436827697,0.0647319034888346,0.00156150283566035,0.000281504532050431,0.00146821320309782,0.0272911559589827,0.000131669701623803,0.0667997749321551,0.220970539737726,0.00090547459828364,0.000351465806461264,0.00255016926028892,0.193775365899317,0.0048520283509167,0.0092950310639646,0.00336602175683223,0.00235382700206124,0.00280478434739617,0.000209646445484171,0.000497616191992079
0.0482042696008209,0.00567688198841777,0.00136763381105847,0.00664854483756623,0.00453017532622244,0.0095092273169698,0.0807038930341435,0.0159496754817668,0.0028669630557325,0.00577121080967378,0.0129928294950289,0.000768280185450698,0.000727775118668861,0.0136920010115701,0.000381149814699799,0.0180572534101237,0.00107028818612336,0.00250778028572542,0.000307020925292514,0.00298755596014816,0.00463978992064646,0.00376493525772414,0.0397116745683929,0.444503456470778,0.0112255526852669,0.00448436306973857,0.117166997314876,0.00193271239802395,0.016752427350871,0.00544698427667123,0.00107529213330158,0.0024100275593923,0.110421544423174,0.000978915698525346,0.000764917217414028
0.00901463895077303,0.0118840660730234,0.00429448611273618,0.0180589168106881,0.000404896946744094,0.00210180383842573,0.00509957641294056,0.0471385194863516,0.00356438607894207,0.00603708669845182,0.0020457757527047,0.000707460644369989,0.00115760773755691,0.00281870101848685,0.000571459263864443,0.00386493632055258,0.0106353369605931,0.703602716438757,0.00030403920113183,0.00574151790370821,0.00228122963620872,0.000630901526659208,0.0101599473293657,0.00359251320152916,0.00543623845385259,0.00597452026645985,0.012404612269699,0.00166827650272888,0.00315790450511039,0.00143746803769659,0.000234507426636856,0.0130277867564132,0.0976374224857541,0.00177438379506688,0.00153435915601642
0.00443552776607819,0.000781997658358229,0.0129432875572963,0.0282264014162183,0.000602142183399793,0.0176239282768086,0.00705438043255271,0.0209466009280306,0.0138300891383965,0.029031331578459,0.00160648700673624,0.00108136983663498,0.00247603815501476,0.0105540397184051,0.243808883007564,0.00332819645574508,0.0612604884039194,0.000533509276167648,0.00203811035996146,0.00694842061223131,0.0461098771723394,0.000429991004093344,0.0221636384434681,0.00658916478413272,0.035324753910802,0.00847641796873519,0.00580901142701552,0.00835653866187126,0.0387021413346465,0.0761489899384932,0.0111976388175665,0.00265075068968899,0.261233747383727,0.00261247235842742,0.00508363633701518
0.00383573655238024,0.000617280034809573,0.0161483561798198,0.0230899395925222,0.000177750577527121,0.017298869972124,0.00404189836628378,0.0215449797599464,0.0132615065187174,0.0277103798218607,0.00132209428164558,0.000797774722811885,0.00385936675597232,0.00828101067074819,0.245064539575844,0.00108654360495613,0.0568803763434898,0.000507900633216341,0.00232988880826585,0.00697742738625789,0.00804973523436745,0.000391801655250411,0.0177354078716179,0.00440533351511783,0.033363694767171,0.00771912119401223,0.00409992235366894,0.00748643618108639,0.050943341993301,0.118334753125439,0.014141361056446,0.0027474788326064,0.267699730815021,0.00228711942920151,0.00576114181649261
0.00225021027452672,0.540433897476133,0.00127590258690558,0.0158792477887142,0.0065073730303346,0.00582155959127117,0.0156756626493324,0.00121492748205345,0.00407412934478865,0.00138612180978828,0.00862063599501922,0.00341313408944398,0.00288487116707257,0.104058270027469,0.0011588549309608,0.0043429386836424,0.098833152453086,0.00489677792006028,0.0223713840443051,0.0146942230231095,0.00681395430401391,0.00334020509090546,0.0497652545875915,0.0111655437360169,0.00865954340380748,0.00234204653656448,0.00658389429543085,0.00537509288935879,0.0118147148673761,0.014146876976519,0.000682549121023117,0.00750893974702981,0.00441226682356076,0.000777166221478733,0.00681867703130594
0.0399587762400851,0.0270198370991046,0.00267442625303108,0.024399984271487,0.00207423751910489,0.011942545623406,0.0263127379702204,0.00454601313135692,0.013124090098088,0.00673067690265039,0.0060375592186986,0.00468394379433638,0.00326245076503352,0.0137080259284229,0.000744523626784186,0.363865300467174,0.0294622192860082,0.0102728589503897,0.00157920513773693,0.0108647816400597,0.041790954707358,0.0028106463271052,0.0586050492514209,0.0334013763579935,0.0184999983522707,0.0119739734080702,0.0316315495757366,0.00374761908641939,0.109951371715166,0.00181010903155381,0.00212530946405413,0.0369077608947773,0.0301818974315465,0.00766791994666594,0.00563027052668291
0.00455247906743317,0.00410262297384191,0.00443272282167011,0.0369152947000589,0.00054768201669489,0.00706657414850355,0.00806104743332227,0.00263212714878684,0.00281056101017626,0.0370642621007455,0.0267390224782147,0.00405849807044882,0.00129972852801708,0.0187599017993533,0.0733473555668903,0.00145277101183012,0.00434268330735248,0.00716160726352877,0.00189003424875773,0.00208325340434475,0.0239192331044981,0.0042924537353422,0.0146474257590304,0.148943168087838,0.010189119111848,0.00181341274965989,0.00367656657934601,0.00189430064241945,0.00947538352966031,0.200062566507259,0.304377934996672,0.0194507531485174,0.00333831977452349,0.00121985859324336,0.00337927458017062
0.00061929156746426,0.0014613149031841,0.00343429129840419,0.0239628368667271,0.001306941826176,0.0230412081970335,0.00506134848451032,0.00181882077782102,0.299668458818079,0.000161115954838138,0.000533518469228107,0.000546533395477397,0.169068373211035,0.00640945555815004,0.000581535980065244,0.00277919946872869,0.0240848300952989,0.000420099194920002,0.00972652668872905,0.00671667798295562,0.00224561870927528,7.03948431617631e-05,0.0226553540986107,0.00682781528951279,0.0104000185715575,0.0344081732130246,0.00600718083269489,0.00436697655677316,0.00289282110176317,0.00197464223040533,4.28766833216295e-05,0.00481842060981659,0.0760030372090124,0.240688758360637,0.00519553295160837
0.00269626836018182,0.00453418325238245,0.0026925337438072,0.0492901143191955,0.00938432513177007,0.0331487245067245,0.0886093686419086,0.00497658204912049,0.120622551171175,0.000825633491793028,0.0116284088237682,0.00685853180534456,0.0131110265253141,0.0233342293467379,0.000227292534378618,0.00675514306091533,0.0604972073793634,0.000827396876063686,0.012705288596264,0.0272025240255187,0.0130775514368823,0.00771707747508038,0.066351542006921,0.00305728526156953,0.0251486080343206,0.178037211597144,0.113788812886704,0.00383714072357795,0.0530845896768206,0.00180456845342333,0.000342920805978668,0.0119043748087739,0.00280875146653097,0.0315084559465678,0.00760377577797782
0.00108779947888052,0.00397130192935311,0.00651144313573335,0.0141237438202431,0.0016917019557733,0.0126451360376053,0.105505604486097,0.00227559685892826,0.0130520145031447,0.0082251931277286,0.0421274776074009,0.0152117798461884,0.0625757139000507,0.0144773416304602,0.238263821425411,0.00158313686209464,0.0522904798181987,0.00139722586663107,0.00154364750138044,0.00159458467027758,0.0527234358225776,0.0223458575259241,0.0375875067598562,0.182327573431242,0.0155292047914856,0.00168217996908211,0.00485202743477347,0.00294981246038975,0.0100888968688915,0.044572398571253,0.0108536504532411,0.00516480025843921,0.00175361392473566,0.00301289578349376,0.00440140148303425
0.00275728413080339,0.00121555462440769,0.00361364094200152,0.0284822445413814,0.00104363362238889,0.0361532241087759,0.00267964497329824,0.00613830488055119,0.0391480437460394,0.000472167862301774,0.00307216591971663,0.00266554438109009,0.00340161674002389,0.0358687915475081,8.85465989523683e-05,0.0735957827855286,0.0117798811239944,0.000138020531383883,0.0101179845142364,0.0225662682415956,0.00274028684661997,0.000264655697736879,0.00780275165789853,0.00319346674743345,0.0181628733746894,0.439435073898465,0.109432570298515,0.058296318086983,0.0339097349462013,0.000863317702515837,0.00014826559660055,0.00758448822709907,0.0068196722080188,0.0219736819674582,0.00437449692778605
0.000562918409148925,0.00253426272354348,0.107398910423464,0.0267156617190825,0.00724524807023402,0.0434493666458785,0.0953204149120857,0.00695317816541113,0.0624685628124687,0.0128436403912365,0.00392247669536129,0.0021862059396103,0.0517464385055048,0.0265550652303199,0.125587102099676,0.000867070599397634,0.115286473747943,0.000810204818892251,0.00193877280210887,0.00299202716037011,0.00690632894973712,0.000191593371831745,0.0640887916014786,0.00726457959020912,0.007967282416305,0.0071345339645507,0.0170051593734412,0.153652461314237,0.00722787167195982,0.00560403071813914,0.0036478782306519,0.00310789339053435,0.0091260332709152,0.00656691027880855,0.00312464998546275
0.000331120818036341,0.0006889368506735,0.0011667288775053,0.00524380368389316,0.000528199815103934,0.00126755204660353,0.0190949753760255,0.000428887500781207,0.00511165441479693,0.00035766244223761,0.0027495321088736,0.00232050154857525,0.000576844357278141,0.00153575328970822,0.00101871294193303,0.000477977705735593,0.0007049071891537,0.000249124730693747,0.00278571505274038,0.000188099969274539,0.000973518435235181,0.704626941678944,0.00401111820726318,0.000495370175552728,0.227175577466014,0.00100011297073537,0.000580259988081258,0.000148216384436836,0.0039824278529268,0.00081108076712775,0.000184378172010769,0.00114215355032771,0.000272163616139199,0.00311572477788256,0.00465426523769852
0.000167622119916599,0.00248439371624534,0.0231944396851865,0.140525617563021,0.000317360013450169,0.00429097215163488,0.000861522187393789,0.0023331385282709,0.0573826549292833,0.000280029569534241,0.00439732524623803,0.000286499263280872,0.00170413744343282,0.0486403015573975,0.00203049206393518,0.000173660181484195,0.00596312944209033,0.000137507562045167,0.366563349906446,0.00170463426048802,0.000309845779537196,0.00627512969667942,0.0126233470813045,0.000163715624754808,0.0286173885531588,0.0283623153782315,0.00130703284053283,0.00594715079191699,0.00471440532693278,0.00337357823135936,0.000174674497432324,0.00209580980496883,0.00875512258219562,0.0067385154698015,0.227103180950418
0.0125208824299353,0.0061781663054463,0.00493585769847477,0.0400344323759439,0.0109636292000411,0.00454133868980811,0.0282439925783991,0.0136232978747284,0.0416949819444397,0.017971615625403,0.00769928840777755,0.000872159497351756,0.00215024178557141,0.0234418515839664,0.00856885168630481,0.0011515364896734,0.0142401648770114,0.000449263176048169,0.000962091692614859,0.00339492437639944,0.618709947199659,0.000462234664125488,0.0646575216974635,0.00841329792974824,0.00588479889123128,0.00266801854028493,0.00216126106826244,0.00893028397607877,0.00980324078232884,0.0044401919273974,0.00152118727254864,0.0066106442163388,0.00615147079319444,0.014752711348174,0.00119462139782559
0.0243155924256568,0.00253096163928195,0.0394589228362832,0.0101681788440142,0.000773300038340453,0.00899800068737361,0.0228583604990249,0.18325851710194,0.00447978746761832,0.0680490381436805,0.0231662006949122,0.000982095996711983,0.0100400225194267,0.0142554383552,0.282371412737436,0.000260010227676279,0.0189209507688282,0.00173161056919,0.000366560031283218,0.00315869790687429,0.013757660549121,0.000978924679143989,0.0481379301958,0.0120725956628258,0.0100148050610485,0.00268738527141427,0.00203259508512088,0.0473042773904477,0.08837857354578,0.018210667461337,0.0126729881585752,0.0123628922406271,0.00799074477569599,0.00169623036324095,0.00155807006906877
0.0221197118360606,0.000871607615520466,0.157382713568571,0.0183559017335144,0.00235485799818817,0.00713735649800522,0.0902217940085852,0.0535221896084133,0.00205365209528324,0.0148377407520168,0.0130080051372417,0.00286207496262716,0.00242713868217295,0.00585323219251652,0.391799401445683,0.000239388944376557,0.0125046676947983,0.000744686450361765,0.00141730253943809,0.00123848964319418,0.003679484701367,0.0482248815825461,0.0446393771963599,0.00208426946685878,0.0446023390333583,0.00351401349766384,0.00452919955317028,0.00362045984982248,0.012358171462286,0.00928646411064525,0.00720132314543684,0.00794816787276897,0.00199345277240668,0.000652790729535004,0.00471369161920638
0.00198721718930379,0.00283662070796287,0.0208708233460338,0.00757428979909759,0.00203060513924413,0.00158611361616103,0.19556948089359,0.00868391632776213,0.00118116985946617,0.15673942616538,0.197310028048179,0.00295567492866646,0.00135514574100123,0.0747805788522076,0.123542598963192,0.000361596553419204,0.00555756295536248,0.00147275260784169,0.00411778718486658,0.000622533235974933,0.022227217175456,0.00568038236661347,0.0381772236506939,0.0454158584892896,0.00682592545331635,0.000632345398835057,0.00241538733654517,0.00782435339212859,0.0214312082119017,0.00432306082498834,0.027368665259362,0.0031314686455478,0.00113271276500641,0.000228253193256713,0.00205001572234618
0.000835462127156578,0.00086714374766784,0.233764948091244,0.0557558936840077,0.00437393735880161,0.00865846309659397,0.0393773479728428,0.00596117472077504,0.0062113209658248,0.00493720605728102,0.00676047336440933,0.000500737088191416,0.00260871535107512,0.0422375565579922,0.2125890924041,0.000197000756772179,0.0129787742210733,0.000185619264473873,0.0104888465756341,0.000857460552556868,0.0101493295752273,0.00120419708861907,0.0217164454749054,0.000740896929659917,0.0278238239231707,0.00485207847481144,0.00173993433454239,0.260446181644532,0.00483497199383896,0.0019872625670488,0.00226569164428929,0.00552609523125082,0.00222662010767136,0.000945752582151949,0.00339354446980664
0.00142618997528634,0.000810106333882071,0.223601877557706,0.0519231521562554,0.00600859259927021,0.0130931265622783,0.0169957937453716,0.00833352202800319,0.00629713172233503,0.00635536900675923,0.00662657402438027,0.00053663804228206,0.0018008534313877,0.0476402516245154,0.230732784146702,0.00022857421265849,0.0111583763433858,0.000149892577421757,0.00994059903383967,0.00128259444638125,0.0226918182733289,0.000777207825023289,0.0183734155577204,0.000644614860948216,0.0258815727954689,0.00799494865927434,0.00242334523870959,0.25169933891717,0.00460101844553643,0.00321173187468184,0.00194703466735992,0.00861660085150701,0.00155273820500834,0.00129979892314032,0.00334281533502101
