"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.000425123525002191,0.00584339386263132,0.000262009613588628,0.000172451649459088,0.0157415834642816,0.000305244146020992,0.00190286556423588,0.00100327589705938,0.000785638926280706,0.00290991728316836,0.000246282510150039,0.000611220709124691,0.0111957122891541,0.00670381687481871,0.0265003184453423,0.852616543002047,0.0294107204225036,0.00277362823167349,0.0352104203996629,4.36950749465673e-05,0.000734115239139944,0.000888996438319317,0.000390091865956501,0.00115627823151679,0.00216665633391522
0.00014407188791622,0.00125674333977445,0.000437122353867511,6.84531827274122e-05,0.0191586231014762,0.0014124982217858,0.0419857906826352,0.000978489601199879,0.000247839268892515,0.00771755384576196,0.00056560711377371,9.55919905769246e-05,0.510907893096579,0.00236901935329697,0.00672483346916498,0.0223895299566498,0.00299757980144732,0.000357587341449093,0.346959997780393,0.000170048143340404,0.000253763302297257,0.0100976645134982,0.000629398224893642,0.000116680745167641,0.0219576196814339
0.00132018859912515,0.0537728444692442,0.00655457667382405,0.0113591215947845,0.051541763862859,0.0200313466663651,0.00832264992801057,0.020429893153406,0.00431925465526194,0.00398125457056419,0.00236864050445528,0.0577872397416923,0.000483214943765807,0.00864964919693045,0.00428254860917705,0.00146304220915461,0.0116764367099294,0.666587418154123,0.00529539748472392,0.00279201293310847,0.00154619653711453,0.00589784678400371,0.0301355297842477,0.0101087035784693,0.00929322865565997
0.00422261320139993,0.0652909394318993,0.00235856390086121,0.00467604339889575,0.027284197780565,0.15228697241704,0.0105155042039621,0.36384892314651,0.0544014000922683,0.00224390154845684,0.0720850899113837,0.0791970626723526,0.00153278352301338,0.00545177409089438,0.00470475035014125,0.00352499185856164,0.031869289641195,0.0241616572635764,0.00511190359460854,0.0181897413238822,0.00243521100813362,0.0425364863581186,0.00227140944985046,0.00640850440006258,0.0133902854323674
0.00164549090217725,0.0109482682111046,0.00207837609078824,0.000156839704235308,0.0191045332516988,0.0823099452793717,0.00931457612855984,0.527641972382915,0.0192740143338006,0.000312108654586141,0.108183441382727,0.0273474027640236,0.00528652886088115,0.00460072046406495,0.00585433473135977,0.104062950702857,0.0142611812681552,0.00350736993063069,0.0283786986945859,0.00136684488555419,0.000765461654977381,0.0117558054073747,0.00123249195807313,0.00228903376999112,0.00832160858550544
0.00409167650161993,0.32665128343568,0.000502396498003375,0.000707889876383021,0.00909008323709479,0.00707669064519275,0.00200338377976274,0.230396599267785,0.0232480941025154,0.000182432639228348,0.0375422067979222,0.304154020619462,0.00163776084338407,0.00280093758071312,0.00232141815260146,0.00494590221958975,0.0189242456423738,0.00791343541773976,0.00317061307963004,0.00220365315234873,0.0014385050124488,0.00252305806843979,0.000600608070607718,0.00387125155274953,0.00200185380672374
0.000927259265785587,0.22362648718634,0.00555642200767513,0.000346253802210169,0.0677336415263302,0.00343251915942574,0.0653478020844929,0.294456701470946,0.00694160512661671,0.0102208160608391,0.129856118457377,0.00800124462321163,0.0439897615067362,0.00417346532861907,0.0337344723865007,0.00470561945366216,0.00905235576874439,0.00847195529077513,0.0246551756375682,0.0038048906593862,0.020083098701796,0.0174701299633312,0.00190576505838577,0.000991440789038612,0.0105149986842062
0.000714353355443373,0.224412342220912,0.00818325671923458,0.000762602668577505,0.0825257167559253,0.00390868192762249,0.0745893355921484,0.292703119699661,0.00531826964811419,0.010798271207752,0.149834421323833,0.0107361074580882,0.0327113927349726,0.00412765010258198,0.0200267530371125,0.00368184486479902,0.00976963725781205,0.0189969860761232,0.0148296878121864,0.00360230046912831,0.00565432601934431,0.00819177796299262,0.00315205165924983,0.00108491685737057,0.00968419656901484
0.00238996763639613,0.00578165452722531,0.00663347569224048,0.441094332338685,0.0523081843294067,0.00595479945718789,0.179376187770592,0.00454586719625594,0.000823509702868141,0.0219961484967792,0.0012910767316075,0.00318500460373956,0.00714815226411562,0.0360178467996954,0.0113025616159267,0.000740332046417469,0.00262124258953274,0.0132068413027283,0.0233218227869388,0.0422118378445424,0.00157355487737921,0.0146095418885465,0.0115799104022589,0.00865966716740755,0.101626479931527
0.000589900809983784,0.00364442678570562,0.000436849661566472,0.00104043022714648,0.0712109420147789,0.00217319899308197,0.0163440991922922,0.0130539280748533,0.000295184929060743,0.00175349018402032,0.010091782643125,0.000219141072294642,0.567704246775034,0.00296156092550785,0.00866252397554817,0.0918143994130588,0.055933892199496,0.00176273755755854,0.138687605008388,0.000751756311305769,0.0014465174474186,0.00428261280693806,0.00026501237994993,0.00204579765519033,0.00282796295669602
0.00102712756682449,0.0613456939454569,0.000560565007095015,0.000161079223905298,0.00423126700140602,0.00446051486918149,0.000870998069438739,0.0211973161027786,0.843722137157139,0.000306786929202088,0.00337348481372369,0.0288738627261731,0.000744802969752277,0.00333908535108886,0.00225217135280481,0.0022220390931957,0.00813669934820414,0.00315703459647858,0.00182556987633948,0.00153916407082158,0.00103642379588166,0.00218809673145207,0.000197660917998292,0.00150285881171588,0.00172755967194198
0.00157074484846871,0.0218260259822647,0.0201184342687225,0.00115444852992357,0.0643562741297374,0.0098688845279545,0.0441888206270628,0.277452514270051,0.121803584238862,0.00975843305451257,0.00877027258733425,0.0376141271603676,0.0226141523931907,0.0224636234941348,0.0154618610078866,0.0119171941371925,0.0101722199102975,0.020909284308241,0.121041297023873,0.0129507167134261,0.00218138958984125,0.0961573081261881,0.00339570719293915,0.00145317771690505,0.0407995041606218
0.00295072670224483,0.0230439694359459,0.0144702076005696,0.000563249219560357,0.0425398048736047,0.0200300214007835,0.0346518699449761,0.487742687702513,0.00750134537267342,0.00481366688971922,0.107887257416679,0.0110735782885227,0.0104415932573048,0.00622033996315843,0.0109178997950529,0.0632205919867389,0.0785895332771542,0.0181803092043506,0.0195377356186541,0.00296498691143061,0.00313920927446719,0.00967611839650398,0.00380748349381406,0.00446576270471163,0.0115700512688662
0.00033103760949985,0.00498084680699704,0.065824726953584,0.00143741567139642,0.037549420987549,0.0052800576513014,0.0883825165341138,0.0859282920898094,0.0131285948336847,0.00997178832738326,0.332861188581944,0.00395543753534183,0.0116463507439523,0.01053309060333,0.0283587781328519,0.0032534309616226,0.00248459008905026,0.00963561562718888,0.0600535812204528,0.00166700419483371,0.00254256572910627,0.0570088354367287,0.0562567880805485,0.00234193331359812,0.104586112284131
0.00389362654156045,0.0222757330492538,0.00700361596434042,0.142575772530218,0.0534748543313378,0.00357042896231328,0.0159037962742649,0.00142789087214431,0.0158051968672608,0.0208296366490499,0.000539120442385444,0.0254404877725092,0.00308081807582695,0.264234216312193,0.0143425712349584,0.0181560622362803,0.0127319485607296,0.0698187153879035,0.0183210101789194,0.00433133853474543,0.00688752104707921,0.0138149696548683,0.11004951341991,0.01866755306846,0.132823602031488
0.0212341749785388,0.171615868620694,0.0047656027279352,0.00320250710541514,0.0418737027655296,0.0900239301160352,0.00878483705075056,0.0722672001494749,0.0610098688914014,0.00130536792808429,0.00874781965903666,0.104019028834078,0.00724180819123603,0.0621047377766809,0.00786822652788982,0.0168377101977133,0.120550704982022,0.0301569400867972,0.0163660919527779,0.00775158494091932,0.00174493901115305,0.0566585590286292,0.00208953803763528,0.0648931005351599,0.0168861499044117
0.00165557966996512,0.00780784515193043,0.0038221638613016,0.000878903004442718,0.00863616774957536,0.0188886490241619,0.00171854513823943,0.0356705256554993,0.797541232437888,0.00127979317172462,0.00324308843182996,0.0248208010315892,0.000713180733075269,0.00449071127241228,0.00177538495536131,0.00204799611986812,0.0154812956507882,0.0313931152639899,0.00308480874497239,0.0173000086841429,0.00103334791504064,0.0100224144623478,0.00112251158079264,0.0020393072385638,0.00353262305049724
0.00160511515667594,0.0151485612426687,0.00376697855871074,0.000485454056612916,0.00685421148265568,0.00449138261527282,0.00252024737644512,0.0135345278566788,0.849998844851205,0.000885397040742371,0.00519063823058678,0.025226311889637,0.00145415656018197,0.0216310576324955,0.00196581132832644,0.00378450999225174,0.00481506934830738,0.00403841847139774,0.00599575073973699,0.00405885762408975,0.000834140875579444,0.0126266620497252,0.000551996915807144,0.00237684641888018,0.0061590516853291
0.00242209509773227,0.243313878096342,0.00103278193189911,0.000811867951839109,0.117561693296044,0.00342780760174282,0.0842931489992969,0.00264680451382663,0.0011236016723637,0.030787233441778,0.00160527257569741,0.00305119912044307,0.051159733050657,0.00548422307706918,0.0951349607326153,0.00368755648508908,0.00658052554981747,0.0136620663334156,0.24310665248304,0.00215070607277012,0.0103673474314585,0.0227623396108418,0.0102474339551577,0.00184697665699996,0.0417320942620624
0.00220083980562778,0.0503532074902071,0.0105536898154277,0.00851373240784521,0.045646365615417,0.0723708308927726,0.0468878933798108,0.0138714475983578,0.0140469175001604,0.0385765265877998,0.00223738243155971,0.0632118414856365,0.00557272572716923,0.0107252188830659,0.0437206405260735,0.000360996410919483,0.00271978144754231,0.00772677376705843,0.0251664339572221,0.180959207901409,0.00396645376855443,0.265030945504124,0.00214001047568007,0.00165258404826234,0.0817875525722964
0.0022166561225866,0.0589032665521289,0.00100118275146144,0.00673942137332048,0.00578190096195816,0.00234503775739873,0.000671309612392213,0.00803917190760643,0.519813234355357,0.000377100116123703,0.00212347969792364,0.34484971221695,0.000682771449385,0.0109766928003929,0.000749059104564485,0.00121820816275553,0.00890743823212729,0.00774704028034123,0.00131947003805261,0.00222930405727831,0.00184482830605385,0.00164772275101893,0.00088322811587007,0.00661551150930506,0.00231725176764738
0.036594855566641,0.239892604243456,0.000469916311277402,0.000706509183960983,0.00575519917818756,0.00168281565140329,0.000537783354253046,0.0178719074176839,0.302335034484722,7.2496317261647e-05,0.00489676116748408,0.354845702659072,0.000909166439856424,0.00542177997129414,0.000752107995093783,0.00380187699278921,0.00749626842477345,0.00462286363878334,0.00138201175508528,0.00211158571695532,0.000799111819659851,0.00119636301225829,0.000239406852622133,0.00471932375848916,0.00088654808693728
0.00489076709543929,0.0143521845181442,0.0163695504739283,0.00135475146300775,0.140899278797214,0.0105870728248807,0.114129489548135,0.471452285569522,0.00875247122394919,0.00963503653850079,0.0213777368719796,0.0141983058898981,0.0136445814251985,0.00665992597898975,0.0111167229202908,0.00602224147030382,0.0122749809467376,0.0211048644378542,0.0254219605390563,0.011056355193116,0.0033293499551078,0.0285221576575074,0.00447652310073759,0.00193999469047937,0.0264314108700211
0.000826481256884364,0.00427583581168718,0.0430461045888652,0.00149539313320646,0.0281089967719927,0.0033731370119663,0.0669289930504215,0.0690614361931724,0.113584129613372,0.00448564496555547,0.310507395361171,0.0479735619556242,0.00246674684988395,0.00969952131221456,0.00936547084813203,0.0167931237128338,0.0028509432338786,0.00456423847170181,0.0609962975088043,0.000864752803193027,0.0194488961001412,0.0101430185669005,0.035440258975169,0.00819272536699591,0.125506896536232
0.000665979690506475,0.00938659971318857,0.0515402802691053,0.000885452404818949,0.0299942586285437,0.00554061557657788,0.066354336554645,0.0624527581094444,0.126358958826199,0.00681700877336661,0.386386119810002,0.0137348869507441,0.00212880125892424,0.0074487119291357,0.00795035206616365,0.00892079659341268,0.0028487572748405,0.00308820336082474,0.0353723060886796,0.00101973788940097,0.014693214122603,0.0126553027748802,0.0162006316279245,0.00581722901878661,0.121738700687282
0.00113054921029739,0.174197818256989,0.00882542138133225,0.0130736063034281,0.0154991879520597,0.010270650477952,0.00558373936269844,0.0246229368843043,0.0168374307604126,0.0182141901042049,0.025037631468402,0.504818009596433,0.000115886835947858,0.00424456888190166,0.00890141698276866,0.000133321646833759,0.00477262731136524,0.0922631758551448,0.00111013797095471,0.00971302558341225,0.00486493038950571,0.00704326610439549,0.0323722485783728,0.00512847021654104,0.0112257518843422
