"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0.00193867056362295,0.000872442894191288,0.00990917300402767,0.00056467447982716,0.000880401635252116,0.00193781276852632,0.0414573937319234,0.00370627706923111,0.10375801062591,0.00656345303830184,0.031699836606868,0.00544777026642642,0.00333241420329052,0.0571216947607105,0.000551157296089518,0.0147278650091934,0.000338487623137257,0.0268253215848517,0.0545358877605198,0.144564935725374,0.00984446028635319,0.002244680118137,0.308645389358623,0.0030796488793949,0.00157692935139168,0.1258603252926,0.0144154382767016,0.00132565485152386,0.00193436624724483,0.0203394266907554
0.00110250677839167,0.00197303927358175,0.0123603708525039,0.00614298052419734,0.00153878808115898,0.00227099983618981,0.0204721789353308,0.00465824990181521,0.00192159687215989,0.0304665802278778,0.00648653697443451,0.0380896190844379,0.00728380159575577,0.000636157931919122,0.128514206537653,0.00860166052225827,0.000909977875989903,0.0129516772936084,0.00214544683855943,0.146224162712353,0.0041709034548939,0.000249922990189262,0.378939078627603,0.0219094304233063,0.00235114389614561,0.0983359311926977,0.0483508356219511,0.000730847205414256,0.00781716394834062,0.00239420398928232
0.0362718248555347,0.000390870197154754,0.00109150533006939,0.00157858775674931,0.00135898828428076,0.0261435216439502,0.0904852330819073,0.00619536655921046,0.039949935792827,0.00770661604759719,0.0101963032263395,0.000933008602840636,0.00930449928947631,0.272877507290053,0.00179524994280321,0.00401149092122022,0.00140401108529382,0.00929388265719554,0.0137590595445784,0.00171614492910558,0.00699714572363592,0.000317423410942809,0.000420436157841543,0.00207737087592419,0.00451137640410835,0.00668619529044877,0.00947238891452054,0.00362482173857379,0.00271995869012497,0.426709275755691
0.0035903882446993,0.0164153128343114,0.0179049486292192,0.00295429073786405,0.000444561923200898,0.00239902817132754,0.0211983069783705,0.0299161548964913,0.00141142524935592,0.0190045678072638,0.0387712732272373,0.00161999377777016,0.0107265558831038,0.000877217959181018,0.0120106914319643,0.0272566781205477,0.353499148806151,0.0390186099820665,0.00441787126122348,0.00481987035920343,0.00254886923679135,0.00118241597584551,0.00393846845536672,0.177888064657065,0.00207429607387515,0.111747718908811,0.0589593757431075,0.0034896834617564,0.0289467533195166,0.000967457887312543
0.082071674253844,0.00322202572919904,0.0150813841937466,0.0659697646374628,0.00480917126767874,0.00866934519188547,0.0980318443383075,0.0069837827755726,0.0528356983523472,0.0130427178250855,0.0176496001431779,0.00705610916299581,0.0247596284448893,0.0108383931997881,0.0639279080877965,0.21818720739619,0.050560891100774,0.017514264619425,0.0188937893058211,0.0134171807695324,0.0584420904440081,0.000107029974786785,0.00701290535374324,0.035939810352442,0.0128232559402055,0.0142552000311215,0.0542056415640037,0.0026666884348715,0.0085041662734151,0.0125208308358835
0.00129557614867606,0.00186633638128379,0.0162467976323946,0.0112684417955176,0.000327728407811525,0.021740755683912,0.0414760714908044,0.00748391133428438,0.00975714646284892,0.0293669143116962,0.0195090866009349,0.0276053448227108,0.101871122189526,0.00136603473826602,0.141812741106278,0.0592122834903547,0.00193672119207486,0.010632548820007,0.00779251559852724,0.0736709423128622,0.00411133577465458,0.000297708883454033,0.0271298588945243,0.0216357883837833,0.001462238000217,0.133206380263302,0.219334625375478,0.000556538464475879,0.00351802677848464,0.00250847866085444
0.00932546771286005,0.00234018476014841,0.0158914094117013,0.0622065040712904,0.000705896655443629,0.00600958325010526,0.0441853226204083,0.189385465348001,0.00112493996942791,0.0146965642899462,0.043978721710689,0.00400097205603433,0.0106282229273264,0.000877422383190335,0.0123104257737995,0.0343547277115116,0.282236955850208,0.0747902443182342,0.0099568310611554,0.00425101734435494,0.00202285877604494,0.00469562496535752,0.00275071393510137,0.00731929156285226,0.00155082686110004,0.0530931200691691,0.0953244743826949,0.00686641578821828,0.00223429582385097,0.000885498609774224
0.000709989224504057,0.0150942369528118,0.018811719812316,0.0145012764449395,0.00216554213136466,0.00146610010020784,0.0525709350203351,0.0038523764329259,0.00163649773026108,0.0535608067910854,0.00850351437154112,0.0231202452466298,0.00420796244036056,0.000377239016913788,0.00197247225879839,0.002956443518002,0.00059853277589717,0.0832617128443478,0.00353638178943997,0.178274772981827,0.0731165979770387,0.0147163032163594,0.349769323941887,0.0321017021798149,0.00565115824531074,0.0189353698438181,0.00618390781826698,0.00285526257169976,0.0245944401803788,0.000897176140916201
0.0062341768512777,0.0042899413300359,0.00608184240258517,0.0274474059179044,0.0014695597709846,0.00415511536359795,0.0394309038493564,0.00799552670620294,0.00291916486837967,0.0118213300462325,0.0164286249485545,0.0143214577611398,0.00316042167656062,0.00152036196255287,0.149456507644431,0.206034842569324,0.210679923758037,0.0138555077770786,0.00427279672885824,0.00498201839657363,0.0214146480046606,0.000189668999739047,0.00406234253504687,0.0410051308481406,0.00280642989967598,0.0903080803347557,0.0902565756096081,0.00328019265777681,0.00624640362920988,0.0038730971517192
0.00415126244133488,0.00214458792105868,0.0118231516152981,0.000956927377034517,0.00127807452593402,0.148486291252595,0.226543487057464,0.0062624186747236,0.00206946422121139,0.00292302536155764,0.0117175105948034,0.00023595888856174,0.159253563086814,0.000775769254396437,0.000616489811944705,0.0245568833096787,0.0108915162133935,0.00356770864543884,0.00865430491765814,0.00901154444903546,0.00297479921632918,0.000925792402649186,0.00221184219074075,0.0018305913941375,0.134067298381062,0.00100796213746546,0.00320532521737409,0.216131341540501,0.000739620836530903,0.000985487063273574
0.00466879387544186,0.00850830832265961,0.0437675707764939,0.00932594880995254,0.0293071095724568,0.147737339996471,0.136700812269359,0.0213096581863091,0.00938129235111211,0.0164357065942707,0.104329149986558,0.0064380148814312,0.00938099057925365,0.00405060278177876,0.00120401963142343,0.0025132580089471,0.003096647121847,0.0482372975704404,0.0212256623673224,0.00991731049972952,0.00795113533165254,0.0826993704980893,0.0130850877498199,0.00601173424801014,0.102275700576545,0.00645526158385212,0.00408399450211088,0.116897802402071,0.0023373155279861,0.0206671033966043
0.0201816723214204,0.0175921153820462,0.0184791999743747,0.00478676420262755,7.5617110223456e-05,0.0272415931422231,0.00885545131008694,0.0184640533880838,0.00732708715488805,0.00991468060863796,0.0533634640831883,0.00063320233355754,0.0715295240865324,0.00114529696912543,0.00494223082914541,0.0567161420941779,0.00878882257319415,0.00786600211919042,0.0055307755458078,0.00703108926848028,0.281704186693572,0.00109440140218962,0.00519895888703514,0.00701541897356988,0.00017347608612081,0.295677587407528,0.0519809502676372,0.00137964583390077,0.00352206271558705,0.00178852723584797
0.0011636656045617,0.267003112503758,0.00088253156327181,0.000672629054053156,0.00151043468166595,0.00183110275522921,0.00802797512856735,0.00122917365064698,0.00108305297733372,0.00596500044533073,0.00622129602431676,0.000243318443104427,0.00140750207456025,0.00026405087697765,0.000472601986288619,0.000371811629984051,0.00190633676436662,0.00473175738502667,0.00096607622260026,0.00194637363099201,0.00156370828434341,0.00044189805066205,0.00195839987874353,0.159203977536418,0.00459481980093075,0.00365251203276021,0.000978659019511406,0.00335784849986327,0.515100526600398,0.00124784689373314
0.00415126244133488,0.00214458792105868,0.0118231516152981,0.000956927377034517,0.00127807452593402,0.148486291252595,0.226543487057464,0.0062624186747236,0.00206946422121139,0.00292302536155764,0.0117175105948034,0.00023595888856174,0.159253563086814,0.000775769254396437,0.000616489811944705,0.0245568833096787,0.0108915162133935,0.00356770864543884,0.00865430491765814,0.00901154444903546,0.00297479921632918,0.000925792402649186,0.00221184219074075,0.0018305913941375,0.134067298381062,0.00100796213746546,0.00320532521737409,0.216131341540501,0.000739620836530903,0.000985487063273574
0.00536290394230113,0.0183041819475072,0.0019520387467488,0.006210141838257,0.00530742171925529,0.056099536229507,0.0620604891156152,0.0605881469401042,0.000911036301570201,0.0133257223804254,0.0468190704661605,0.00827098583082721,0.00270946058737152,0.00450318689916975,0.000851851547580416,0.000241755025584489,0.00882328126932116,0.0127152296775986,0.0327556467250779,0.00138200770259697,0.000534951697061024,0.474490230895228,0.00257749577939352,0.00631503521059494,0.00986759703411837,0.00211305831446295,0.000904655057374765,0.145332950928059,0.000671004803418233,0.00799892538770949
0.0011106971797381,0.00191029551748929,0.00407444506761991,0.0288184593134796,0.693181793140146,0.00312323919467109,0.0108271606298415,0.00710260967919714,0.000780954602613006,0.0350464372625671,0.00577473786050085,0.0644185765708928,0.000876377426302295,0.000243498983129444,0.011722660697209,0.000505128597151792,0.00119329912509854,0.0127971999113783,0.00463082364847768,0.00391534724100602,0.00101992252605199,0.0495493894966288,0.00351330502781764,0.0030198532474099,0.00882573200420081,0.0291965958156527,0.00334166169313838,0.00662391970032037,0.000901862057768259,0.00195401678250145
0.00596707719317423,0.0025227684964917,0.0121091234046302,0.0573348426168478,0.000700999841333129,0.00639382332462122,0.0682538539809421,0.182136694498282,0.00145548728127152,0.0203150410835018,0.035158092872969,0.00517830753478205,0.0109761167092518,0.00110786779950464,0.011757143764217,0.0523591816793543,0.229862750518363,0.0779105079137607,0.0100938295380043,0.0045227060481994,0.00218034958173133,0.00554602998399326,0.00289620048873731,0.00776788910916938,0.00188306540522148,0.0522358500825912,0.116578325370767,0.0112339421543475,0.00262478037227675,0.000937351351662548
0.00842670054809396,0.00202613089003557,0.012256908457019,0.0783237419344681,0.000713341202775701,0.00583706442595405,0.04976212001195,0.175949584411219,0.00129560422079452,0.0158669468276694,0.0388983089872451,0.00523133773112449,0.0110362816824769,0.00100795029485487,0.0137094461108611,0.0399136069118687,0.249304783070183,0.075578205606957,0.00994348138170608,0.00432283486090878,0.002067356846219,0.00377107723855078,0.00259737037573774,0.00753851474552418,0.00158715200262328,0.0523979338587202,0.122589642013937,0.00484387636501325,0.00223079125089276,0.000971905734616978
0.00620370322714883,0.0110952709642631,0.0158825883032849,0.0046269609261784,0.0117178197995294,0.0640111553548043,0.230115944682154,0.00378849673537727,0.014252361178151,0.01073665804651,0.0261556170274369,0.00149519196543818,0.00780959809450571,0.0027763660004785,0.000577140861498125,0.00377066971626276,0.0185462296725149,0.00971249603533836,0.013097888751256,0.00293905774602927,0.0285189874443011,0.0219462789953191,0.00144148672930181,0.00334253184938361,0.405608322037572,0.00138515358149647,0.0020776313550228,0.0683545841780691,0.00183920639342576,0.00617460234794863
0.0526301255172585,0.0537006317077851,0.00645975578749789,0.00397974269936698,0.00753021904077759,0.0197553078649185,0.0825769442369736,0.0483392440743485,0.00177047602392939,0.0234114429835024,0.0579196264996964,0.0117721965781114,0.0060289712666409,0.00118614858127386,0.001257126798747,0.00283322938341044,0.00728443958200042,0.0212480131956069,0.00751043522678851,0.00685286673919205,0.00446842421789053,0.348340116449369,0.0162562980037595,0.00971339301392726,0.0390287350982797,0.00497345253623879,0.00584802611977569,0.143113300801333,0.00160074784416069,0.00261056212743932
0.0371439430978813,0.00242085868245801,0.0108668344258702,0.0121000417368331,0.00652351482425889,0.101074970331407,0.0149570014863365,0.00405011408657092,0.00383330110760499,0.0239051933017936,0.0664702889110598,0.00251265675604931,0.00653447007021422,0.00193425719072782,0.00410421211509881,0.0109161418547348,0.458757341504833,0.00770768202949833,0.0813683249684038,0.00112648754781535,0.00121445849317561,0.0044599287946871,0.000459717525369677,0.00264708676288813,0.00909697233761734,0.00241703221966229,0.0096960287820677,0.107800810787086,0.0010770360372656,0.00282329223073134
0.00052443361818849,0.0188933043424968,0.187069604233529,0.0237986722876785,0.00338175785465635,0.00135086494127942,0.0242223600724546,0.0171323774529855,0.00335093374510542,0.0205933223529617,0.00922853391934917,0.00172251256793505,0.019167585688765,0.000285094517290328,0.000735138067152585,0.00156876590363396,0.00113099789613583,0.0164047875103423,0.0117606760002688,0.176798103552172,0.00355454300099805,0.0341169047499647,0.346921383582279,0.0222539454822253,0.00184165458804172,0.0294317969258317,0.00629239115793993,0.00388038226156518,0.0122386970245071,0.000348474702266203
0.00102613819436221,0.0100171859652659,0.0877320944515766,0.018634751769968,0.00467937221554672,0.0178644314617693,0.0328621329090904,0.00400466174073204,0.0164738779871059,0.0800270083938735,0.0191077916311288,0.00393138399215414,0.0152550345381941,0.00453687629589376,0.00360448190254978,0.0294031057473525,0.00165844870164548,0.24329897382167,0.0387175161400219,0.0651911730891302,0.127676706733257,0.00136735171639005,0.0257871467578984,0.03594820900506,0.00595512998420381,0.0650874238852802,0.0148445259050228,0.00312264397896176,0.0138465239141008,0.00833789717079461
0.00794725333416249,0.0840395268814421,0.0857530632581685,0.00125015436356011,0.00222157711305972,0.0211750946270799,0.0552863121760683,0.0100230848316,0.00244215154826337,0.00389036569974971,0.11653570584894,0.000750074337134936,0.00324121569978218,0.00857154094784121,0.00198167442257954,0.0955225636180535,0.111065522405409,0.00534798891131661,0.011518407710814,0.0133445278152017,0.0173579839274786,0.00210321570551499,0.00530458211716767,0.0138997653702779,0.00640668031228873,0.00721931782224325,0.0522209686463938,0.236687209298253,0.00238726245972762,0.0145052087904278
0.005290039245714,0.00204170392480188,0.0129179398538624,0.00597648376764465,0.000762580726165342,0.0457149298414512,0.0160706048351409,0.0500595016112634,0.00892284399134777,0.068844487394375,0.00920422798977278,0.00266963366953666,0.0496606633489585,0.00310491300818523,0.00176458997111923,0.00111913721934439,0.000457503692257067,0.144939949698757,0.0279665785184045,0.0526312745655667,0.00600569727571077,0.0185322541202591,0.0194507455795362,0.00436244054237123,0.00293685725695788,0.420831338634964,0.00324349153355707,0.00253800370626216,0.00916993056790848,0.00280965390880504
0.00610136281884383,0.0113991181289382,0.0631211638578087,0.00207732445603397,0.000388106326383173,0.0464110728428982,0.0879488359749446,0.0215987942886031,0.002751060895481,0.0177503342950844,0.0331950092530396,0.000356300375850578,0.167404833888876,0.00116800029521077,0.00250976544488553,0.247440590922409,0.0150249117770905,0.0160396933862802,0.00626611200735341,0.0135618638048131,0.0363695454190919,0.00136741139612785,0.00765022154061086,0.0395854217902248,0.00206052383098777,0.0131595160624384,0.110907710684046,0.0164841184678823,0.00881880207188393,0.00108247369587846
0.00787958003276891,0.000170497987442534,0.000284530094770297,0.000259864069546309,0.000667361893893714,0.00937865235729555,0.00692202429889012,0.00061075910206471,0.00552529888200136,0.000557638735012172,0.00760604677350414,0.000251450163174504,0.000828281680437727,0.467823757896259,0.000290407962200586,0.00054083158585332,0.00130297418049621,0.00173248274918633,0.00525397987514652,0.000296954155275119,0.000397544527735251,0.000289388674418312,0.000167326018827172,0.000376691554006541,0.000749252435231207,0.000454611203073778,0.000803491659528632,0.00136431309853591,5.75442947536528e-05,0.47715646205867
0.000993328754969005,0.000227275395608768,0.00390880136773213,0.00879489401286378,0.000330494680956679,0.0115607785106585,0.00790870073036539,0.0440653241665473,0.300920786778031,0.00360904181387857,0.0107011439866704,0.000592088919628378,0.0626489408727119,0.106996929909308,0.00118535955107181,0.0409337996897411,0.00103956468728178,0.0147463911153498,0.166332410782623,0.00722569014463085,0.0037266612055304,0.000210883059364517,0.00353646801019585,0.00234061214525882,9.58621721800117e-05,0.103727838052751,0.0215224677190213,0.000105088962283179,0.000145699598464814,0.0698666732043212
0.00376237413329262,0.0806897784254717,0.0914008622995879,0.0232756230309201,0.00493591050911797,0.0243825985229272,0.0371494674897171,0.0411658898317747,0.00100285539425556,0.0236950019615493,0.026748289277612,0.00425738143421591,0.0147082518292332,0.000212741367311549,0.00398017172206065,0.00343195445298031,0.0152478654484498,0.0136937219393282,0.0157227762561102,0.0164689000382074,0.00309357902490084,0.0704966121578721,0.0149406514115069,0.0205628262247642,0.0314697843029615,0.0105067586524976,0.0108628081844863,0.322679430730621,0.0684925205377779,0.00096261340848781
0.0310046172273488,0.00408387064393599,0.0200826391144653,0.0341738217894732,0.00368193838581687,0.0437798898202148,0.0913650661265749,0.0168984815564484,0.00229518595977909,0.0107177315411225,0.0412184252324641,0.0275520997760845,0.0536341293259929,0.00122936946223483,0.245529776940776,0.14005828731072,0.0970351469250101,0.0112864985511992,0.00695161313501957,0.00356665486909831,0.00636051566881701,0.000378634968472043,0.00352550316972546,0.0233065923666404,0.00883500301565099,0.00902213208232967,0.0348968405302995,0.0203338035855477,0.00356986225243437,0.00362586866630454
0.0117987860227095,0.00139272082506285,0.00333423287739419,0.00549148634192185,0.00196982757703419,0.0358194260187684,0.0268230098830941,0.0121747607269125,0.00707363479559085,0.00627834505235716,0.0225494309310344,0.00788978836561393,0.00845382885214613,0.0330496762059724,0.0748769797553563,0.375545361395821,0.02435066139116,0.00689580534185238,0.00695886273334525,0.00132421088135222,0.00501687063336455,0.000233644242482669,0.000962290058291067,0.00843706623169555,0.00186630087330642,0.00602751393585254,0.183162828493112,0.0761629569711235,0.00133106838720594,0.0427486241990657
0.0227541264281324,0.00218093304455866,0.00184342814803755,0.0186397906557034,0.00335322228431535,0.321443147841959,0.0146186934900914,0.00316254849151672,0.00704948803234666,0.00203288184188127,0.0783289082490601,0.00468401107604999,0.00562305401561363,0.00185445504541487,0.0101788478150686,0.0797699120654462,0.16110775743437,0.0019416296048018,0.00932769798296534,0.000288548638013368,0.00166995488338068,0.000400701557549407,0.000160086575321315,0.00211284561744481,0.0024570977248832,0.000857256887017843,0.0799482394102745,0.157151713256124,0.000524326958530934,0.00453469494412768
0.00665976565766975,0.00240311346426215,0.00878023581145209,0.00408437137820457,0.000163479430801747,0.0841895796620655,0.0269248029064435,0.0129747115648956,0.0260446658688995,0.00824621338737868,0.0336160171301149,0.000843573576410502,0.219864577394873,0.00439171350895852,0.00363035458501488,0.202393190001351,0.0112869167491722,0.00482983782783702,0.0204560627923974,0.00227380667446995,0.0205971079605085,0.000487107888377411,0.00129482549316972,0.00721757548144109,0.000781035875879238,0.00800031426414337,0.266232287695295,0.00625626004682968,0.00199590788908851,0.00308058803259493
0.00652700527525577,0.00200231323632072,0.00426837510272642,0.00570604301752187,0.00020669099717039,0.0928860694086372,0.0198366424156185,0.0152576774417009,0.0235644274658102,0.00771178215404032,0.0337364086333649,0.00145376774952979,0.213427020794146,0.00543061762720871,0.00762968869520495,0.203105607512136,0.0259699021080092,0.00790702945594062,0.0356384894515749,0.00118870897572504,0.00422472860718961,0.000693540840817633,0.000917478600786749,0.00652340402214505,0.000689291195385198,0.0083031562867185,0.24108133409696,0.0191435558777034,0.00205905295295992,0.00291019000169164
0.0074130708391084,0.0082893540572029,0.00684388792414409,0.00476994725232915,0.00122409108237497,0.00298143506933595,0.0418152997873394,0.0208623462887077,0.00312661619451045,0.18611082665571,0.0144981303908047,0.00640255781806885,0.0373860340573854,0.00071253662967806,0.00123014272533063,0.00141411434180991,0.00335218132572303,0.0778890241687815,0.0189814499528741,0.00659300473998757,0.0059018172037372,0.456065350993223,0.020850328752977,0.0174600160131475,0.00197112531294334,0.0257827310110096,0.00718163971614556,0.00499877281662665,0.00745257533173574,0.000439591547247386
0.00115829425542428,0.000185107511779743,0.0043270962932115,0.000558459963650627,9.73533676087495e-05,0.00555540652158131,0.0198333162269655,0.0033272122157591,0.38863097614706,0.00379788691425718,0.0313566511245816,0.00361305275997687,0.0495890860288933,0.213218393550771,0.00035772859790667,0.0310835751451359,0.000627795786418661,0.00506298929424024,0.160144165207745,0.0021995127948213,0.00433466153869983,0.00144186717566986,0.00131482977442354,0.00109430673499772,0.000248013755252693,0.0193603974984451,0.0258295755803113,0.000577431350427882,0.000429899013842407,0.0206449578701407
0.744852129677976,0.00219033276556029,0.000836172988805558,0.00888561683178959,0.00163618450347465,0.0541099159416789,0.00692689737397628,0.0021064233454622,0.0015722401888654,0.00187947600219377,0.0740598672321657,0.0023352523825749,0.00482405416820582,0.000648715488215464,0.0035490957048837,0.00280285920998742,0.0573285202519073,0.00173500482810469,0.00584196952977857,0.000247770367944836,0.00233203989274684,0.000355396731172012,0.00015588931482648,0.00324974556387693,0.00137050970435124,0.0010920170498558,0.00539485822592669,0.00455973505412241,0.000758495180194972,0.00236281449937569
0.145872572309036,0.00738930481664459,0.00645488578742727,0.0331361471305441,0.000672481118133099,0.011801081973464,0.0255605410087052,0.146250620425938,0.00714276174786214,0.0109826790882595,0.0819252659785968,0.00293395183240867,0.130006524050301,0.00289483059130521,0.00745130541710414,0.0132420349358678,0.0575065787229551,0.0205883083372101,0.044190359046297,0.00288329315468185,0.0035572328562946,0.00210313801501793,0.0032134285676269,0.0336482593895445,0.00141391585887379,0.0160811910527058,0.156868438981102,0.00617169509568371,0.0156639273308185,0.00239324537959019
0.0152651506000787,0.00417355003908442,0.00625865256653852,0.016898477816645,0.00713845237950279,0.0187986778459376,0.0338469682458429,0.00714101117453132,0.027627570851063,0.0151732879241209,0.0401420648673867,0.0229970431121243,0.00781665461917524,0.0148788990356845,0.100218145314801,0.173596126276659,0.0848541335170806,0.0113557040295221,0.0360034037134411,0.00357767894039553,0.00902183711745797,0.000231911578552666,0.00214786767828726,0.0503455815725194,0.00498928991430919,0.0134428783144713,0.228402461502976,0.00827452793335963,0.00640201599030638,0.0289799755281451
0.00360566186410713,0.0170797086388662,0.0185022619606448,0.00273891066229466,0.000406134140661266,0.0028563859062721,0.0218558005550294,0.0307526155026776,0.00155094760735602,0.0194444772802226,0.0407945531801647,0.00145033775815515,0.0126539879340368,0.000944401706578988,0.012208342766575,0.0404910219546783,0.323609181341692,0.0420281708270215,0.00446111082681344,0.00469679298292901,0.00290571800842556,0.0011114393044796,0.00413833698622954,0.18962803211752,0.00193863570575259,0.11537362392346,0.0451330425115211,0.00362577774113129,0.0330704908133933,0.000944097491309816
0.00998450269082479,0.0540353474369272,0.0177053453733785,0.00946047827704372,0.0104096383794075,0.037715540528147,0.0713587959577909,0.0420242807137643,0.00163878009485604,0.0987708124719927,0.0550013688451812,0.00574465889999832,0.00548253239074101,0.0125032428646596,0.00448067578956835,0.00211298647690096,0.0335817245348743,0.216169163660154,0.01141432550843,0.0115811385371604,0.00504573354424036,0.110029770930484,0.0157871107963153,0.0261690917810629,0.0241219972268687,0.0171744695300028,0.00329803968700721,0.0568773147651238,0.00520764928158553,0.0251134830255083
