"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
0.0602061950900329,0.0791011780335815,0.184956625966219,0.00346297816779428,0.0374885127987663,0.516671427827883,0.000700300678938387,0.00533949137315155,0.00464553527860712,0.00609920768794682,0.053459528123562,0.006864605250238,0.00297683897043853,0.00261858528297637,0.0354089894698641
0.0280675181900225,0.0103442644007257,0.0460179351280242,0.0144737937820779,0.19634724962159,0.342519882142746,0.0466127412279598,0.0329492979332791,0.0691907262510158,0.00562213836499393,0.00606443787049484,0.0484764932098349,0.0508428319956429,0.0118836991792312,0.0905869907023613
0.027557794916651,0.00323679366196081,0.296645723461453,0.0211785712469294,0.0261224889025708,0.22318436176532,0.000673744416248168,0.00291014277706768,0.0023893410874418,0.0488472618664827,0.0126584147390369,0.00633826955221489,0.0725878946588645,0.0061618903175244,0.249507306630234
0.00461644065030414,0.00690346298562099,0.0945145585526018,0.0100214536220532,0.0268824396827833,0.433505630881028,0.00212960733532648,0.0378071926222296,0.00199317975280336,0.00278644925338508,0.003048692581819,0.000481341701892791,0.0407026193409762,0.230124680488909,0.104482250548267
0.00375383405969481,0.0156962571693251,0.109865140012502,0.00353047446677265,0.228980735076291,0.00173204008817967,0.00083291287476369,0.00147127770339573,0.0101631358894066,0.508056937734726,0.0345558088984814,0.000946895311685632,0.0240542970262251,0.036460274116491,0.0198999795720591
0.00568121238257146,0.0348136199811347,0.0989984377985059,0.0146507337390045,0.0859599188041417,0.65856653309336,0.00632919853236037,0.0263073090623081,0.00658064053472189,0.00854398185390906,0.0149209182818056,0.00427010727196008,0.0160764011173504,0.0030776213667575,0.0152233661801083
0.00259211551884965,0.00270964544106779,0.00551573148853875,0.22740299444651,0.08913223126215,0.0201337826768827,0.00255448348188064,0.115192934235387,0.375674233166411,0.0118889407708837,0.00103345321895146,0.00133966998166717,0.00180760620958474,0.00417126372578446,0.138850914375451
0.0115040297322764,0.0168472273481109,0.0435390503119661,0.279773341679706,0.135151321631824,0.00189985492456664,0.0303163312817139,0.027463571357382,0.284096251372486,0.0256936545459132,0.022829066429225,0.0112927047014531,0.017512606071552,0.0756444222702471,0.0164365663415779
0.0987937354998778,0.0185920870362006,0.367829456572046,0.0184346708167406,0.136767762380301,0.098718040040107,0.00172296607432505,0.00712066921316834,0.00792125674867529,0.0195125910042549,0.0102252364859656,0.0132413771757109,0.00281076332408101,0.00466970374810594,0.193639683880441
0.000191787602278426,0.494813978368699,0.00654068477979701,0.00161187847525334,0.00290964995738668,0.00101779475284912,0.000454072081950443,0.00177549260327299,0.00448887832562423,0.00223267144489178,0.481934367012267,6.31617005802841e-05,0.00051101227838336,0.00042162899912438,0.00103294161764164
0.00259211551884965,0.00270964544106779,0.00551573148853875,0.22740299444651,0.08913223126215,0.0201337826768827,0.00255448348188064,0.115192934235387,0.375674233166411,0.0118889407708837,0.00103345321895146,0.00133966998166717,0.00180760620958474,0.00417126372578446,0.138850914375451
0.00146133183820084,0.0191277745149371,0.0123304910140974,0.172739249018855,0.00833554814451012,0.00308548101352091,0.00550768740777642,0.110089636775658,0.0594466584030562,0.00477652398533529,0.000552311820836739,0.00674649531483585,0.0205304796381947,0.565767294344769,0.00950303676541613
0.00176680807627092,0.00455565315905543,0.015476660607775,0.00412129367731963,0.00818108326814744,0.00048209479235954,0.746756584387712,0.00530778381123772,0.0430962016404526,0.00123782906179838,0.000772168740811483,0.00279102174695765,0.0716164674303722,0.0916411565607275,0.00219719303900248
0.00461894188806489,0.0128794020838804,0.0835874559424928,0.0115242378162079,0.0332293524111471,0.401523145026441,0.00203689584322455,0.0323114269652822,0.00267673298382328,0.00273863165769381,0.00380259369754437,0.000482998838891272,0.0485741498953638,0.246225748738141,0.113788286211802
0.00416137284309053,0.00735910325695328,0.0812690256522671,0.0106772521055603,0.0285050911225437,0.422696448752594,0.00209983548880917,0.034222097034981,0.00207051134703829,0.0024815233621941,0.00279500354835651,0.000473774571130056,0.063642962306377,0.22735027868597,0.110195719922135
0.00718267964891027,0.0123434367882102,0.00644672984999479,0.059304932857102,0.150064871367903,0.0200795056966168,0.00591514570964155,0.0215670642102758,0.673653397398276,0.003128283127765,0.00246227133094658,0.00882450562524684,0.00512633596663298,0.0120594011431312,0.0118414392793467
0.00544049532534803,0.0515557952678451,0.0369077120500638,0.0694841538911126,0.0797218073145331,0.00325461010776176,0.0103540201811847,0.0698540908886138,0.144331917515561,0.0112688528096774,0.00370773833342543,0.0025745971521141,0.0413883279675091,0.421822637789628,0.048333243405623
0.00136716226934797,0.0078633847156108,0.00723322226346692,0.101464005063046,0.0114927970115769,0.271558695692925,0.0235288257666186,0.501970959915714,0.0421000522554522,0.000647102034497511,0.00717012301345185,0.0018907032809553,0.00900939159440294,0.00383543398957996,0.00886814113335457
0.031292261043434,0.00758881427898325,0.142053781516328,0.00328713554431163,0.0403074312055483,0.000460666834790964,0.000351637640000153,0.000861363252128447,0.0193138930696168,0.578556707052138,0.0485990107874372,0.0017564590673814,0.00148235266152365,0.0754404386568986,0.0486480473894798
0.0666185903353902,0.020551811720023,0.269700863233581,0.0126455519718748,0.348143666533757,0.00248235052951724,0.00446533133684167,0.00119669447448175,0.024778856239321,0.137553978015855,0.0108228226974661,0.0291331705361709,0.00576557696850396,0.00281733305247603,0.0633234023547401
0.00175270143455256,0.104117633017404,0.0131421121583557,0.149972658686842,0.177154474880102,0.282422191337479,0.00815038482035093,0.188427728164078,0.0255126454533449,0.0175156098868507,0.00386774428186214,0.00150603133166868,0.00472000902315169,0.00257519350799576,0.0191628820159612
0.18013433888609,0.00936112495589381,0.443090038245063,0.0334274168432211,0.0205739284148812,0.0011643629326828,0.00173408617482407,0.00185220103039071,0.0301822793287528,0.0500782221762588,0.0915516560694997,0.00821404743540402,0.00317779619826509,0.0819291934732301,0.0435293078355428
0.00736676564249041,0.0234088408242629,0.0511326774458074,0.0672842311381357,0.264105267595197,0.123411900831631,0.00130927604215084,0.0227223725412627,0.0104749784731032,0.0166535219969503,0.00905287552360636,0.0010941059509792,0.00173194589796976,0.00593512608588139,0.394316114010571
0.00673772437619296,0.000142522963954412,0.00111347779554683,0.0027043162386129,0.00170633273523986,0.00059240338146957,0.00107190950774895,0.000593660630962184,0.00303985428557849,0.000205374480231175,2.48590539926089e-05,0.980289323830032,0.000409482356064817,0.000295827666637024,0.00107293069773613
0.621278841412876,0.0010089437555607,0.0662683804862395,0.00417272530982065,0.00983522644739781,0.012716908924694,0.000290240590920408,0.000579067912714058,0.00281035231437945,0.00463591609527283,0.000541046681675616,0.230532850925516,0.000995937809456267,0.000380858764338273,0.0439527025691387
0.000642843220051116,0.594006889163403,0.0270814304205658,0.0554825844967848,0.024905446897336,0.00939720104371131,0.00413256028700482,0.0599373531376778,0.0581724321882817,0.0575398734005093,0.0206327327137159,0.000133287619803065,0.0221766433071001,0.0350584176902342,0.0307003044138206
0.00398050904714471,0.00849935300839651,0.032749628929412,0.115306713241681,0.065881363739071,0.39183498459666,0.0109059621245625,0.0621018357514157,0.0212184353287815,0.00558703896617004,0.00535253718612154,0.00517544972697761,0.165189075895227,0.00650265376860231,0.099714458689777
0.0133256944696635,0.00275210638669209,0.0268071028608507,0.0747519664477154,0.112122434640219,0.439502879331341,0.0126930008146829,0.0116446344229939,0.00868414283361684,0.00215489193355056,0.00249897786799864,0.0732133141178959,0.0739512171784355,0.00236200986286746,0.143535626831476
0.00189948643625098,0.00233850146040434,0.00196391944509952,0.470073808783987,0.00757412020644362,0.226023949787419,0.00673429796829173,0.233248751917906,0.0272872982257993,0.000243675518939833,0.00197621920063477,0.00417863892238027,0.00354399843835724,0.00189098961716475,0.0110223440709221
0.0441671279732961,0.00692351576814769,0.030207286224276,0.10277482445537,0.063840165659769,0.247012286779232,0.00180172884486932,0.0189016131321522,0.0128525916763125,0.00450795202056852,0.0184874678119445,0.019070708977431,0.00245637158896349,0.00474711238333318,0.422249246704335
0.0290736741656301,0.00914127050892468,0.0477086877725691,0.119613523686391,0.0238789177607882,0.30774644354199,0.00190777960245256,0.0196761492621261,0.00625220601173955,0.00373707454094726,0.0217689771150824,0.0183366995219854,0.00364826559522911,0.00329999123090968,0.384210339683235
0.0186350957548218,0.0213408077213226,0.144561240142529,0.00524554181846292,0.0428026620540597,0.00717998509043888,0.00618805443158893,0.0104201349373584,0.0368122550241759,0.0184889867221109,0.010010123880504,0.00176365118185383,0.0106046421668976,0.547503509578032,0.118443309495844
0.526351044406845,0.000308091724804917,0.0173960862611085,0.00268330181632802,0.0254531723127639,0.0012180698999284,0.000248808838441255,0.000141345421877589,0.00836591797253633,0.00182091405311543,0.000497398711515072,0.345616228781892,0.000612647359341882,0.00219135686491703,0.0670956155745846
0.000517689382822664,0.00205080776200496,0.00152646551401904,0.160275326138742,0.00324686010152458,0.0366323578056551,0.52401876789959,0.254489009739228,0.00568919915709603,0.000161406651996412,0.000798315507338176,0.00169672699903094,0.00261223547202191,0.00217973167815665,0.00410510019077319
0.0442496228527953,0.0108564597795122,0.0624963537360998,0.0158064202456415,0.0317234389779707,0.313339813046032,0.0311536627156778,0.114664839317416,0.0145682459843782,0.00680480093712983,0.0457131132875663,0.0103846803131003,0.00481126709400232,0.0911635821590788,0.202263699553599
0.0337206779132622,0.00892991368482851,0.0654815817001492,0.0437262116195102,0.0483100556683063,0.592375881707617,0.0106252303882979,0.027647029727796,0.0151091902555277,0.00462314910221727,0.0332419945840374,0.0557819650597662,0.0285485605362862,0.00360868834617383,0.028269869706224
0.063964185203447,0.0897557103941863,0.194471835133943,0.00357810027366811,0.0396744267327695,0.486404809654423,0.000731741849634724,0.00535123176298201,0.00504554515549046,0.00635492995216621,0.0547283708685437,0.00735976056076223,0.00308115973047848,0.00273519492656301,0.0367629978009421
0.00784193406300527,0.169013739873231,0.161915594096765,0.0575633087149358,0.0423134256393024,0.00517273945941755,0.00872898756609408,0.0522334083132106,0.216945004005984,0.0358019088719395,0.00567715423564712,0.0298364459839553,0.0179531011489579,0.164755432439493,0.0242478155880613
0.0131992092225092,0.0246740717938261,0.0237167793565956,0.278093094908193,0.0371632809189563,0.110875349215171,0.0284620113977537,0.151040248396802,0.144196941861896,0.00197402802520534,0.00930120837130975,0.0234517927085861,0.10855233589742,0.0240663683319958,0.021233279593781
0.00159746581404613,0.00401220499755908,0.00465496813414559,0.0567495768104072,0.00933746467529025,0.144936726654546,0.603842395206984,0.138674590661116,0.0064545382756878,0.000357642571954419,0.00404281894488892,0.0071831821702595,0.0102911533900934,0.00217107032974609,0.00569420136327603
0.00187655104555511,0.00321958571623046,0.00578611887498603,0.0830611057977153,0.00911772704039894,0.127032532306162,0.510381057221339,0.225225405470623,0.00728708765047125,0.000549277207996419,0.00197353753858272,0.00627281732203496,0.00561990670714106,0.00344820644514642,0.00914908365561834
0.233147063017871,0.0423430371049849,0.114201431714472,0.0799445389121017,0.0456318241041945,0.00765915497458022,0.00111541868773621,0.00759860013075262,0.0122753944759083,0.026694975216926,0.00205649405849452,0.0444737973677311,0.00256562852581587,0.0047193582567907,0.37557328345164
0.00937353670479317,0.00420371924304903,0.276033287926532,0.0475427659587385,0.0191755385806308,0.0307469835844943,0.00197749678021013,0.0244416862429354,0.00256884043380273,0.0190314390256663,0.0138772409583771,0.00146383612838871,0.103115599671668,0.271869652724841,0.174578376035873
0.00105198295656876,0.00586612847790095,0.00428877457477299,0.0872580963553359,0.0352110123108526,0.105878571812849,0.31081208863755,0.416290372785859,0.0121406080420937,0.00127613791804,0.00450956550905817,0.00187649154471114,0.00319910306904438,0.00421059089065263,0.00613047511471072
0.000449394496739907,0.00126375799264278,0.000936236380968857,0.310279016727355,0.00242699433434726,0.0464015796362858,0.315292319444295,0.306680791300293,0.00600173616297755,9.1386902646741e-05,0.000556208233218262,0.00152831166188263,0.00199418567131288,0.0020310381852867,0.00406704286974676
0.024868181174188,0.0131829849179178,0.166586105018285,0.0111692453372184,0.0690347770105924,0.410846704964059,0.0271000967533188,0.018437842445467,0.00854185158238388,0.00881600744637594,0.0355526831461267,0.020098890199287,0.0155230104618405,0.0102404301667403,0.160001189376199
0.0394455720194126,0.0224330695192721,0.196176726035649,0.0125193603231029,0.0435304896417897,0.51362769152102,0.0041643887903881,0.0484545479849835,0.00786756852961386,0.00881213635755827,0.0649533775928758,0.0229135371055763,0.00430907841384138,0.00257595657080566,0.00821649959411082
0.0280479545842753,0.00820191334050126,0.196411703429324,0.0686173021591475,0.0234354583915131,0.531664814983861,0.00140014681989343,0.0280666693195286,0.00498273920790081,0.0111861875794878,0.0685886189052996,0.0107039684660682,0.00624595230353259,0.00217577366373474,0.010270796845932
0.000207956306590881,0.0898548916454684,0.0131745574263308,0.198792244860299,0.0109550590294697,0.0525686315290059,0.0090884860315538,0.535441769858472,0.0094596155408428,0.032968812666552,0.012885949134946,6.70114662513769e-05,0.0120230157546721,0.015980680342386,0.00653131840715884
0.0143290980430842,0.0870784986549089,0.120320518028204,0.0429817052058338,0.191754949071581,0.00248869311442336,0.00546910031271502,0.0104507979906433,0.146501707975923,0.0169836468200742,0.0305344184710138,0.00631813586740057,0.0132462812904334,0.084064359018913,0.227478090134849
0.000994759337621483,0.00246118332151944,0.00284220662506357,0.168114953597118,0.00543386731326237,0.109089351726151,0.584418178794603,0.102341522942617,0.00521708187627868,0.000244665304289465,0.00115160751125861,0.00352445179908018,0.00514706755927974,0.00202233224859957,0.00699677004325772
0.00388548007555344,0.486736326479495,0.0424817841962801,0.213313526614151,0.0423770939567475,0.0106249779891375,0.0122739331903378,0.0281202762640758,0.0740758193393004,0.0115317907883814,0.0248047120217171,0.0026490058802803,0.0101975998637685,0.00606076385237503,0.0308669094883989
0.511408388778673,0.000325764062227818,0.00709601627586851,0.00318396866467383,0.00673370187794668,0.000519026709147419,0.000327725206687875,0.000105506577307256,0.0150005473618131,0.000881943107026435,0.000834673556884905,0.431852584326907,0.000211396068712086,0.000349815804286685,0.0211689416218368
0.000792808876634869,0.00382222220095975,0.00393433894734756,0.167458448956051,0.0103008755664925,0.0977198916545584,0.343028382010291,0.333737673209655,0.00751211201298506,0.000453428981295233,0.00142447414251506,0.00194098416017216,0.0142208306434057,0.00552842222621024,0.00812510641142677
0.00144815496144178,0.218302000461602,0.0181604775669043,0.234450030628928,0.0210350493165254,0.00755441030018395,0.00664302092656409,0.257652368107854,0.0679252160140233,0.116875757528515,0.00248355402268926,0.00857887998469036,0.00440100178695813,0.0110162260337619,0.0234738523593593
0.00244763817593912,0.00483970891338544,0.00507156258234602,0.289296696590177,0.00946095638292067,0.222617637169619,0.0516416553602283,0.25271734898389,0.00735482598279949,0.000803372697306993,0.000168470226723136,0.074009838807283,0.0201601265387956,0.00645391839914147,0.0529562431894462
0.00086256106815805,0.00144808820869649,0.00540573119088064,0.345710440076831,0.00522525036597744,0.0719541141907864,0.176911415635409,0.217302309294012,0.00327527101940898,0.000393390358071335,0.000663155102727391,0.00120235983207775,0.0388249820373014,0.033370383011615,0.0974505486080472
0.00865132955037166,0.00117201787281479,0.00316643089199734,0.193807705531706,0.0137990654954134,0.0645604807105007,0.33151171237624,0.27010998468554,0.0186253913653367,0.00038102278337339,0.000804875470007118,0.0619828578369383,0.00224238165611645,0.00256186869781403,0.0266228750758296
0.0868228249373155,0.00267480616295898,0.0660291687035063,0.00716478687644392,0.0515789786370286,0.00438743730023343,0.00210730311768797,0.000478746062533506,0.0244478340964065,0.00258698803816738,0.00200919642704843,0.716881883923811,0.0254172242368434,0.000849651402765992,0.00656317007724906
0.000600737737901582,0.00254253415333474,0.00245769744345103,0.168350474672031,0.00660252968203818,0.0557298418057435,0.312426591843998,0.41469087354295,0.00552983662220573,0.000479417180955781,0.000844356994111254,0.00110145499845864,0.00262280590592029,0.00266609087150655,0.0233547565453938
0.453432305738523,0.00442719792768699,0.021148075261154,0.0475900544243732,0.00807347401685986,0.00524697505116741,0.00134618231607515,0.0010650311293372,0.0157085281114045,0.000656078712052254,0.0036407932758512,0.390804974490296,0.00861668131008264,0.00225319071683438,0.0359904575183019
0.00790415701575723,0.0403344472573212,0.0717050209897337,0.0481282531242028,0.225097775243252,0.00494047494725396,0.0555810674358761,0.090532309397756,0.187082917612466,0.0669742179108188,0.00520158881796298,0.00468400835438706,0.023862472932255,0.147770530780099,0.020200758180857
0.0741029926527123,0.00367144821523545,0.140623902159786,0.135976862605066,0.0364326361581968,0.0261504356375627,0.00081050228368328,0.00737244832323657,0.0304590114114074,0.0400928752161798,0.0250168313731349,0.0167591375793873,0.00502354339653634,0.00258899769249324,0.454918375295382
0.0387808365792264,0.0134943842190377,0.243026398551331,0.0870463818578501,0.119838768583323,0.0444037454493896,0.00393835714319448,0.0122047076463336,0.239699386451548,0.0337698539772007,0.0325325503690698,0.0156987585153049,0.0391642268799949,0.00820217543564149,0.0681994683415538
0.00459404882766168,0.00369013790107011,0.010952694935268,0.164922853803613,0.0165357621367234,0.108682542829869,0.265451225509597,0.27417911095929,0.103863894746738,0.000793941806845843,0.00188492393858625,0.00910938968120628,0.00832757743540574,0.0145030896882253,0.0125088057999014
0.00975812200172174,0.00728610596627093,0.0909305529541539,0.00683331016443959,0.0777585638207416,0.568672915560704,0.00295381412428244,0.026981295863622,0.00380868979399759,0.00932144222907702,0.0104144199241334,0.00189242248322505,0.00435367128152843,0.0356326238563493,0.143402049975753
0.0180968890114419,0.0117171569609755,0.149169022520801,0.00752459278309318,0.0519856478381982,0.462177325919292,0.011504371396205,0.0262021873041762,0.00551121724892805,0.00718174911497975,0.0206922209991453,0.00915971347811575,0.00587546640373224,0.0313114614734219,0.181890977547494
0.00205741898695152,0.0178381380556808,0.0133950599819042,0.0882224680124139,0.0244665640273116,0.00275360569445652,0.0164335983698644,0.20122187458371,0.321771057112518,0.0111091738806175,0.00462756292357984,0.0011527872678053,0.0358875085625644,0.246653574812674,0.0124096077279476
0.000241782318042144,0.0739950337527994,0.0111121521164315,0.201805952112205,0.00694121189260867,0.0215340053807561,0.00482107207933681,0.477655282013678,0.0199172328275286,0.00084830024253543,0.0125627717698724,8.08361484456358e-05,0.057563117917881,0.104284299765808,0.00663694966207107
0.141463198739878,0.0732491176916763,0.28714422979532,0.00165208037674337,0.0239773033638361,0.0214629445039006,0.000540410726766218,0.00234253076692147,0.00169928635412287,0.417538710164368,0.00700335111775648,0.00640623402411202,0.00138464689601763,0.000957149874199814,0.0131788056043811
0.00226830804432407,0.00207467686559681,0.00735456988131285,0.13016153655787,0.0348662096131428,0.548727144705193,0.00378519116625727,0.0931731057922455,0.00386812335829038,0.0015948863283486,0.00148436354872774,0.00259340491318667,0.00680155287639064,0.00195472062237086,0.159292205726742
0.00205741898695152,0.0178381380556808,0.0133950599819042,0.0882224680124139,0.0244665640273116,0.00275360569445652,0.0164335983698644,0.20122187458371,0.321771057112518,0.0111091738806175,0.00462756292357984,0.0011527872678053,0.0358875085625644,0.246653574812674,0.0124096077279476
0.00205741898695152,0.0178381380556808,0.0133950599819042,0.0882224680124139,0.0244665640273116,0.00275360569445652,0.0164335983698644,0.20122187458371,0.321771057112518,0.0111091738806175,0.00462756292357984,0.0011527872678053,0.0358875085625644,0.246653574812674,0.0124096077279476
0.0322338920081389,0.0253050363715623,0.268877236471091,0.00900526447686731,0.201493611752965,0.00291153637331258,0.00976392721375565,0.00279072486720923,0.174771569592948,0.182258547226657,0.0192649841793494,0.018731169492999,0.0179948204891915,0.00706372645090715,0.0275339530330461
0.0395072685903654,0.125398468786755,0.454705542928445,0.00550717997804986,0.0496865276882499,0.00511740724407663,0.00168728703030305,0.00235303852181634,0.0155055115329985,0.0126639997155899,0.012689583326608,0.00529958083282594,0.0245583567893249,0.145489356468705,0.0998308905658867
0.107189154029618,0.0109532522226038,0.0426425047109376,0.121273183568541,0.0124935089235336,0.00349422546555667,0.00291496593417112,0.00329762448947351,0.026904892805253,0.00209247098648565,0.00700855078273107,0.62371623037944,0.00212817690925439,0.0011956198326827,0.0326956389597174
0.00717358156115169,0.00506398566190557,0.0224720353446573,0.0804830353436496,0.188362417419484,0.019617929010227,0.00636067306970519,0.146232299012134,0.0826427218042922,0.385239635933335,0.00302123512332222,0.00297005879993161,0.0210028304511492,0.0106910913128307,0.0186664701522247
0.00239593966789209,0.225849835640625,0.0537779532412729,0.00415671674029923,0.0132525036717425,0.00215370520356576,0.00130684013038941,0.00313215881697385,0.0349709320565344,0.0248768776416991,0.62639340823555,0.000869195298376493,0.00143545871616734,0.00134761615183497,0.00408085878707733
0.00234216434101154,0.00378888213535556,0.00393129749692942,0.472657124507286,0.00737450596041502,0.135105855159853,0.0209332035109919,0.226459295285138,0.036334818723122,0.000661958663508969,0.000280468755419861,0.0632241878479658,0.00841588811930714,0.0101648776583249,0.0083254718353701
0.0116753093652373,0.00333578659291429,0.012622914961169,0.00601720444180559,0.0338143732195907,0.00435081758430497,0.811545524535135,0.00477031547361813,0.0393956590227178,0.00299776320647599,0.00409623416597496,0.0561140879683852,0.00232565556367223,0.00109750688727553,0.00584084701172326
0.0144175225593912,0.0216087265831975,0.0341876415832674,0.0111611747467476,0.0599467662300533,0.00321685064326193,0.00134504201231472,0.00300655423141565,0.235529518487712,0.011613262300769,0.566185931721121,0.0128557122325383,0.00126268489332663,0.00128145678462654,0.0223811549902577
0.00789919829083035,0.00406945921567393,0.126528280014009,0.0263690781983074,0.0291011412717971,0.103704236264163,0.0129284155692989,0.00899714997386066,0.0146791003418696,0.0363557845174387,0.00481868633897815,0.00784182039059016,0.545824290326408,0.00497802110110727,0.065905338185668
0.0232597781269009,0.0512509859571714,0.223593501037449,0.00369845959800623,0.0850985144077186,0.487374631366032,0.000836092553429959,0.00636282715881927,0.00413677122871505,0.00935390342405002,0.0480008945670755,0.00317388636028041,0.012604743208524,0.00458065068808269,0.0366743603177446
0.00101348215769609,0.00356747419666665,0.00958389921547234,0.303499359090628,0.0327606267692118,0.163525706295336,0.0276111917363922,0.0778775509739841,0.00588006625893605,0.00064284465812793,0.00146369543033714,0.00169757313571502,0.315110323487632,0.0460298023971746,0.00973640419669053
0.170328738834316,0.00308840365687659,0.180991942267822,0.00136564089879758,0.120726895610926,0.000878308782886614,0.000279665448721589,0.000259255001242506,0.00601883889015231,0.482272520242822,0.00200442763176616,0.02324515697918,0.00104840606142652,0.000311098056925362,0.00718070163613962
0.0249476699825528,0.0551516470330155,0.233228952936278,0.00381775900094203,0.0897023115684436,0.461685871597231,0.000853109551662391,0.00630100056600559,0.00444128039864154,0.00989666286764341,0.0505475761973626,0.00337968894916365,0.0130253770799809,0.00477228233510496,0.0382488099359724
0.000927588327666008,0.0435246666996202,0.0479041618225266,0.0192007875871112,0.0131786703205342,0.165605032558477,0.0672618913145575,0.519901017997736,0.00967367200422125,0.00328341815413452,0.017301241021369,0.000652272068623086,0.057402327644568,0.0277561753987107,0.00642707708014547
0.0110352783379615,0.00430030325647827,0.0436534832193998,0.124189766276685,0.0337209203387853,0.180674617079782,0.0353304033239968,0.0378342062603677,0.0072746684258957,0.0331238569877114,0.00322034891858991,0.00273683672535784,0.00331807791212798,0.011706952403117,0.467880280533744
0.196530356905979,0.000963687036502922,0.0191935120152834,0.24907294933909,0.0131660143904569,0.0183660355919099,0.0107336263812834,0.0838436060681991,0.00952780692809921,0.000656451403236598,0.00125327294511044,0.316440453445875,0.0172150074337644,0.0341097737017955,0.0289274464134139
0.126881643635444,0.0104283118149357,0.0410876555524841,0.00684329316169505,0.0584267534774444,0.011547204365633,0.000922150911295444,0.000780839354495305,0.0074949924089449,0.016939734678973,0.231680578545532,0.471817711526972,0.00110498991728715,0.000304831400758662,0.0137393092481054
0.064360905606906,0.00331669901240197,0.181528960452065,0.124461890575362,0.161278157085331,0.00548510816930403,0.000609482826717224,0.00276733333293514,0.0143128877381156,0.0199726064666825,0.00279824198090963,0.0149997677059255,0.00135190600300173,0.00387519353280653,0.398880859511536
0.000195510040669885,0.00336771525653664,0.0011836664345351,0.138047312216078,0.00237856873042266,0.0170064453111035,0.2429492082968,0.580702783784117,0.00532356113077741,0.000214905051381091,0.00114525534836451,0.000345678356216763,0.00150345325566744,0.00268394791804589,0.00295198886928461
