"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0595690214404772,0.114341963858526,0.0155529089065905,0.0144219633712547,0.00321614322271898,0.00683618268775869,0.045085540948541,0.0290936249942885,0.0262819434544572,0.685600707115387
0.0240494163053043,0.569287737778231,0.00300122392820288,0.00254892246495845,0.0118942755612655,0.256066124321617,0.0336936275333076,0.0142071191875132,0.0783973389090347,0.0068542140105658
0.00238945001954984,0.000397171829538477,0.00717140690073133,0.669150521165649,0.00108910049188372,0.00158034842550038,0.00173709486212441,0.233120264178623,0.0112083685322301,0.0721562735941693
0.010121222954603,0.00506017276518357,0.0144217055618679,0.225656132089844,0.0323023966489619,0.0514966497732777,0.00736230798362107,0.49494953391102,0.0875058076023089,0.071124070709313
0.0476387759049715,0.299215967364273,0.00775492487384584,0.0706521364994085,0.00463531298256525,0.460216707371105,0.0272788869919722,0.036347879215795,0.0273435820078146,0.0189158267882487
0.00949844657576835,0.00172388983510103,0.0173027177523605,0.0552226493255936,0.00705554485546225,0.00562119827182555,0.0124951599920025,0.675568583313204,0.0792147826579907,0.136297027420691
0.00434321193632524,0.0240237790064404,0.00726022398361226,0.161689957803618,0.00411377346152214,0.4088946838114,0.00453824449737597,0.25429949257483,0.10298062122516,0.0278560116997159
0.000293542561377491,0.000604212167200937,9.93939155642593e-05,0.000126909369103501,0.992234135969658,0.000381667279886271,0.000644288413340566,0.000653781799855824,0.00463223724583267,0.000329831278180803
0.000251165989389518,0.000478018932684783,0.000841216785116426,0.0054762245498225,0.468291968984066,0.00134800411576038,0.00106009827285422,0.256504638385805,0.264394977411471,0.00135368657303101
0.0110249333777608,0.0921470993464252,0.416575015423743,0.0779653143457939,0.00148461485515888,0.0183282629064484,0.0608246975568401,0.0479530768968559,0.0302020699260407,0.243494915364933
0.197202032881557,0.170678268805046,0.00965242419006722,0.00934908514214815,0.00682857954236408,0.501538474235532,0.0284432324039803,0.0291096877578751,0.0386525291358679,0.00854568590556267
0.0728624994106261,0.0520487684010181,0.00711714634007148,0.00458214022084974,0.0684818323720252,0.714743473268313,0.00847184175896458,0.0379550055109396,0.0291755265532351,0.00456176616395674
0.0136803886454193,0.587118756241788,0.00264418861328064,0.00108755452520666,0.0142352013069847,0.256735578058012,0.0200650484471124,0.00419674497050913,0.0976101786866354,0.00262636050505227
0.0047859085902134,0.023608907787575,0.0130216695105631,0.0105827011812193,0.0489843072281222,0.514058063113429,0.00278556871879545,0.106100745290513,0.2694790180331,0.00659311054646818
0.00338363978382553,0.0207047752070051,0.0192370916845686,0.0103157343914397,0.0512401075641395,0.542793373446269,0.0024747186101698,0.0791070746991791,0.26776613174763,0.00297735286577404
0.00917282520372474,0.00371552124383569,0.0107172156862634,0.0208519321227772,0.00161928794256939,0.00451543833344715,0.00299005435476924,0.240804395893193,0.0196955412382777,0.685917787981143
0.0032112201410544,0.00240999025123682,0.00082248900157883,0.00349982128828474,0.54307991875016,0.0285853316709616,0.00166830205418473,0.0582013348970568,0.35452462323007,0.00399696871541176
0.00305059350497856,0.974462822472196,0.000851493848932385,0.000183253545906395,0.000500518665283137,0.00973036387232261,0.00230432511932961,0.000667788037259596,0.00634025742923016,0.00190858350456183
0.0144131962977574,0.266808771778507,0.0250615339915846,0.0121492195430388,0.0356413782489081,0.238911766839442,0.00131060647414892,0.310672994112017,0.0840465745617132,0.0109839581528834
0.0138804434359619,0.0240805101305837,0.0479267401308603,0.0112276618915148,0.046925126904466,0.739058596786079,0.0183456407348356,0.0346390569197921,0.0605077000025987,0.00340852306330769
0.00471323554827954,0.00705035335488465,0.147336873052097,0.0133512264877489,0.00190681751773353,0.509508518161754,0.00179322372276781,0.285736754717515,0.0217819792825542,0.00682101815466549
0.0225576658886485,0.0455188896652406,0.0955623032219247,0.0326159258357622,0.0509297827500576,0.0132162444054491,0.040837696035375,0.321684112838004,0.0608300032284425,0.316247376131096
0.188695701412286,0.234668600202203,0.0118772540830104,0.00518906148918897,0.0621336237204113,0.147920561313104,0.108571309405911,0.0277842661176366,0.190642598362692,0.0225170238935565
0.0227261424031739,0.89546850471226,0.00237215969687821,0.000677444238042211,0.00123754820082535,0.0591853540765021,0.00312204512375321,0.00329015047010974,0.00875333138395018,0.00316731969450516
0.00655621904162958,0.919467252947788,0.0026203746209764,0.000816869464870072,0.00145523828064547,0.0455092782411421,0.00400748984290715,0.00288992935135253,0.0117796096946856,0.00489773851400279
0.000937095414210346,0.00427896545007593,0.0084091448838013,0.0593570349751354,0.218395502545013,0.022138632184593,0.012531621403663,0.341334768582899,0.31170745982291,0.0209097747376987
0.224987637202157,0.0655260856652983,0.00358883584298634,0.0249057770038583,0.00216902592205768,0.0124856225897088,0.00123143230691484,0.428223320344587,0.0373531291138244,0.199529134008607
0.0038213383816624,0.910672217122297,0.00246000377223945,0.000741825848390613,0.00235522965352539,0.0101815556689062,0.00824540465220287,0.0027552018185232,0.0444574859579067,0.0143097371243463
0.00994299926029572,0.862988502227548,0.00161517290964283,0.000361886275797174,0.0293501447208711,0.0273522529701357,0.0369228346991525,0.00152814735936381,0.0266845185190373,0.00325354105815576
0.0209687123352518,0.0465035862766784,0.0391592295806313,0.0160202781110754,0.029517308182424,0.51907400064072,0.00266359027825867,0.241727257520692,0.0759336422482591,0.00843239482600903
0.00633618034020833,0.015933921554173,0.106091050486671,0.0128115877527077,0.0201663361512546,0.613117455418111,0.00390342631880162,0.201086447063505,0.0119897186101448,0.00856387630442228
0.00956394974568099,0.00587129225228344,0.0794884052629185,0.0215416793331488,0.0113958119165227,0.679076271879413,0.00490689510608226,0.169277237195092,0.013681732278546,0.00519672503031247
0.0220990791307281,0.696923413845762,0.0846371969931835,0.036050452221733,0.000613668909099732,0.056815253349928,0.0180323225736193,0.0151262551947945,0.0113674303846318,0.0583349273965198
0.0203263027126748,0.0290612390085479,0.0547151865819777,0.0421849079972622,0.0143987323591306,0.013809523126257,0.0707246927479667,0.227461515381483,0.153989811043095,0.373328089041604
0.00742089608552743,0.91071836533715,0.00182880628576662,0.000577896415967522,0.000904702025621855,0.063150566327278,0.00362122603249792,0.0018128467601446,0.0072274591123907,0.00273723561765555
0.048961194752568,0.0523307371092824,0.393670266813596,0.022680365279551,0.00803459323314017,0.0650847739820749,0.145214020427998,0.101295721945147,0.0580932493739208,0.104635077082721
0.000283631359115515,0.000577446486204785,0.00053873096802359,0.000988936767528259,0.506694313489374,0.000953122218077622,0.00131678157127869,0.00808124482593588,0.479826682554355,0.00073910976010683
0.00855583003758286,0.909152185095288,0.00328114156855109,0.000786016009329777,0.00149180778847612,0.040843535502351,0.0140362530579831,0.00240489895359068,0.0140561020779418,0.00539222990890566
0.012247780445981,0.437006501762221,0.139544238768165,0.138743764243226,0.0160994603375659,0.011128652285118,0.0969097389783096,0.0281713245275531,0.0685988293315171,0.0515497093203438
0.0396560086922846,0.563758519895066,0.00192171500748388,0.00157313852172951,0.0598381518901558,0.147827539902734,0.0130560599664181,0.00661358780680998,0.159899479186632,0.00585579913068564
0.0760284275273532,0.822396755574551,0.00102473154721739,0.000506501545602734,0.00319448984029221,0.0702695539502407,0.00233132905031557,0.00364708872792093,0.0179606436608091,0.00264047857569744
0.00741275856400268,0.768454283698151,0.00155700927076833,0.000581659508901598,0.0916119585145222,0.0553599223044166,0.0375496323547193,0.00214131918655849,0.0325020867379844,0.00282936985997544
0.0407516517007872,0.00277991238973538,0.00253965680128216,0.00509299066557707,0.833845021406019,0.0169850591137527,0.00662554695616794,0.0624362738024212,0.0258124238625794,0.00313146330167745
0.00558729819925286,0.934780827139796,0.0016609570201598,0.000499043440646138,0.00153079702216592,0.0313511357582681,0.0039782611664561,0.00182209196890652,0.0160418244364132,0.00274776384793514
0.00305111109851569,0.00420115884217297,0.00284857790188684,0.00280276448703036,0.467676306196531,0.00779347882140912,0.00641344596418387,0.0338079704884004,0.46565881490294,0.00574637129692999
0.0425880747410324,0.0508317556981534,0.0212005700757093,0.0908608408227047,0.0119167386983445,0.0733042853153543,0.195328859527689,0.120948361693473,0.0539699803094111,0.339050533118129
0.00944055641602914,0.0289561440191969,0.0162014613870485,0.0577091853062453,0.0224464350148131,0.0483273074070755,0.00987669174898753,0.34111132192325,0.451906754641775,0.0140241421355798
0.0436730803696579,0.0367403962012506,0.0563916954675879,0.0480185228125207,0.0132274458843762,0.112741862421099,0.219248735413287,0.244316369629821,0.109692623734918,0.115949268065482
0.0111156343343812,0.658095510772058,0.00270025305399935,0.00369366129558123,0.00937217976843839,0.0829605533001756,0.0300790871102339,0.0120167166849432,0.176940042679699,0.01302636100049
0.005720312124568,0.0800674808696499,0.00884363812616829,0.0137423736193214,0.00827412751923174,0.625926449598192,0.000731267852095317,0.21658372124331,0.0283419195338919,0.0117687095135714
0.00661165763969163,0.103196665482387,0.028741298830514,0.0136842106065794,0.0134441489344082,0.468104480205241,0.00107071092209231,0.314623906386874,0.0335887498758932,0.0169341711163193
0.092969347415539,0.148776756294424,0.0219122930104331,0.0197897754585955,0.00152463911207195,0.00878496316718224,0.0917658195448587,0.0203826482317313,0.0158428668546265,0.578250890910537
0.08808021285045,0.584058222309526,0.0794636947185683,0.00318581055148608,0.000261936073659651,0.021600011054529,0.0245967219951209,0.0151159991097863,0.00912710744777139,0.174510283889102
6.21089030144945e-05,4.7951041709601e-05,0.0576564204760976,0.45848788069208,0.109282283641341,0.0026082655466849,0.00101183736935843,0.360128888748931,0.00939847819018702,0.00131588539059567
0.0177377919809798,0.0996930125246278,0.0035064462919671,0.00440136713270952,0.00562891063784089,0.829501449808618,0.00261361578396376,0.019382415820738,0.0152394472989978,0.00229554271955744
0.092969347415539,0.148776756294424,0.0219122930104331,0.0197897754585955,0.00152463911207195,0.00878496316718224,0.0917658195448587,0.0203826482317313,0.0158428668546265,0.578250890910537
0.092969347415539,0.148776756294424,0.0219122930104331,0.0197897754585955,0.00152463911207195,0.00878496316718224,0.0917658195448587,0.0203826482317313,0.0158428668546265,0.578250890910537
0.0246749626282017,0.00471146779149644,0.0238176326258978,0.26846354014508,0.0305289854892868,0.0252489983161894,0.160113489734208,0.328074228747044,0.0380168798273139,0.0963498146952829
0.0461369536735314,0.0065830283785014,0.0107632019033964,0.0105021873642457,0.0051629951551947,0.00928348248263451,0.00166565817371286,0.49424428607459,0.0513832771586827,0.364274929635511
0.00125173993258461,0.00448976754288257,0.0197714890681485,0.00241735760595437,0.743377883614255,0.00478197394063021,0.0142238644825372,0.015011990402439,0.190785939428434,0.00388799398213464
0.0419279792880368,0.202785214341979,0.00733227501350133,0.502553150471418,0.00811891514589492,0.0537951857788741,0.0632031106809651,0.0348841969348579,0.0640856371751906,0.0213143351692809
0.00195511927200592,0.00223327161406249,0.83159860152036,0.0185942770506877,0.00450866862533433,0.00604127540927646,0.0150027227846005,0.0860370463005703,0.0268013865006418,0.00722763092246061
0.0102715429904757,0.526961320695536,0.0023936064392208,0.00180633562956045,0.0641275240801246,0.132528765568768,0.0893483035416995,0.00491384153105238,0.161231954624899,0.00641680489866386
0.00194990017599107,0.00402171193667584,0.00563953171281293,0.00177273999502358,0.062132364026237,0.00899920857870195,0.887365180213015,0.00306916010375564,0.023461084864937,0.00158911839284971
0.00119273791897886,0.00443548301989619,0.705450565818201,0.00724870065081214,0.0170256278203926,0.00423324272211387,0.0877428322819609,0.0224453402658882,0.142752039600567,0.00747342990118947
0.563058727640207,0.0175485286040682,0.00670089057802427,0.0509509036606807,0.011803323217291,0.127613618251712,0.0181234444566693,0.11661769592868,0.082233343863349,0.00534952379931916
0.0448918936671176,0.0113429137242382,0.115216326455378,0.0121165578599098,0.00137964332156543,0.556294945495699,0.00268872319967085,0.224641215957487,0.0219169696040526,0.00951081071488204
0.518164750750672,0.308537673093143,0.00207806656332905,0.000864011327904299,0.00113458618464279,0.146135139415051,0.00477818294566966,0.00723451099782738,0.00692805741062575,0.00414502131113573
0.000582862409468694,0.000209482827501107,0.00392633809436046,0.609166836259868,0.0805256739639992,0.00173321829040547,0.0054341852335069,0.279558512633924,0.0166971631438676,0.00216572714309816
0.0471536760179112,0.0103122396836796,0.12146685743741,0.0124856631024514,0.00149374496590471,0.533606267175743,0.0028992801601932,0.237055641415606,0.0234085513014462,0.0101180787396548
0.0475030080037463,0.644219730961715,0.0658806992295601,0.00504915390617545,0.00172853015246674,0.120570069876437,0.0144920783323711,0.0355865696082144,0.014875950182573,0.0500942097467405
0.00619956114741771,0.147825734323739,0.00799076545645415,0.110695335877151,0.00690300242797601,0.347923230151618,0.00533625826125953,0.188699127084743,0.166611040542276,0.011815944727365
0.0537420981086903,0.211808051008442,0.000866120877336319,0.00184872527550794,0.465707119543896,0.0496488414467719,0.0109240971881229,0.0132495986174592,0.171781559181926,0.020423788751847
0.00145760074670013,0.00208954863421256,0.249611576911656,0.00772990623960735,0.627352987147016,0.00982529815325402,0.00323883030028193,0.0522007671881761,0.0410229655509593,0.00547051912813641
0.00455877687480756,0.00541548329416462,0.00402396249360958,0.0451402963930132,0.128546941589865,0.0157546327874299,0.00676362190297762,0.371582046156222,0.39868823835439,0.0195260001535208
0.00203096985946239,0.981558970678905,0.000731582698251899,0.000132482208940786,0.000298008867757044,0.00722046345419609,0.00179946949133969,0.000450746323143797,0.0041947537732179,0.00158255264478558
0.00947016055224663,0.00916382069028831,0.00535881956390623,0.0054224073336818,0.001792494381535,0.00078605903519296,0.113415171026762,0.0160825207825554,0.0135735042436925,0.824935042390139
0.00638551822746083,0.000845178452231933,0.686701694961064,0.0384964906016034,0.00318520450280007,0.00447902277545709,0.146156152583104,0.084178762276693,0.0146874362762305,0.0148845393433548
0.00142430415175129,0.000443778578389625,0.855985555061086,0.0491430218414632,0.00274889254089288,0.00155004084241445,0.0314833993368923,0.0354249721560363,0.0155027362032603,0.0062932992878136
0.0389797388498428,0.0949647863785256,0.00473409822602447,0.00514055090676507,0.00261975973015004,0.0115391328093576,0.123498599964537,0.0150209600983628,0.0208708974239437,0.682631475612491
0.164901504657332,0.048678417225909,0.00469793589825483,0.00417883522783118,0.0605098533125681,0.00327386128630346,0.0804465742828024,0.0273908767966702,0.144940481757018,0.460981659555311
0.00331864763044956,0.0010428919222682,0.000999286613599137,0.00224443700973152,0.886530812262309,0.00156958988778141,0.00365314487677629,0.0151289018060044,0.0808127084005054,0.00469957959057509
0.00655621904162958,0.919467252947788,0.0026203746209764,0.000816869464870072,0.00145523828064547,0.0455092782411421,0.00400748984290715,0.00288992935135253,0.0117796096946856,0.00489773851400279
0.402436008274529,0.00594324377688605,0.00446937661736687,0.00949178390534585,0.0338658526806858,0.257628605365013,0.00302855601340803,0.215350354118417,0.0644800657303613,0.00330615351798702
0.00152193345164407,0.00194575449634819,0.208417230089847,0.00640417724991111,0.655194755893095,0.047818683587872,0.00625243854578754,0.0411300713402351,0.0296166530111622,0.00169830233409782
0.00382213526536001,0.00134538913419698,0.0107862928216931,0.544275270762811,0.00179683984872754,0.00518212307434209,0.00139976756734396,0.319404279503883,0.0151022202918735,0.0968856817297697
0.0832688267014158,0.0340894563254032,0.0080943985549309,0.0202293425338787,0.00996297109424003,0.0273791810717987,0.0226033136333068,0.043763229910656,0.0309096530155051,0.719699627158865
0.0193238149985001,0.154925477259694,0.0175312490480916,0.0229755680361313,0.0109723367593128,0.00997363358502872,0.00283925111310689,0.253121491005598,0.0395084247677408,0.468828753426796
0.0139970708995457,0.0972127264477181,0.0354326727086338,0.168093772429682,0.00744156022768923,0.436416376984635,0.0029700185232039,0.154912589946156,0.0725165782369545,0.0110066335957809
0.00145630027058254,0.00535274020166669,0.0119692841625801,0.00276173140143995,0.00383137530132014,0.00257075118736325,0.916104962854338,0.00420251347209621,0.048581698119509,0.00316864302910346
0.00973912781010852,0.511024835708507,0.00125348947725955,0.00123550190733279,0.227670225483239,0.00529294745520653,0.0628749480744525,0.00411859147448766,0.117864831223272,0.0589255013861347
0.00914570201819545,0.0691294138429647,0.356584851870162,0.0085626473665578,0.0102157856416508,0.00306840777369005,0.072345644337721,0.0342509317667473,0.182678893519421,0.25401772186289
0.0500988746637569,0.797983869878748,0.00372137179294091,0.00317357866956136,0.0141006023587212,0.0279666536017279,0.0150382458139949,0.0122021552858544,0.0174185467416668,0.0582961011930276
0.00650926624447103,0.818346509453013,0.00970162930959968,0.00160881572567377,0.00173257431831176,0.127069906761995,0.00615973124897699,0.00435656091937024,0.0184179989137638,0.00609700710482476
0.38775482314633,0.0684778735882979,0.0391774802698285,0.0115874694523065,0.00881998436743111,0.0156413772030797,0.0479049106714505,0.197395280421807,0.0905605208209093,0.132680280058559
0.00543730575696735,0.0116914729669169,0.00308860995735354,0.00158446036467019,0.764753132476744,0.0618123637068504,0.0525900875351461,0.00714844943382382,0.0904286571093763,0.00146546069215086
0.00195647842786903,0.0102578211668875,0.0136542213699138,0.00673905354957517,0.0742005348666076,0.769049664265931,0.00151592675177377,0.0353201624029164,0.0859736423024077,0.00133249489611814
0.774392143900639,0.0124456356478206,0.070352201174663,0.00350614196382555,0.0149164563651709,0.0292224031856165,0.0133715841408917,0.0435628941508694,0.0334527023907765,0.00477783707972658
0.564488104838876,0.00393393592068106,0.00334810595163421,0.0105093620420089,0.00298504432344736,0.00951380128737096,0.00413660133078351,0.21213860901242,0.011020159020075,0.177926276272702
0.656617923694735,0.0043397318777983,0.00155411420203674,0.0846006356429085,0.118009324645891,0.00860439145088036,0.00651010378002564,0.0626077173229629,0.0241154035875467,0.0330406537952146
0.109683201384551,0.00268620081643755,0.00269262183728243,0.395689069781943,0.0224849098720234,0.00268004344758242,0.00520249005258223,0.128144776135464,0.0330604668456751,0.297676219826459
0.230925118663774,0.663122025433582,0.00144823316201167,0.00197017951212668,0.00266746968017096,0.0198417379102265,0.015160239044873,0.00732261461658001,0.0163830100738952,0.0411593719027597
0.0653353389495931,0.876244254470086,0.000662299716015204,0.000222470631057928,0.000597595563847117,0.046658140230916,0.00166884773647497,0.00153774635253973,0.00506803521907617,0.00200527113039355
0.00900444531043816,0.0039126884492484,0.0213932831393939,0.587218409364021,0.00179150268865103,0.105260076765545,0.00470368347298423,0.206220512490503,0.00650522126687463,0.0539901770523396
0.0288337845431925,0.00390038847660509,0.00931795869590429,0.814597973983186,0.0019505929857678,0.0190521479873488,0.00598933048318364,0.100788481780333,0.0109280036176966,0.00464133744678271
0.00513297423928871,0.935164225744718,0.00252262638892818,0.000586332800255987,0.00152128086852188,0.0215075695699274,0.0111269837495758,0.00176470002155375,0.0163329703624993,0.00434033625473156
0.0109923935118638,0.34190382633724,0.0049905381438011,0.00786341110333513,0.00410703929497073,0.594474735363003,0.00458449762589493,0.00971786564293705,0.0184380964959819,0.00292759648097259
0.0392006697522378,0.0853402413671672,0.0370849342579446,0.0372854832886897,0.0300147912386963,0.0860922368338085,0.0514575399777764,0.151788200147511,0.128731959295109,0.353003943841059
0.0143073154554325,0.00615857977718681,0.00969836335133476,0.0312885813498489,0.00533742880872479,0.0806231459932256,0.00552580850453321,0.706577620915811,0.0211136396350353,0.119369516208867
0.0371028286295249,0.833439190744939,0.00282289817597951,0.000533041320316694,0.00964061716409741,0.0309410854484663,0.0555323546950663,0.00238722152133573,0.0237842111814945,0.00381655111877998
0.000889045530781968,0.00061307978300727,0.942208075503218,0.00562566832739796,0.000643990504454703,0.00255602379728366,0.00332263011009904,0.0372571775984651,0.00395557996577497,0.00292872887951781
0.00623523172051704,0.866983360823227,0.00406326223478325,0.00142262643486104,0.000468753319882968,0.00793126889735568,0.042623237151433,0.00422911196391444,0.014910040847968,0.0511331066060577
0.00915333135491295,0.00106998486471482,0.00404162006886912,0.772855937502591,0.00162277055766952,0.00203267607272391,0.00349162360585654,0.108100822131509,0.00762648600354969,0.0900047478376032
0.00360518326929934,0.974135597233508,0.000866934014864804,0.000187267941977833,0.000393734811013977,0.0111199623291566,0.00204806758054993,0.000691020641478085,0.00492057269467429,0.00203165948347677
0.00678660133576039,0.851953930854275,0.00411381384299547,0.00179083345234359,0.00718221539245147,0.0336882711888273,0.00639845108741411,0.00831060126865498,0.0722582202392786,0.0075170613379993
0.052308541481597,0.19164048793763,0.0131950118536278,0.0349391036914517,0.0118845020009445,0.0236363703609414,0.128543284951426,0.0318371350689681,0.504782099507455,0.00723346314595797
0.00127333593791226,0.00131988081798318,0.653314841039238,0.0090130808972349,0.00311745603387212,0.00852075030462377,0.0021100151386854,0.280087028277718,0.0239957837564508,0.0172478277962817
0.000440733501996884,0.000466296389528958,0.0010408461190337,0.00453827141664396,0.503207653772479,0.0014701081695115,0.00162679998858881,0.0231010498257217,0.462910296443204,0.00119794437329249
0.0408989339127993,0.143770232955356,0.0106124537498937,0.602480389152492,0.0039658728962399,0.0357546319316448,0.0636501625849785,0.0211929343581149,0.0708690403573607,0.00680534810112021
0.00421111481187814,0.00177321804380811,0.00649470661573459,0.737391576078792,0.00238841434364049,0.0624147614365009,0.00211870374917891,0.169638966896293,0.0108438476125646,0.00272469041160896
0.0915334414314735,0.530764273971103,0.0526278977588619,0.0180807582431271,0.000389690487194941,0.0331406932942253,0.0371450216850487,0.0276668109260205,0.0132559069944116,0.195395505208533
0.000532697283377891,0.000471096477854802,0.00102922052753789,0.00190362841139347,0.53853718286362,0.00171117856175834,0.0012513500643298,0.0250764935573544,0.428328497819917,0.00115865443285695
0.00500743730647828,0.0116442668784814,0.00443427334287087,0.0193175226909982,0.0358702094446098,0.534694946627442,0.0011454048020033,0.184167481756198,0.200851609249452,0.00286684790146512
0.0344488270478241,0.00102256632480407,0.00504252960875595,0.665427882254739,0.00391227975806242,0.00634367077086158,0.00511224026087887,0.230649998318321,0.0100811842187747,0.037958821436979
0.000372854230178269,0.00101738385064802,0.0021954767609699,0.0158241144094493,0.421399023563967,0.0113283685961196,0.00189560968150439,0.287556543701802,0.256817852563217,0.00159277264214424
0.00549494309491329,0.00535722645026537,0.00647694204885761,0.00718078625506897,0.313610701059587,0.063367059088579,0.00215358929366623,0.401420287206689,0.15559644436045,0.039342021141924
0.0755157902663203,0.171411545514059,0.10550608152741,0.0246107630048793,0.0113066045281979,0.311589588163236,0.0053164861258903,0.210143252680325,0.0617714425697374,0.022828445619945
0.000935946090016227,0.000613183510132624,0.938184609461415,0.00570411286237775,0.000689627878418453,0.00259682361655533,0.00394352044772816,0.0401075047363054,0.00417286096978203,0.00305181042726868
0.018705478686279,0.731224936156006,0.00902536074202497,0.00261054493175068,0.000694495861240996,0.158695059905638,0.0181061745280991,0.0102161082647857,0.0111014303858982,0.0396204105382775
0.00299167777223876,0.0228298946115854,0.0259053602505247,0.405279920793445,0.00289970780214212,0.206130728832507,0.0015039627089745,0.263899697958367,0.0614714811711148,0.00708756809910065
